table,gender,risk,issue_age,duration,q_sel
t1096,Male,SuperPref Nonsmoker,44,19,0.00605
t1096,Male,SuperPref Nonsmoker,44,20,0.00672
t1096,Male,SuperPref Nonsmoker,44,21,0.00764
t1096,Male,SuperPref Nonsmoker,44,22,0.00884
t1096,Male,SuperPref Nonsmoker,44,23,0.00997
t1096,Male,SuperPref Nonsmoker,44,24,0.01138
t1096,Male,SuperPref Nonsmoker,44,25,0.01255
t1096,Male,SuperPref Nonsmoker,45,1,7e-4
t1096,Male,SuperPref Nonsmoker,45,2,8.4e-4
t1096,Male,SuperPref Nonsmoker,45,3,9.8e-4
t1096,Male,SuperPref Nonsmoker,45,4,0.00112
t1096,Male,SuperPref Nonsmoker,45,5,0.00129
t1096,Male,SuperPref Nonsmoker,45,6,0.00148
t1096,Male,SuperPref Nonsmoker,45,7,0.00171
t1096,Male,SuperPref Nonsmoker,45,8,0.00195
t1096,Male,SuperPref Nonsmoker,45,9,0.00219
t1096,Male,SuperPref Nonsmoker,45,10,0.00245
t1096,Male,SuperPref Nonsmoker,45,11,0.00277
t1096,Male,SuperPref Nonsmoker,45,12,0.00315
t1096,Male,SuperPref Nonsmoker,45,13,0.00349
t1096,Male,SuperPref Nonsmoker,45,14,0.00379
t1096,Male,SuperPref Nonsmoker,45,15,0.0042
t1096,Male,SuperPref Nonsmoker,45,16,0.0047
t1096,Male,SuperPref Nonsmoker,45,17,0.00529
t1096,Male,SuperPref Nonsmoker,45,18,0.00596
t1096,Male,SuperPref Nonsmoker,45,19,0.0066
t1096,Male,SuperPref Nonsmoker,45,20,0.00721
t1096,Male,SuperPref Nonsmoker,45,21,0.00829
t1096,Male,SuperPref Nonsmoker,45,22,0.00956
t1096,Male,SuperPref Nonsmoker,45,23,0.01085
t1096,Male,SuperPref Nonsmoker,45,24,0.01255
t1096,Male,SuperPref Nonsmoker,45,25,0.01398
t1096,Male,SuperPref Nonsmoker,46,1,7.6e-4
t1096,Male,SuperPref Nonsmoker,46,2,8.9e-4
t1096,Male,SuperPref Nonsmoker,46,3,0.00103
t1096,Male,SuperPref Nonsmoker,46,4,0.00119
t1096,Male,SuperPref Nonsmoker,46,5,0.00138
t1096,Male,SuperPref Nonsmoker,46,6,0.0016
t1096,Male,SuperPref Nonsmoker,46,7,0.00185
t1096,Male,SuperPref Nonsmoker,46,8,0.00213
t1096,Male,SuperPref Nonsmoker,46,9,0.00239
t1096,Male,SuperPref Nonsmoker,46,10,0.0027
t1096,Male,SuperPref Nonsmoker,46,11,0.00305
t1096,Male,SuperPref Nonsmoker,46,12,0.00344
t1096,Male,SuperPref Nonsmoker,46,13,0.00377
t1096,Male,SuperPref Nonsmoker,46,14,0.00413
t1096,Male,SuperPref Nonsmoker,46,15,0.00464
t1096,Male,SuperPref Nonsmoker,46,16,0.00523
t1096,Male,SuperPref Nonsmoker,46,17,0.00588
t1096,Male,SuperPref Nonsmoker,46,18,0.00657
t1096,Male,SuperPref Nonsmoker,46,19,0.00718
t1096,Male,SuperPref Nonsmoker,46,20,0.00791
t1096,Male,SuperPref Nonsmoker,46,21,0.00914
t1096,Male,SuperPref Nonsmoker,46,22,0.01039
t1096,Male,SuperPref Nonsmoker,46,23,0.01196
t1096,Male,SuperPref Nonsmoker,46,24,0.01396
t1096,Male,SuperPref Nonsmoker,46,25,0.01584
t1096,Male,SuperPref Nonsmoker,47,1,8.2e-4
t1096,Male,SuperPref Nonsmoker,47,2,9.5e-4
t1096,Male,SuperPref Nonsmoker,47,3,0.0011
t1096,Male,SuperPref Nonsmoker,47,4,0.00127
t1096,Male,SuperPref Nonsmoker,47,5,0.00149
t1096,Male,SuperPref Nonsmoker,47,6,0.00172
t1096,Male,SuperPref Nonsmoker,47,7,0.00201
t1096,Male,SuperPref Nonsmoker,47,8,0.00231
t1096,Male,SuperPref Nonsmoker,47,9,0.00261
t1096,Male,SuperPref Nonsmoker,47,10,0.00297
t1096,Male,SuperPref Nonsmoker,47,11,0.00332
t1096,Male,SuperPref Nonsmoker,47,12,0.00371
t1096,Male,SuperPref Nonsmoker,47,13,0.00408
t1096,Male,SuperPref Nonsmoker,47,14,0.00454
t1096,Male,SuperPref Nonsmoker,47,15,0.00515
t1096,Male,SuperPref Nonsmoker,47,16,0.00582
t1096,Male,SuperPref Nonsmoker,47,17,0.00653
t1096,Male,SuperPref Nonsmoker,47,18,0.00717
t1096,Male,SuperPref Nonsmoker,47,19,0.00789
t1096,Male,SuperPref Nonsmoker,47,20,0.00869
t1096,Male,SuperPref Nonsmoker,47,21,0.00999
t1096,Male,SuperPref Nonsmoker,47,22,0.01144
t1096,Male,SuperPref Nonsmoker,47,23,0.01332
t1096,Male,SuperPref Nonsmoker,47,24,0.01564
t1096,Male,SuperPref Nonsmoker,47,25,0.01795
t1096,Male,SuperPref Nonsmoker,48,1,8.7e-4
t1096,Male,SuperPref Nonsmoker,48,2,0.00102
t1096,Male,SuperPref Nonsmoker,48,3,0.00119
t1096,Male,SuperPref Nonsmoker,48,4,0.00138
t1096,Male,SuperPref Nonsmoker,48,5,0.0016
t1096,Male,SuperPref Nonsmoker,48,6,0.00185
t1096,Male,SuperPref Nonsmoker,48,7,0.00216
t1096,Male,SuperPref Nonsmoker,48,8,0.0025
t1096,Male,SuperPref Nonsmoker,48,9,0.00282
t1096,Male,SuperPref Nonsmoker,48,10,0.00321
t1096,Male,SuperPref Nonsmoker,48,11,0.00359
t1096,Male,SuperPref Nonsmoker,48,12,0.00401
t1096,Male,SuperPref Nonsmoker,48,13,0.00447
t1096,Male,SuperPref Nonsmoker,48,14,0.00504
t1096,Male,SuperPref Nonsmoker,48,15,0.00574
t1096,Male,SuperPref Nonsmoker,48,16,0.00648
t1096,Male,SuperPref Nonsmoker,48,17,0.00717
t1096,Male,SuperPref Nonsmoker,48,18,0.00789
t1096,Male,SuperPref Nonsmoker,48,19,0.00866
t1096,Male,SuperPref Nonsmoker,48,20,0.00958
t1096,Male,SuperPref Nonsmoker,48,21,0.011
t1096,Male,SuperPref Nonsmoker,48,22,0.01274
t1096,Male,SuperPref Nonsmoker,48,23,0.01492
t1096,Male,SuperPref Nonsmoker,48,24,0.01752
t1096,Male,SuperPref Nonsmoker,48,25,0.01999
t1096,Male,SuperPref Nonsmoker,49,1,0.00093000000000000005
t1096,Male,SuperPref Nonsmoker,49,2,0.0011
t1096,Male,SuperPref Nonsmoker,49,3,0.00129
t1096,Male,SuperPref Nonsmoker,49,4,0.0015
t1096,Male,SuperPref Nonsmoker,49,5,0.00172
t1096,Male,SuperPref Nonsmoker,49,6,0.00199
t1096,Male,SuperPref Nonsmoker,49,7,0.00232
t1096,Male,SuperPref Nonsmoker,49,8,0.00269
t1096,Male,SuperPref Nonsmoker,49,9,0.00303
t1096,Male,SuperPref Nonsmoker,49,10,0.00343
t1096,Male,SuperPref Nonsmoker,49,11,0.00388
t1096,Male,SuperPref Nonsmoker,49,12,0.00439
t1096,Male,SuperPref Nonsmoker,49,13,0.00498
t1096,Male,SuperPref Nonsmoker,49,14,0.00564
t1096,Male,SuperPref Nonsmoker,49,15,0.00638
t1096,Male,SuperPref Nonsmoker,49,16,0.00713
t1096,Male,SuperPref Nonsmoker,49,17,0.00784
t1096,Male,SuperPref Nonsmoker,49,18,0.00861
t1096,Male,SuperPref Nonsmoker,49,19,0.00943
t1096,Male,SuperPref Nonsmoker,49,20,0.01062
t1096,Male,SuperPref Nonsmoker,49,21,0.01224
t1096,Male,SuperPref Nonsmoker,49,22,0.01428
t1096,Male,SuperPref Nonsmoker,49,23,0.0167
t1096,Male,SuperPref Nonsmoker,49,24,0.0195
t1096,Male,SuperPref Nonsmoker,49,25,0.02198
t1096,Male,SuperPref Nonsmoker,50,1,0.001
t1096,Male,SuperPref Nonsmoker,50,2,0.0012
t1096,Male,SuperPref Nonsmoker,50,3,0.00141
t1096,Male,SuperPref Nonsmoker,50,4,0.00163
t1096,Male,SuperPref Nonsmoker,50,5,0.0018600000000000001
t1096,Male,SuperPref Nonsmoker,50,6,0.00215
t1096,Male,SuperPref Nonsmoker,50,7,0.00249
t1096,Male,SuperPref Nonsmoker,50,8,0.00287
t1096,Male,SuperPref Nonsmoker,50,9,0.00325
t1096,Male,SuperPref Nonsmoker,50,10,0.00368
t1096,Male,SuperPref Nonsmoker,50,11,0.00422
t1096,Male,SuperPref Nonsmoker,50,12,0.00489
t1096,Male,SuperPref Nonsmoker,50,13,0.00559
t1096,Male,SuperPref Nonsmoker,50,14,0.00631
t1096,Male,SuperPref Nonsmoker,50,15,0.00703
t1096,Male,SuperPref Nonsmoker,50,16,0.0078
t1096,Male,SuperPref Nonsmoker,50,17,0.00851
t1096,Male,SuperPref Nonsmoker,50,18,0.0093
t1096,Male,SuperPref Nonsmoker,50,19,0.01039
t1096,Male,SuperPref Nonsmoker,50,20,0.01186
t1096,Male,SuperPref Nonsmoker,50,21,0.01377
t1096,Male,SuperPref Nonsmoker,50,22,0.01607
t1096,Male,SuperPref Nonsmoker,50,23,0.0187
t1096,Male,SuperPref Nonsmoker,50,24,0.02173
t1096,Male,SuperPref Nonsmoker,50,25,0.02435
t1096,Male,SuperPref Nonsmoker,51,1,0.00108
t1096,Male,SuperPref Nonsmoker,51,2,0.00131
t1096,Male,SuperPref Nonsmoker,51,3,0.00155
t1096,Male,SuperPref Nonsmoker,51,4,0.00178
t1096,Male,SuperPref Nonsmoker,51,5,0.00202
t1096,Male,SuperPref Nonsmoker,51,6,0.00231
t1096,Male,SuperPref Nonsmoker,51,7,0.00266
t1096,Male,SuperPref Nonsmoker,51,8,0.00306
t1096,Male,SuperPref Nonsmoker,51,9,0.00349
t1096,Male,SuperPref Nonsmoker,51,10,0.00402
t1096,Male,SuperPref Nonsmoker,51,11,0.00468
t1096,Male,SuperPref Nonsmoker,51,12,0.00548
t1096,Male,SuperPref Nonsmoker,51,13,0.00626
t1096,Male,SuperPref Nonsmoker,51,14,0.0069
t1096,Male,SuperPref Nonsmoker,51,15,0.00765
t1096,Male,SuperPref Nonsmoker,51,16,0.00845
t1096,Male,SuperPref Nonsmoker,51,17,0.00917
t1096,Male,SuperPref Nonsmoker,51,18,0.0102
t1096,Male,SuperPref Nonsmoker,51,19,0.01159
t1096,Male,SuperPref Nonsmoker,51,20,0.01334
t1096,Male,SuperPref Nonsmoker,51,21,0.01553
t1096,Male,SuperPref Nonsmoker,51,22,0.01805
t1096,Male,SuperPref Nonsmoker,51,23,0.02094
t1096,Male,SuperPref Nonsmoker,51,24,0.02433
t1096,Male,SuperPref Nonsmoker,51,25,0.02728
t1096,Male,SuperPref Nonsmoker,52,1,0.00115
t1096,Male,SuperPref Nonsmoker,52,2,0.00142
t1096,Male,SuperPref Nonsmoker,52,3,0.00168
t1096,Male,SuperPref Nonsmoker,52,4,0.00194
t1096,Male,SuperPref Nonsmoker,52,5,0.00219
t1096,Male,SuperPref Nonsmoker,52,6,0.00249
t1096,Male,SuperPref Nonsmoker,52,7,0.00286
t1096,Male,SuperPref Nonsmoker,52,8,0.00332
t1096,Male,SuperPref Nonsmoker,52,9,0.00381
t1096,Male,SuperPref Nonsmoker,52,10,0.00445
t1096,Male,SuperPref Nonsmoker,52,11,0.00524
t1096,Male,SuperPref Nonsmoker,52,12,0.00614
t1096,Male,SuperPref Nonsmoker,52,13,0.00684
t1096,Male,SuperPref Nonsmoker,52,14,0.00746
t1096,Male,SuperPref Nonsmoker,52,15,0.00826
t1096,Male,SuperPref Nonsmoker,52,16,0.00909
t1096,Male,SuperPref Nonsmoker,52,17,0.01003
t1096,Male,SuperPref Nonsmoker,52,18,0.01135
t1096,Male,SuperPref Nonsmoker,52,19,0.01295
t1096,Male,SuperPref Nonsmoker,52,20,0.01502
t1096,Male,SuperPref Nonsmoker,52,21,0.01741
t1096,Male,SuperPref Nonsmoker,52,22,0.02016
t1096,Male,SuperPref Nonsmoker,52,23,0.02339
t1096,Male,SuperPref Nonsmoker,52,24,0.02726
t1096,Male,SuperPref Nonsmoker,52,25,0.03077
t1096,Male,SuperPref Nonsmoker,53,1,0.00121
t1096,Male,SuperPref Nonsmoker,53,2,0.00152
t1096,Male,SuperPref Nonsmoker,53,3,0.00182
t1096,Male,SuperPref Nonsmoker,53,4,0.0021
t1096,Male,SuperPref Nonsmoker,53,5,0.00237
t1096,Male,SuperPref Nonsmoker,53,6,0.0027
t1096,Male,SuperPref Nonsmoker,53,7,0.00312
t1096,Male,SuperPref Nonsmoker,53,8,0.00366
t1096,Male,SuperPref Nonsmoker,53,9,0.00423
t1096,Male,SuperPref Nonsmoker,53,10,0.00499
t1096,Male,SuperPref Nonsmoker,53,11,0.00586
t1096,Male,SuperPref Nonsmoker,53,12,0.00671
t1096,Male,SuperPref Nonsmoker,53,13,0.00739
t1096,Male,SuperPref Nonsmoker,53,14,0.00814
t1096,Male,SuperPref Nonsmoker,53,15,0.00898
t1096,Male,SuperPref Nonsmoker,53,16,0.00992
t1096,Male,SuperPref Nonsmoker,53,17,0.01115
t1096,Male,SuperPref Nonsmoker,53,18,0.01267
t1096,Male,SuperPref Nonsmoker,53,19,0.01447
t1096,Male,SuperPref Nonsmoker,53,20,0.01681
t1096,Male,SuperPref Nonsmoker,53,21,0.01941
t1096,Male,SuperPref Nonsmoker,53,22,0.02246
t1096,Male,SuperPref Nonsmoker,53,23,0.02614
t1096,Male,SuperPref Nonsmoker,53,24,0.03063
t1096,Male,SuperPref Nonsmoker,53,25,0.03499
t1096,Male,SuperPref Nonsmoker,54,1,0.00127
t1096,Male,SuperPref Nonsmoker,54,2,0.00163
t1096,Male,SuperPref Nonsmoker,54,3,0.00196
t1096,Male,SuperPref Nonsmoker,54,4,0.00225
t1096,Male,SuperPref Nonsmoker,54,5,0.00255
t1096,Male,SuperPref Nonsmoker,54,6,0.00293
t1096,Male,SuperPref Nonsmoker,54,7,0.00344
t1096,Male,SuperPref Nonsmoker,54,8,0.00406
t1096,Male,SuperPref Nonsmoker,54,9,0.00472
t1096,Male,SuperPref Nonsmoker,54,10,0.00556
t1096,Male,SuperPref Nonsmoker,54,11,0.00638
t1096,Male,SuperPref Nonsmoker,54,12,0.00723
t1096,Male,SuperPref Nonsmoker,54,13,0.00805
t1096,Male,SuperPref Nonsmoker,54,14,0.00892
t1096,Male,SuperPref Nonsmoker,54,15,0.00987
t1096,Male,SuperPref Nonsmoker,54,16,0.01101
t1096,Male,SuperPref Nonsmoker,54,17,0.01241
t1096,Male,SuperPref Nonsmoker,54,18,0.01394
t1096,Male,SuperPref Nonsmoker,54,19,0.01615
t1096,Male,SuperPref Nonsmoker,54,20,0.0187
t1096,Male,SuperPref Nonsmoker,54,21,0.02157
t1096,Male,SuperPref Nonsmoker,54,22,0.02504
t1096,Male,SuperPref Nonsmoker,54,23,0.02929
t1096,Male,SuperPref Nonsmoker,54,24,0.03461
t1096,Male,SuperPref Nonsmoker,54,25,0.03997
t1096,Male,SuperPref Nonsmoker,55,1,0.00133
t1096,Male,SuperPref Nonsmoker,55,2,0.00174
t1096,Male,SuperPref Nonsmoker,55,3,0.0021
t1096,Male,SuperPref Nonsmoker,55,4,0.00242
t1096,Male,SuperPref Nonsmoker,55,5,0.00275
t1096,Male,SuperPref Nonsmoker,55,6,0.00322
t1096,Male,SuperPref Nonsmoker,55,7,0.00382
t1096,Male,SuperPref Nonsmoker,55,8,0.00452
t1096,Male,SuperPref Nonsmoker,55,9,0.00524
t1096,Male,SuperPref Nonsmoker,55,10,0.00603
t1096,Male,SuperPref Nonsmoker,55,11,0.00685
t1096,Male,SuperPref Nonsmoker,55,12,0.00783
t1096,Male,SuperPref Nonsmoker,55,13,0.00881
t1096,Male,SuperPref Nonsmoker,55,14,0.00982
t1096,Male,SuperPref Nonsmoker,55,15,0.01095
t1096,Male,SuperPref Nonsmoker,55,16,0.01231
t1096,Male,SuperPref Nonsmoker,55,17,0.01378
t1096,Male,SuperPref Nonsmoker,55,18,0.0153
t1096,Male,SuperPref Nonsmoker,55,19,0.01791
t1096,Male,SuperPref Nonsmoker,55,20,0.02072
t1096,Male,SuperPref Nonsmoker,55,21,0.02398
t1096,Male,SuperPref Nonsmoker,55,22,0.02796
t1096,Male,SuperPref Nonsmoker,55,23,0.03293
t1096,Male,SuperPref Nonsmoker,55,24,0.03943
t1096,Male,SuperPref Nonsmoker,55,25,0.04566
t1096,Male,SuperPref Nonsmoker,56,1,0.00141
t1096,Male,SuperPref Nonsmoker,56,2,0.00185
t1096,Male,SuperPref Nonsmoker,56,3,0.00225
t1096,Male,SuperPref Nonsmoker,56,4,0.00261
t1096,Male,SuperPref Nonsmoker,56,5,0.00301
t1096,Male,SuperPref Nonsmoker,56,6,0.00356
t1096,Male,SuperPref Nonsmoker,56,7,0.00424
t1096,Male,SuperPref Nonsmoker,56,8,0.005
t1096,Male,SuperPref Nonsmoker,56,9,0.00575
t1096,Male,SuperPref Nonsmoker,56,10,0.00654
t1096,Male,SuperPref Nonsmoker,56,11,0.0075
t1096,Male,SuperPref Nonsmoker,56,12,0.00859
t1096,Male,SuperPref Nonsmoker,56,13,0.0097
t1096,Male,SuperPref Nonsmoker,56,14,0.01088
t1096,Male,SuperPref Nonsmoker,56,15,0.01226
t1096,Male,SuperPref Nonsmoker,56,16,0.01375
t1096,Male,SuperPref Nonsmoker,56,17,0.01528
t1096,Male,SuperPref Nonsmoker,56,18,0.01697
t1096,Male,SuperPref Nonsmoker,56,19,0.01979
t1096,Male,SuperPref Nonsmoker,56,20,0.02297
t1096,Male,SuperPref Nonsmoker,56,21,0.0267
t1096,Male,SuperPref Nonsmoker,56,22,0.03135
t1096,Male,SuperPref Nonsmoker,56,23,0.03718
t1096,Male,SuperPref Nonsmoker,56,24,0.04506
t1096,Male,SuperPref Nonsmoker,56,25,0.05211
t1096,Male,SuperPref Nonsmoker,57,1,0.0015
t1096,Male,SuperPref Nonsmoker,57,2,0.00196
t1096,Male,SuperPref Nonsmoker,57,3,0.0024
t1096,Male,SuperPref Nonsmoker,57,4,0.00283
t1096,Male,SuperPref Nonsmoker,57,5,0.00332
t1096,Male,SuperPref Nonsmoker,57,6,0.00394
t1096,Male,SuperPref Nonsmoker,57,7,0.00468
t1096,Male,SuperPref Nonsmoker,57,8,0.00547
t1096,Male,SuperPref Nonsmoker,57,9,0.00623
t1096,Male,SuperPref Nonsmoker,57,10,0.00715
t1096,Male,SuperPref Nonsmoker,57,11,0.00824
t1096,Male,SuperPref Nonsmoker,57,12,0.00949
t1096,Male,SuperPref Nonsmoker,57,13,0.01075
t1096,Male,SuperPref Nonsmoker,57,14,0.01214
t1096,Male,SuperPref Nonsmoker,57,15,0.01371
t1096,Male,SuperPref Nonsmoker,57,16,0.01525
t1096,Male,SuperPref Nonsmoker,57,17,0.01695
t1096,Male,SuperPref Nonsmoker,57,18,0.01878
t1096,Male,SuperPref Nonsmoker,57,19,0.02188
t1096,Male,SuperPref Nonsmoker,57,20,0.02552
t1096,Male,SuperPref Nonsmoker,57,21,0.02986
t1096,Male,SuperPref Nonsmoker,57,22,0.0353
t1096,Male,SuperPref Nonsmoker,57,23,0.04231
t1096,Male,SuperPref Nonsmoker,57,24,0.05149
t1096,Male,SuperPref Nonsmoker,57,25,0.05929
t1096,Male,SuperPref Nonsmoker,58,1,0.0016
t1096,Male,SuperPref Nonsmoker,58,2,0.00209
t1096,Male,SuperPref Nonsmoker,58,3,0.00257
t1096,Male,SuperPref Nonsmoker,58,4,0.00308
t1096,Male,SuperPref Nonsmoker,58,5,0.00367
t1096,Male,SuperPref Nonsmoker,58,6,0.00435
t1096,Male,SuperPref Nonsmoker,58,7,0.00514
t1096,Male,SuperPref Nonsmoker,58,8,0.00593
t1096,Male,SuperPref Nonsmoker,58,9,0.00669
t1096,Male,SuperPref Nonsmoker,58,10,0.00772
t1096,Male,SuperPref Nonsmoker,58,11,0.00895
t1096,Male,SuperPref Nonsmoker,58,12,0.01043
t1096,Male,SuperPref Nonsmoker,58,13,0.01199
t1096,Male,SuperPref Nonsmoker,58,14,0.01354
t1096,Male,SuperPref Nonsmoker,58,15,0.0152
t1096,Male,SuperPref Nonsmoker,58,16,0.01682
t1096,Male,SuperPref Nonsmoker,58,17,0.01875
t1096,Male,SuperPref Nonsmoker,58,18,0.02069
t1096,Male,SuperPref Nonsmoker,58,19,0.02426
t1096,Male,SuperPref Nonsmoker,58,20,0.02849
t1096,Male,SuperPref Nonsmoker,58,21,0.03353
t1096,Male,SuperPref Nonsmoker,58,22,0.03987
t1096,Male,SuperPref Nonsmoker,58,23,0.04845
t1096,Male,SuperPref Nonsmoker,58,24,0.05868
t1096,Male,SuperPref Nonsmoker,58,25,0.0671
t1096,Male,SuperPref Nonsmoker,59,1,0.00173
t1096,Male,SuperPref Nonsmoker,59,2,0.00224
t1096,Male,SuperPref Nonsmoker,59,3,0.00278
t1096,Male,SuperPref Nonsmoker,59,4,0.00337
t1096,Male,SuperPref Nonsmoker,59,5,0.00404
t1096,Male,SuperPref Nonsmoker,59,6,0.00479
t1096,Male,SuperPref Nonsmoker,59,7,0.00559
t1096,Male,SuperPref Nonsmoker,59,8,0.00638
t1096,Male,SuperPref Nonsmoker,59,9,0.00714
t1096,Male,SuperPref Nonsmoker,59,10,0.00829
t1096,Male,SuperPref Nonsmoker,59,11,0.00971
t1096,Male,SuperPref Nonsmoker,59,12,0.01141
t1096,Male,SuperPref Nonsmoker,59,13,0.01331
t1096,Male,SuperPref Nonsmoker,59,14,0.01501
t1096,Male,SuperPref Nonsmoker,59,15,0.01677
t1096,Male,SuperPref Nonsmoker,59,16,0.01851
t1096,Male,SuperPref Nonsmoker,59,17,0.02066
t1096,Male,SuperPref Nonsmoker,59,18,0.02288
t1096,Male,SuperPref Nonsmoker,59,19,0.027
t1096,Male,SuperPref Nonsmoker,59,20,0.03192
t1096,Male,SuperPref Nonsmoker,59,21,0.03768
t1096,Male,SuperPref Nonsmoker,59,22,0.04543
t1096,Male,SuperPref Nonsmoker,59,23,0.05526
t1096,Male,SuperPref Nonsmoker,59,24,0.06642
t1096,Male,SuperPref Nonsmoker,59,25,0.07568
t1096,Male,SuperPref Nonsmoker,60,1,0.00188
t1096,Male,SuperPref Nonsmoker,60,2,0.00241
t1096,Male,SuperPref Nonsmoker,60,3,0.003
t1096,Male,SuperPref Nonsmoker,60,4,0.00367
t1096,Male,SuperPref Nonsmoker,60,5,0.00442
t1096,Male,SuperPref Nonsmoker,60,6,0.00523
t1096,Male,SuperPref Nonsmoker,60,7,0.00605
t1096,Male,SuperPref Nonsmoker,60,8,0.00683
t1096,Male,SuperPref Nonsmoker,60,9,0.0076
t1096,Male,SuperPref Nonsmoker,60,10,0.00891
t1096,Male,SuperPref Nonsmoker,60,11,0.01052
t1096,Male,SuperPref Nonsmoker,60,12,0.01238
t1096,Male,SuperPref Nonsmoker,60,13,0.01447
t1096,Male,SuperPref Nonsmoker,60,14,0.01655
t1096,Male,SuperPref Nonsmoker,60,15,0.01845
t1096,Male,SuperPref Nonsmoker,60,16,0.02038
t1096,Male,SuperPref Nonsmoker,60,17,0.02283
t1096,Male,SuperPref Nonsmoker,60,18,0.02539
t1096,Male,SuperPref Nonsmoker,60,19,0.03019
t1096,Male,SuperPref Nonsmoker,60,20,0.03579
t1096,Male,SuperPref Nonsmoker,60,21,0.04269
t1096,Male,SuperPref Nonsmoker,60,22,0.05193
t1096,Male,SuperPref Nonsmoker,60,23,0.06265
t1096,Male,SuperPref Nonsmoker,60,24,0.07493
t1096,Male,SuperPref Nonsmoker,60,25,0.08543
t1096,Male,SuperPref Nonsmoker,61,1,0.00206
t1096,Male,SuperPref Nonsmoker,61,2,0.00261
t1096,Male,SuperPref Nonsmoker,61,3,0.00324
t1096,Male,SuperPref Nonsmoker,61,4,0.00398
t1096,Male,SuperPref Nonsmoker,61,5,0.00481
t1096,Male,SuperPref Nonsmoker,61,6,0.00567
t1096,Male,SuperPref Nonsmoker,61,7,0.00652
t1096,Male,SuperPref Nonsmoker,61,8,0.00731
t1096,Male,SuperPref Nonsmoker,61,9,0.00811
t1096,Male,SuperPref Nonsmoker,61,10,0.0096
t1096,Male,SuperPref Nonsmoker,61,11,0.01135
t1096,Male,SuperPref Nonsmoker,61,12,0.01331
t1096,Male,SuperPref Nonsmoker,61,13,0.0155
t1096,Male,SuperPref Nonsmoker,61,14,0.01795
t1096,Male,SuperPref Nonsmoker,61,15,0.0203
t1096,Male,SuperPref Nonsmoker,61,16,0.0225
t1096,Male,SuperPref Nonsmoker,61,17,0.02533
t1096,Male,SuperPref Nonsmoker,61,18,0.02828
t1096,Male,SuperPref Nonsmoker,61,19,0.03377
t1096,Male,SuperPref Nonsmoker,61,20,0.04026
t1096,Male,SuperPref Nonsmoker,61,21,0.04877
t1096,Male,SuperPref Nonsmoker,61,22,0.05903
t1096,Male,SuperPref Nonsmoker,61,23,0.07086
t1096,Male,SuperPref Nonsmoker,61,24,0.08471
t1096,Male,SuperPref Nonsmoker,61,25,0.09661
t1096,Male,SuperPref Nonsmoker,62,1,0.00222
t1096,Male,SuperPref Nonsmoker,62,2,0.00282
t1096,Male,SuperPref Nonsmoker,62,3,0.00353
t1096,Male,SuperPref Nonsmoker,62,4,0.00434
t1096,Male,SuperPref Nonsmoker,62,5,0.00524
t1096,Male,SuperPref Nonsmoker,62,6,0.00616
t1096,Male,SuperPref Nonsmoker,62,7,0.00705
t1096,Male,SuperPref Nonsmoker,62,8,0.00789
t1096,Male,SuperPref Nonsmoker,62,9,0.00876
t1096,Male,SuperPref Nonsmoker,62,10,0.01039
t1096,Male,SuperPref Nonsmoker,62,11,0.01225
t1096,Male,SuperPref Nonsmoker,62,12,0.01431
t1096,Male,SuperPref Nonsmoker,62,13,0.01664
t1096,Male,SuperPref Nonsmoker,62,14,0.01933
t1096,Male,SuperPref Nonsmoker,62,15,0.02234
t1096,Male,SuperPref Nonsmoker,62,16,0.02494
t1096,Male,SuperPref Nonsmoker,62,17,0.02822
t1096,Male,SuperPref Nonsmoker,62,18,0.03154
t1096,Male,SuperPref Nonsmoker,62,19,0.03779
t1096,Male,SuperPref Nonsmoker,62,20,0.04582
t1096,Male,SuperPref Nonsmoker,62,21,0.05562
t1096,Male,SuperPref Nonsmoker,62,22,0.067
t1096,Male,SuperPref Nonsmoker,62,23,0.08032
t1096,Male,SuperPref Nonsmoker,62,24,0.09593
t1096,Male,SuperPref Nonsmoker,62,25,0.10911
t1096,Male,SuperPref Nonsmoker,63,1,0.00235
t1096,Male,SuperPref Nonsmoker,63,2,0.00306
t1096,Male,SuperPref Nonsmoker,63,3,0.00387
t1096,Male,SuperPref Nonsmoker,63,4,0.00476
t1096,Male,SuperPref Nonsmoker,63,5,0.00572
t1096,Male,SuperPref Nonsmoker,63,6,0.00671
t1096,Male,SuperPref Nonsmoker,63,7,0.00767
t1096,Male,SuperPref Nonsmoker,63,8,0.0086
t1096,Male,SuperPref Nonsmoker,63,9,0.00958
t1096,Male,SuperPref Nonsmoker,63,10,0.01132
t1096,Male,SuperPref Nonsmoker,63,11,0.01328
t1096,Male,SuperPref Nonsmoker,63,12,0.0155
t1096,Male,SuperPref Nonsmoker,63,13,0.01806
t1096,Male,SuperPref Nonsmoker,63,14,0.02106
t1096,Male,SuperPref Nonsmoker,63,15,0.0246
t1096,Male,SuperPref Nonsmoker,63,16,0.02776
t1096,Male,SuperPref Nonsmoker,63,17,0.03146
t1096,Male,SuperPref Nonsmoker,63,18,0.03522
t1096,Male,SuperPref Nonsmoker,63,19,0.04218
t1096,Male,SuperPref Nonsmoker,63,20,0.05243
t1096,Male,SuperPref Nonsmoker,63,21,0.06332
t1096,Male,SuperPref Nonsmoker,63,22,0.07618
t1096,Male,SuperPref Nonsmoker,63,23,0.0912
t1096,Male,SuperPref Nonsmoker,63,24,0.10851
