table,gender,tobacco,issue_age,duration,q_sel
t3269,Male,Non-Smoker,87,15,0.33699
t3269,Male,Non-Smoker,87,16,0.35854
t3269,Male,Non-Smoker,87,17,0.37981
t3269,Male,Non-Smoker,87,18,0.40044
t3269,Male,Non-Smoker,87,19,0.42009
t3269,Male,Non-Smoker,87,20,0.4384
t3269,Male,Non-Smoker,87,21,0.45501
t3269,Male,Non-Smoker,87,22,0.46956
t3269,Male,Non-Smoker,87,23,0.4817
t3269,Male,Non-Smoker,87,24,0.49107
t3269,Male,Non-Smoker,87,25,0.49731
t3269,Male,Non-Smoker,88,1,0.01683
t3269,Male,Non-Smoker,88,2,0.03262
t3269,Male,Non-Smoker,88,3,0.06954
t3269,Male,Non-Smoker,88,4,0.11142
t3269,Male,Non-Smoker,88,5,0.15375
t3269,Male,Non-Smoker,88,6,0.19025
t3269,Male,Non-Smoker,88,7,0.20394
t3269,Male,Non-Smoker,88,8,0.21845
t3269,Male,Non-Smoker,88,9,0.23554
t3269,Male,Non-Smoker,88,10,0.25392
t3269,Male,Non-Smoker,88,11,0.27364
t3269,Male,Non-Smoker,88,12,0.29431
t3269,Male,Non-Smoker,88,13,0.31552
t3269,Male,Non-Smoker,88,14,0.33699
t3269,Male,Non-Smoker,88,15,0.35854
t3269,Male,Non-Smoker,88,16,0.37981
t3269,Male,Non-Smoker,88,17,0.40044
t3269,Male,Non-Smoker,88,18,0.42009
t3269,Male,Non-Smoker,88,19,0.4384
t3269,Male,Non-Smoker,88,20,0.45501
t3269,Male,Non-Smoker,88,21,0.46956
t3269,Male,Non-Smoker,88,22,0.4817
t3269,Male,Non-Smoker,88,23,0.49107
t3269,Male,Non-Smoker,88,24,0.49731
t3269,Male,Non-Smoker,88,25,0.5
t3269,Male,Non-Smoker,89,1,0.01934
t3269,Male,Non-Smoker,89,2,0.03813
t3269,Male,Non-Smoker,89,3,0.0835
t3269,Male,Non-Smoker,89,4,0.13622
t3269,Male,Non-Smoker,89,5,0.1829
t3269,Male,Non-Smoker,89,6,0.20394
t3269,Male,Non-Smoker,89,7,0.21845
t3269,Male,Non-Smoker,89,8,0.23554
t3269,Male,Non-Smoker,89,9,0.25392
t3269,Male,Non-Smoker,89,10,0.27364
t3269,Male,Non-Smoker,89,11,0.29431
t3269,Male,Non-Smoker,89,12,0.31552
t3269,Male,Non-Smoker,89,13,0.33699
t3269,Male,Non-Smoker,89,14,0.35854
t3269,Male,Non-Smoker,89,15,0.37981
t3269,Male,Non-Smoker,89,16,0.40044
t3269,Male,Non-Smoker,89,17,0.42009
t3269,Male,Non-Smoker,89,18,0.4384
t3269,Male,Non-Smoker,89,19,0.45501
t3269,Male,Non-Smoker,89,20,0.46956
t3269,Male,Non-Smoker,89,21,0.4817
t3269,Male,Non-Smoker,89,22,0.49107
t3269,Male,Non-Smoker,89,23,0.49731
t3269,Male,Non-Smoker,89,24,0.5
t3269,Male,Non-Smoker,89,25,0.5
t3269,Male,Non-Smoker,90,1,0.02337
t3269,Male,Non-Smoker,90,2,0.05247
t3269,Male,Non-Smoker,90,3,0.11346
t3269,Male,Non-Smoker,90,4,0.17267
t3269,Male,Non-Smoker,90,5,0.20394
t3269,Male,Non-Smoker,90,6,0.21845
t3269,Male,Non-Smoker,90,7,0.23554
t3269,Male,Non-Smoker,90,8,0.25392
t3269,Male,Non-Smoker,90,9,0.27364
t3269,Male,Non-Smoker,90,10,0.29431
t3269,Male,Non-Smoker,90,11,0.31552
t3269,Male,Non-Smoker,90,12,0.33699
t3269,Male,Non-Smoker,90,13,0.35854
t3269,Male,Non-Smoker,90,14,0.37981
t3269,Male,Non-Smoker,90,15,0.40044
t3269,Male,Non-Smoker,90,16,0.42009
t3269,Male,Non-Smoker,90,17,0.4384
t3269,Male,Non-Smoker,90,18,0.45501
t3269,Male,Non-Smoker,90,19,0.46956
t3269,Male,Non-Smoker,90,20,0.4817
t3269,Male,Non-Smoker,90,21,0.49107
t3269,Male,Non-Smoker,90,22,0.49731
t3269,Male,Non-Smoker,90,23,0.5
t3269,Male,Non-Smoker,90,24,0.5
t3269,Male,Non-Smoker,90,25,0.5
t3269,Male,Non-Smoker,91,1,0.03159
t3269,Male,Non-Smoker,91,2,0.07988
t3269,Male,Non-Smoker,91,3,0.16578
t3269,Male,Non-Smoker,91,4,0.20394
t3269,Male,Non-Smoker,91,5,0.21845
t3269,Male,Non-Smoker,91,6,0.23554
t3269,Male,Non-Smoker,91,7,0.25392
t3269,Male,Non-Smoker,91,8,0.27364
t3269,Male,Non-Smoker,91,9,0.29431
t3269,Male,Non-Smoker,91,10,0.31552
t3269,Male,Non-Smoker,91,11,0.33699
t3269,Male,Non-Smoker,91,12,0.35854
t3269,Male,Non-Smoker,91,13,0.37981
t3269,Male,Non-Smoker,91,14,0.40044
t3269,Male,Non-Smoker,91,15,0.42009
t3269,Male,Non-Smoker,91,16,0.4384
t3269,Male,Non-Smoker,91,17,0.45501
t3269,Male,Non-Smoker,91,18,0.46956
t3269,Male,Non-Smoker,91,19,0.4817
t3269,Male,Non-Smoker,91,20,0.49107
t3269,Male,Non-Smoker,91,21,0.49731
t3269,Male,Non-Smoker,91,22,0.5
t3269,Male,Non-Smoker,91,23,0.5
t3269,Male,Non-Smoker,91,24,0.5
t3269,Male,Non-Smoker,91,25,0.5
t3269,Male,Non-Smoker,92,1,0.0461
t3269,Male,Non-Smoker,92,2,0.11711
t3269,Male,Non-Smoker,92,3,0.20394
t3269,Male,Non-Smoker,92,4,0.21845
t3269,Male,Non-Smoker,92,5,0.23554
t3269,Male,Non-Smoker,92,6,0.25392
t3269,Male,Non-Smoker,92,7,0.27364
t3269,Male,Non-Smoker,92,8,0.29431
t3269,Male,Non-Smoker,92,9,0.31552
t3269,Male,Non-Smoker,92,10,0.33699
t3269,Male,Non-Smoker,92,11,0.35854
t3269,Male,Non-Smoker,92,12,0.37981
t3269,Male,Non-Smoker,92,13,0.40044
t3269,Male,Non-Smoker,92,14,0.42009
t3269,Male,Non-Smoker,92,15,0.4384
t3269,Male,Non-Smoker,92,16,0.45501
t3269,Male,Non-Smoker,92,17,0.46956
t3269,Male,Non-Smoker,92,18,0.4817
t3269,Male,Non-Smoker,92,19,0.49107
t3269,Male,Non-Smoker,92,20,0.49731
t3269,Male,Non-Smoker,92,21,0.5
t3269,Male,Non-Smoker,92,22,0.5
t3269,Male,Non-Smoker,92,23,0.5
t3269,Male,Non-Smoker,92,24,0.5
t3269,Male,Non-Smoker,92,25,0.5
t3269,Male,Non-Smoker,93,1,0.06804
t3269,Male,Non-Smoker,93,2,0.15088
t3269,Male,Non-Smoker,93,3,0.21845
t3269,Male,Non-Smoker,93,4,0.23554
t3269,Male,Non-Smoker,93,5,0.25392
t3269,Male,Non-Smoker,93,6,0.27364
t3269,Male,Non-Smoker,93,7,0.29431
t3269,Male,Non-Smoker,93,8,0.31552
t3269,Male,Non-Smoker,93,9,0.33699
t3269,Male,Non-Smoker,93,10,0.35854
t3269,Male,Non-Smoker,93,11,0.37981
t3269,Male,Non-Smoker,93,12,0.40044
t3269,Male,Non-Smoker,93,13,0.42009
t3269,Male,Non-Smoker,93,14,0.4384
t3269,Male,Non-Smoker,93,15,0.45501
t3269,Male,Non-Smoker,93,16,0.46956
t3269,Male,Non-Smoker,93,17,0.4817
t3269,Male,Non-Smoker,93,18,0.49107
t3269,Male,Non-Smoker,93,19,0.49731
t3269,Male,Non-Smoker,93,20,0.5
t3269,Male,Non-Smoker,93,21,0.5
t3269,Male,Non-Smoker,93,22,0.5
t3269,Male,Non-Smoker,93,23,0.5
t3269,Male,Non-Smoker,93,24,0.5
t3269,Male,Non-Smoker,93,25,0.5
t3269,Male,Non-Smoker,94,1,0.09817
t3269,Male,Non-Smoker,94,2,0.19289
t3269,Male,Non-Smoker,94,3,0.23554
t3269,Male,Non-Smoker,94,4,0.25392
t3269,Male,Non-Smoker,94,5,0.27364
t3269,Male,Non-Smoker,94,6,0.29431
t3269,Male,Non-Smoker,94,7,0.31552
t3269,Male,Non-Smoker,94,8,0.33699
t3269,Male,Non-Smoker,94,9,0.35854
t3269,Male,Non-Smoker,94,10,0.37981
t3269,Male,Non-Smoker,94,11,0.40044
t3269,Male,Non-Smoker,94,12,0.42009
t3269,Male,Non-Smoker,94,13,0.4384
t3269,Male,Non-Smoker,94,14,0.45501
t3269,Male,Non-Smoker,94,15,0.46956
t3269,Male,Non-Smoker,94,16,0.4817
t3269,Male,Non-Smoker,94,17,0.49107
t3269,Male,Non-Smoker,94,18,0.49731
t3269,Male,Non-Smoker,94,19,0.5
t3269,Male,Non-Smoker,94,20,0.5
t3269,Male,Non-Smoker,94,21,0.5
t3269,Male,Non-Smoker,94,22,0.5
t3269,Male,Non-Smoker,94,23,0.5
t3269,Male,Non-Smoker,94,24,0.5
t3269,Male,Non-Smoker,94,25,0.5
t3269,Male,Non-Smoker,95,1,0.13703
t3269,Male,Non-Smoker,95,2,0.23554
t3269,Male,Non-Smoker,95,3,0.25392
t3269,Male,Non-Smoker,95,4,0.27364
t3269,Male,Non-Smoker,95,5,0.29431
t3269,Male,Non-Smoker,95,6,0.31552
t3269,Male,Non-Smoker,95,7,0.33699
t3269,Male,Non-Smoker,95,8,0.35854
t3269,Male,Non-Smoker,95,9,0.37981
t3269,Male,Non-Smoker,95,10,0.40044
t3269,Male,Non-Smoker,95,11,0.42009
t3269,Male,Non-Smoker,95,12,0.4384
t3269,Male,Non-Smoker,95,13,0.45501
t3269,Male,Non-Smoker,95,14,0.46956
t3269,Male,Non-Smoker,95,15,0.4817
t3269,Male,Non-Smoker,95,16,0.49107
t3269,Male,Non-Smoker,95,17,0.49731
t3269,Male,Non-Smoker,95,18,0.5
t3269,Male,Non-Smoker,95,19,0.5
t3269,Male,Non-Smoker,95,20,0.5
t3269,Male,Non-Smoker,95,21,0.5
t3269,Male,Non-Smoker,95,22,0.5
t3269,Male,Non-Smoker,95,23,0.5
t3269,Male,Non-Smoker,95,24,0.5
t3269,Male,Non-Smoker,95,25,0.5
t3270,Female,Non-Smoker,18,1,2.7e-4
t3270,Female,Non-Smoker,18,2,2.7e-4
t3270,Female,Non-Smoker,18,3,2.6e-4
t3270,Female,Non-Smoker,18,4,2.7e-4
t3270,Female,Non-Smoker,18,5,2.7e-4
t3270,Female,Non-Smoker,18,6,2.7e-4
t3270,Female,Non-Smoker,18,7,2.6e-4
t3270,Female,Non-Smoker,18,8,2.6e-4
t3270,Female,Non-Smoker,18,9,2.7e-4
t3270,Female,Non-Smoker,18,10,2.8e-4
t3270,Female,Non-Smoker,18,11,3e-4
t3270,Female,Non-Smoker,18,12,3.2e-4
t3270,Female,Non-Smoker,18,13,3.4e-4
t3270,Female,Non-Smoker,18,14,3.6e-4
t3270,Female,Non-Smoker,18,15,4e-4
t3270,Female,Non-Smoker,18,16,4.7e-4
t3270,Female,Non-Smoker,18,17,5.4e-4
t3270,Female,Non-Smoker,18,18,6.2e-4
t3270,Female,Non-Smoker,18,19,7e-4
t3270,Female,Non-Smoker,18,20,7.7e-4
t3270,Female,Non-Smoker,18,21,8.3e-4
t3270,Female,Non-Smoker,18,22,8.6e-4
t3270,Female,Non-Smoker,18,23,8.7e-4
t3270,Female,Non-Smoker,18,24,8.7e-4
t3270,Female,Non-Smoker,18,25,8.8e-4
t3270,Female,Non-Smoker,19,1,2.6e-4
t3270,Female,Non-Smoker,19,2,2.5e-4
t3270,Female,Non-Smoker,19,3,2.5e-4
t3270,Female,Non-Smoker,19,4,2.5e-4
t3270,Female,Non-Smoker,19,5,2.5e-4
t3270,Female,Non-Smoker,19,6,2.5e-4
t3270,Female,Non-Smoker,19,7,2.4e-4
t3270,Female,Non-Smoker,19,8,2.4e-4
t3270,Female,Non-Smoker,19,9,2.6e-4
t3270,Female,Non-Smoker,19,10,2.8e-4
t3270,Female,Non-Smoker,19,11,3e-4
t3270,Female,Non-Smoker,19,12,3.2e-4
t3270,Female,Non-Smoker,19,13,3.3e-4
t3270,Female,Non-Smoker,19,14,3.6e-4
t3270,Female,Non-Smoker,19,15,4.1e-4
t3270,Female,Non-Smoker,19,16,4.8e-4
t3270,Female,Non-Smoker,19,17,5.7e-4
t3270,Female,Non-Smoker,19,18,6.6e-4
t3270,Female,Non-Smoker,19,19,7.5e-4
t3270,Female,Non-Smoker,19,20,8.1e-4
t3270,Female,Non-Smoker,19,21,8.6e-4
t3270,Female,Non-Smoker,19,22,8.7e-4
t3270,Female,Non-Smoker,19,23,8.7e-4
t3270,Female,Non-Smoker,19,24,8.8e-4
t3270,Female,Non-Smoker,19,25,8.8e-4
t3270,Female,Non-Smoker,20,1,2.1e-4
t3270,Female,Non-Smoker,20,2,2.2e-4
t3270,Female,Non-Smoker,20,3,2.3e-4
t3270,Female,Non-Smoker,20,4,2.4e-4
t3270,Female,Non-Smoker,20,5,2.3e-4
t3270,Female,Non-Smoker,20,6,2.2e-4
t3270,Female,Non-Smoker,20,7,2.2e-4
t3270,Female,Non-Smoker,20,8,2.3e-4
t3270,Female,Non-Smoker,20,9,2.6e-4
t3270,Female,Non-Smoker,20,10,2.8e-4
t3270,Female,Non-Smoker,20,11,3e-4
t3270,Female,Non-Smoker,20,12,3.1e-4
t3270,Female,Non-Smoker,20,13,3.3e-4
t3270,Female,Non-Smoker,20,14,3.6e-4
t3270,Female,Non-Smoker,20,15,4.3e-4
t3270,Female,Non-Smoker,20,16,5.1e-4
t3270,Female,Non-Smoker,20,17,6e-4
t3270,Female,Non-Smoker,20,18,6.8e-4
t3270,Female,Non-Smoker,20,19,7.6e-4
t3270,Female,Non-Smoker,20,20,8.3e-4
t3270,Female,Non-Smoker,20,21,8.7e-4
t3270,Female,Non-Smoker,20,22,8.7e-4
t3270,Female,Non-Smoker,20,23,8.8e-4
t3270,Female,Non-Smoker,20,24,8.8e-4
t3270,Female,Non-Smoker,20,25,8.8e-4
t3270,Female,Non-Smoker,21,1,1.7e-4
t3270,Female,Non-Smoker,21,2,2e-4
t3270,Female,Non-Smoker,21,3,2.2e-4
t3270,Female,Non-Smoker,21,4,2.2e-4
t3270,Female,Non-Smoker,21,5,2.1e-4
t3270,Female,Non-Smoker,21,6,2e-4
t3270,Female,Non-Smoker,21,7,2.1e-4
t3270,Female,Non-Smoker,21,8,2.3e-4
t3270,Female,Non-Smoker,21,9,2.6e-4
t3270,Female,Non-Smoker,21,10,2.9e-4
t3270,Female,Non-Smoker,21,11,3e-4
t3270,Female,Non-Smoker,21,12,3.1e-4
t3270,Female,Non-Smoker,21,13,3.3e-4
t3270,Female,Non-Smoker,21,14,3.8e-4
t3270,Female,Non-Smoker,21,15,4.5e-4
t3270,Female,Non-Smoker,21,16,5.4e-4
t3270,Female,Non-Smoker,21,17,6.2e-4
t3270,Female,Non-Smoker,21,18,6.9e-4
t3270,Female,Non-Smoker,21,19,7.7e-4
t3270,Female,Non-Smoker,21,20,8.4e-4
t3270,Female,Non-Smoker,21,21,8.7e-4
t3270,Female,Non-Smoker,21,22,8.8e-4
t3270,Female,Non-Smoker,21,23,8.8e-4
t3270,Female,Non-Smoker,21,24,8.8e-4
t3270,Female,Non-Smoker,21,25,9e-4
t3270,Female,Non-Smoker,22,1,1.5e-4
t3270,Female,Non-Smoker,22,2,1.9e-4
t3270,Female,Non-Smoker,22,3,2e-4
t3270,Female,Non-Smoker,22,4,1.9e-4
t3270,Female,Non-Smoker,22,5,1.8e-4
t3270,Female,Non-Smoker,22,6,1.9e-4
t3270,Female,Non-Smoker,22,7,2.1e-4
t3270,Female,Non-Smoker,22,8,2.4e-4
t3270,Female,Non-Smoker,22,9,2.7e-4
t3270,Female,Non-Smoker,22,10,2.9e-4
t3270,Female,Non-Smoker,22,11,3e-4
t3270,Female,Non-Smoker,22,12,3.2e-4
t3270,Female,Non-Smoker,22,13,3.5e-4
t3270,Female,Non-Smoker,22,14,4.1e-4
t3270,Female,Non-Smoker,22,15,4.9e-4
t3270,Female,Non-Smoker,22,16,5.6e-4
t3270,Female,Non-Smoker,22,17,6.3e-4
t3270,Female,Non-Smoker,22,18,7e-4
t3270,Female,Non-Smoker,22,19,7.8e-4
t3270,Female,Non-Smoker,22,20,8.4e-4
t3270,Female,Non-Smoker,22,21,8.8e-4
t3270,Female,Non-Smoker,22,22,8.8e-4
t3270,Female,Non-Smoker,22,23,8.8e-4
t3270,Female,Non-Smoker,22,24,9e-4
t3270,Female,Non-Smoker,22,25,9.4e-4
t3270,Female,Non-Smoker,23,1,1.4e-4
t3270,Female,Non-Smoker,23,2,1.8e-4
t3270,Female,Non-Smoker,23,3,1.8e-4
t3270,Female,Non-Smoker,23,4,1.7e-4
t3270,Female,Non-Smoker,23,5,1.7e-4
t3270,Female,Non-Smoker,23,6,1.9e-4
t3270,Female,Non-Smoker,23,7,2.2e-4
t3270,Female,Non-Smoker,23,8,2.5e-4
t3270,Female,Non-Smoker,23,9,2.8e-4
t3270,Female,Non-Smoker,23,10,3e-4
t3270,Female,Non-Smoker,23,11,3.1e-4
t3270,Female,Non-Smoker,23,12,3.3e-4
t3270,Female,Non-Smoker,23,13,3.7e-4
t3270,Female,Non-Smoker,23,14,4.4e-4
t3270,Female,Non-Smoker,23,15,5.2e-4
t3270,Female,Non-Smoker,23,16,5.9e-4
t3270,Female,Non-Smoker,23,17,6.4e-4
t3270,Female,Non-Smoker,23,18,7.1e-4
t3270,Female,Non-Smoker,23,19,7.8e-4
t3270,Female,Non-Smoker,23,20,8.4e-4
t3270,Female,Non-Smoker,23,21,8.8e-4
t3270,Female,Non-Smoker,23,22,8.8e-4
t3270,Female,Non-Smoker,23,23,9e-4
t3270,Female,Non-Smoker,23,24,9.4e-4
t3270,Female,Non-Smoker,23,25,9.9e-4
t3270,Female,Non-Smoker,24,1,1.2e-4
t3270,Female,Non-Smoker,24,2,1.5e-4
t3270,Female,Non-Smoker,24,3,1.6e-4
t3270,Female,Non-Smoker,24,4,1.6e-4
t3270,Female,Non-Smoker,24,5,1.7e-4
t3270,Female,Non-Smoker,24,6,1.9e-4
t3270,Female,Non-Smoker,24,7,2.2e-4
t3270,Female,Non-Smoker,24,8,2.5e-4
t3270,Female,Non-Smoker,24,9,2.8e-4
t3270,Female,Non-Smoker,24,10,3e-4
t3270,Female,Non-Smoker,24,11,3.3e-4
t3270,Female,Non-Smoker,24,12,3.6e-4
t3270,Female,Non-Smoker,24,13,4.1e-4
t3270,Female,Non-Smoker,24,14,4.9e-4
t3270,Female,Non-Smoker,24,15,5.6e-4
t3270,Female,Non-Smoker,24,16,6e-4
t3270,Female,Non-Smoker,24,17,6.5e-4
t3270,Female,Non-Smoker,24,18,7.1e-4
t3270,Female,Non-Smoker,24,19,7.8e-4
t3270,Female,Non-Smoker,24,20,8.4e-4
t3270,Female,Non-Smoker,24,21,8.8e-4
t3270,Female,Non-Smoker,24,22,9e-4
t3270,Female,Non-Smoker,24,23,9.4e-4
t3270,Female,Non-Smoker,24,24,9.9e-4
t3270,Female,Non-Smoker,24,25,0.00105
t3270,Female,Non-Smoker,25,1,1e-4
t3270,Female,Non-Smoker,25,2,1.3e-4
t3270,Female,Non-Smoker,25,3,1.4e-4
t3270,Female,Non-Smoker,25,4,1.5e-4
t3270,Female,Non-Smoker,25,5,1.7e-4
t3270,Female,Non-Smoker,25,6,2e-4
t3270,Female,Non-Smoker,25,7,2.3e-4
t3270,Female,Non-Smoker,25,8,2.6e-4
t3270,Female,Non-Smoker,25,9,2.9e-4
t3270,Female,Non-Smoker,25,10,3.2e-4
t3270,Female,Non-Smoker,25,11,3.5e-4
t3270,Female,Non-Smoker,25,12,4e-4
t3270,Female,Non-Smoker,25,13,4.6e-4
t3270,Female,Non-Smoker,25,14,5.3e-4
t3270,Female,Non-Smoker,25,15,5.9e-4
t3270,Female,Non-Smoker,25,16,6.2e-4
t3270,Female,Non-Smoker,25,17,6.7e-4
t3270,Female,Non-Smoker,25,18,7.3e-4
t3270,Female,Non-Smoker,25,19,7.9e-4
t3270,Female,Non-Smoker,25,20,8.5e-4
t3270,Female,Non-Smoker,25,21,9e-4
t3270,Female,Non-Smoker,25,22,9.4e-4
t3270,Female,Non-Smoker,25,23,9.9e-4
t3270,Female,Non-Smoker,25,24,0.00105
t3270,Female,Non-Smoker,25,25,0.00113
t3270,Female,Non-Smoker,26,1,9e-5
t3270,Female,Non-Smoker,26,2,1.2e-4
t3270,Female,Non-Smoker,26,3,1.4e-4
t3270,Female,Non-Smoker,26,4,1.5e-4
t3270,Female,Non-Smoker,26,5,1.7e-4
t3270,Female,Non-Smoker,26,6,2e-4
t3270,Female,Non-Smoker,26,7,2.3e-4
t3270,Female,Non-Smoker,26,8,2.7e-4
t3270,Female,Non-Smoker,26,9,3.1e-4
t3270,Female,Non-Smoker,26,10,3.5e-4
t3270,Female,Non-Smoker,26,11,3.9e-4
t3270,Female,Non-Smoker,26,12,4.4e-4
t3270,Female,Non-Smoker,26,13,5.1e-4
t3270,Female,Non-Smoker,26,14,5.8e-4
t3270,Female,Non-Smoker,26,15,6.1e-4
t3270,Female,Non-Smoker,26,16,6.4e-4
t3270,Female,Non-Smoker,26,17,6.9e-4
t3270,Female,Non-Smoker,26,18,7.5e-4
t3270,Female,Non-Smoker,26,19,8.2e-4
t3270,Female,Non-Smoker,26,20,8.8e-4
t3270,Female,Non-Smoker,26,21,9.4e-4
t3270,Female,Non-Smoker,26,22,9.9e-4
t3270,Female,Non-Smoker,26,23,0.00105
t3270,Female,Non-Smoker,26,24,0.00113
t3270,Female,Non-Smoker,26,25,0.00123
t3270,Female,Non-Smoker,27,1,8e-5
t3270,Female,Non-Smoker,27,2,1.2e-4
t3270,Female,Non-Smoker,27,3,1.4e-4
t3270,Female,Non-Smoker,27,4,1.6e-4
t3270,Female,Non-Smoker,27,5,1.8e-4
t3270,Female,Non-Smoker,27,6,2e-4
t3270,Female,Non-Smoker,27,7,2.4e-4
t3270,Female,Non-Smoker,27,8,2.9e-4
t3270,Female,Non-Smoker,27,9,3.3e-4
t3270,Female,Non-Smoker,27,10,3.8e-4
t3270,Female,Non-Smoker,27,11,4.3e-4
t3270,Female,Non-Smoker,27,12,4.9e-4
t3270,Female,Non-Smoker,27,13,5.6e-4
t3270,Female,Non-Smoker,27,14,6.1e-4
t3270,Female,Non-Smoker,27,15,6.4e-4
t3270,Female,Non-Smoker,27,16,6.7e-4
t3270,Female,Non-Smoker,27,17,7.2e-4
t3270,Female,Non-Smoker,27,18,7.8e-4
t3270,Female,Non-Smoker,27,19,8.5e-4
t3270,Female,Non-Smoker,27,20,9.2e-4
t3270,Female,Non-Smoker,27,21,9.9e-4
t3270,Female,Non-Smoker,27,22,0.00105
t3270,Female,Non-Smoker,27,23,0.00113
t3270,Female,Non-Smoker,27,24,0.00123
t3270,Female,Non-Smoker,27,25,0.00135
t3270,Female,Non-Smoker,28,1,7e-5
t3270,Female,Non-Smoker,28,2,1.2e-4
t3270,Female,Non-Smoker,28,3,1.4e-4
t3270,Female,Non-Smoker,28,4,1.6e-4
t3270,Female,Non-Smoker,28,5,1.8e-4
t3270,Female,Non-Smoker,28,6,2.1e-4
t3270,Female,Non-Smoker,28,7,2.6e-4
t3270,Female,Non-Smoker,28,8,3.1e-4
t3270,Female,Non-Smoker,28,9,3.6e-4
t3270,Female,Non-Smoker,28,10,4.1e-4
t3270,Female,Non-Smoker,28,11,4.7e-4
t3270,Female,Non-Smoker,28,12,5.3e-4
t3270,Female,Non-Smoker,28,13,6e-4
t3270,Female,Non-Smoker,28,14,6.4e-4
t3270,Female,Non-Smoker,28,15,6.6e-4
t3270,Female,Non-Smoker,28,16,7e-4
t3270,Female,Non-Smoker,28,17,7.5e-4
t3270,Female,Non-Smoker,28,18,8.2e-4
t3270,Female,Non-Smoker,28,19,8.9e-4
t3270,Female,Non-Smoker,28,20,9.7e-4
t3270,Female,Non-Smoker,28,21,0.00105
t3270,Female,Non-Smoker,28,22,0.00113
t3270,Female,Non-Smoker,28,23,0.00123
t3270,Female,Non-Smoker,28,24,0.00135
t3270,Female,Non-Smoker,28,25,0.00151
t3270,Female,Non-Smoker,29,1,7e-5
t3270,Female,Non-Smoker,29,2,1.3e-4
t3270,Female,Non-Smoker,29,3,1.5e-4
t3270,Female,Non-Smoker,29,4,1.6e-4
t3270,Female,Non-Smoker,29,5,1.9e-4
t3270,Female,Non-Smoker,29,6,2.3e-4
t3270,Female,Non-Smoker,29,7,2.8e-4
t3270,Female,Non-Smoker,29,8,3.4e-4
t3270,Female,Non-Smoker,29,9,3.9e-4
t3270,Female,Non-Smoker,29,10,4.5e-4
t3270,Female,Non-Smoker,29,11,5e-4
t3270,Female,Non-Smoker,29,12,5.6e-4
t3270,Female,Non-Smoker,29,13,6.2e-4
t3270,Female,Non-Smoker,29,14,6.6e-4
t3270,Female,Non-Smoker,29,15,6.9e-4
t3270,Female,Non-Smoker,29,16,7.3e-4
t3270,Female,Non-Smoker,29,17,8e-4
t3270,Female,Non-Smoker,29,18,8.8e-4
t3270,Female,Non-Smoker,29,19,9.6e-4
t3270,Female,Non-Smoker,29,20,0.00104
t3270,Female,Non-Smoker,29,21,0.00113
t3270,Female,Non-Smoker,29,22,0.00123
t3270,Female,Non-Smoker,29,23,0.00135
t3270,Female,Non-Smoker,29,24,0.00151
t3270,Female,Non-Smoker,29,25,0.0017
t3270,Female,Non-Smoker,30,1,7e-5
t3270,Female,Non-Smoker,30,2,1.3e-4
t3270,Female,Non-Smoker,30,3,1.5e-4
t3270,Female,Non-Smoker,30,4,1.7e-4
t3270,Female,Non-Smoker,30,5,2e-4
t3270,Female,Non-Smoker,30,6,2.5e-4
t3270,Female,Non-Smoker,30,7,3.1e-4
t3270,Female,Non-Smoker,30,8,3.7e-4
t3270,Female,Non-Smoker,30,9,4.2e-4
t3270,Female,Non-Smoker,30,10,4.7e-4
t3270,Female,Non-Smoker,30,11,5.3e-4
t3270,Female,Non-Smoker,30,12,5.9e-4
t3270,Female,Non-Smoker,30,13,6.5e-4
t3270,Female,Non-Smoker,30,14,6.8e-4
t3270,Female,Non-Smoker,30,15,7.2e-4
t3270,Female,Non-Smoker,30,16,7.8e-4
t3270,Female,Non-Smoker,30,17,8.6e-4
t3270,Female,Non-Smoker,30,18,9.5e-4
t3270,Female,Non-Smoker,30,19,0.00103
t3270,Female,Non-Smoker,30,20,0.00112
t3270,Female,Non-Smoker,30,21,0.00123
t3270,Female,Non-Smoker,30,22,0.00135
t3270,Female,Non-Smoker,30,23,0.00151
t3270,Female,Non-Smoker,30,24,0.0017
t3270,Female,Non-Smoker,30,25,0.0019
t3270,Female,Non-Smoker,31,1,8e-5
t3270,Female,Non-Smoker,31,2,1.4e-4
t3270,Female,Non-Smoker,31,3,1.6e-4
t3270,Female,Non-Smoker,31,4,1.9e-4
t3270,Female,Non-Smoker,31,5,2.2e-4
t3270,Female,Non-Smoker,31,6,2.8e-4
t3270,Female,Non-Smoker,31,7,3.4e-4
t3270,Female,Non-Smoker,31,8,4e-4
t3270,Female,Non-Smoker,31,9,4.5e-4
t3270,Female,Non-Smoker,31,10,5e-4
t3270,Female,Non-Smoker,31,11,5.5e-4
t3270,Female,Non-Smoker,31,12,6.1e-4
t3270,Female,Non-Smoker,31,13,6.7e-4
t3270,Female,Non-Smoker,31,14,7.2e-4
t3270,Female,Non-Smoker,31,15,7.7e-4
t3270,Female,Non-Smoker,31,16,8.4e-4
t3270,Female,Non-Smoker,31,17,9.4e-4
t3270,Female,Non-Smoker,31,18,0.00103
t3270,Female,Non-Smoker,31,19,0.00111
t3270,Female,Non-Smoker,31,20,0.00122
t3270,Female,Non-Smoker,31,21,0.00135
t3270,Female,Non-Smoker,31,22,0.00151
t3270,Female,Non-Smoker,31,23,0.0017
t3270,Female,Non-Smoker,31,24,0.0019
