table,gender,risk,issue_age,duration,q_sel
t3352,Male,Preferred Nonsmoker,74,17,0.14245
t3352,Male,Preferred Nonsmoker,74,18,0.1583
t3352,Male,Preferred Nonsmoker,74,19,0.17413
t3352,Male,Preferred Nonsmoker,74,20,0.18948
t3352,Male,Preferred Nonsmoker,74,21,0.20365
t3352,Male,Preferred Nonsmoker,74,22,0.21845
t3352,Male,Preferred Nonsmoker,74,23,0.23554
t3352,Male,Preferred Nonsmoker,74,24,0.25392
t3352,Male,Preferred Nonsmoker,74,25,0.27364
t3352,Male,Preferred Nonsmoker,75,1,0.00382
t3352,Male,Preferred Nonsmoker,75,2,0.00616
t3352,Male,Preferred Nonsmoker,75,3,0.01002
t3352,Male,Preferred Nonsmoker,75,4,0.01362
t3352,Male,Preferred Nonsmoker,75,5,0.01676
t3352,Male,Preferred Nonsmoker,75,6,0.02074
t3352,Male,Preferred Nonsmoker,75,7,0.02566
t3352,Male,Preferred Nonsmoker,75,8,0.03188
t3352,Male,Preferred Nonsmoker,75,9,0.04095
t3352,Male,Preferred Nonsmoker,75,10,0.05153
t3352,Male,Preferred Nonsmoker,75,11,0.06515
t3352,Male,Preferred Nonsmoker,75,12,0.07539
t3352,Male,Preferred Nonsmoker,75,13,0.0891
t3352,Male,Preferred Nonsmoker,75,14,0.10597
t3352,Male,Preferred Nonsmoker,75,15,0.12483
t3352,Male,Preferred Nonsmoker,75,16,0.14245
t3352,Male,Preferred Nonsmoker,75,17,0.1583
t3352,Male,Preferred Nonsmoker,75,18,0.17413
t3352,Male,Preferred Nonsmoker,75,19,0.18948
t3352,Male,Preferred Nonsmoker,75,20,0.20365
t3352,Male,Preferred Nonsmoker,75,21,0.21845
t3352,Male,Preferred Nonsmoker,75,22,0.23554
t3352,Male,Preferred Nonsmoker,75,23,0.25392
t3352,Male,Preferred Nonsmoker,75,24,0.27364
t3352,Male,Preferred Nonsmoker,75,25,0.29431
t3352,Male,Preferred Nonsmoker,76,1,0.00406
t3352,Male,Preferred Nonsmoker,76,2,0.00655
t3352,Male,Preferred Nonsmoker,76,3,0.01082
t3352,Male,Preferred Nonsmoker,76,4,0.01504
t3352,Male,Preferred Nonsmoker,76,5,0.01886
t3352,Male,Preferred Nonsmoker,76,6,0.0234
t3352,Male,Preferred Nonsmoker,76,7,0.02916
t3352,Male,Preferred Nonsmoker,76,8,0.03724
t3352,Male,Preferred Nonsmoker,76,9,0.04758
t3352,Male,Preferred Nonsmoker,76,10,0.05925
t3352,Male,Preferred Nonsmoker,76,11,0.07469
t3352,Male,Preferred Nonsmoker,76,12,0.08816
t3352,Male,Preferred Nonsmoker,76,13,0.10543
t3352,Male,Preferred Nonsmoker,76,14,0.12445
t3352,Male,Preferred Nonsmoker,76,15,0.14245
t3352,Male,Preferred Nonsmoker,76,16,0.1583
t3352,Male,Preferred Nonsmoker,76,17,0.17413
t3352,Male,Preferred Nonsmoker,76,18,0.18948
t3352,Male,Preferred Nonsmoker,76,19,0.20365
t3352,Male,Preferred Nonsmoker,76,20,0.21845
t3352,Male,Preferred Nonsmoker,76,21,0.23554
t3352,Male,Preferred Nonsmoker,76,22,0.25392
t3352,Male,Preferred Nonsmoker,76,23,0.27364
t3352,Male,Preferred Nonsmoker,76,24,0.29431
t3352,Male,Preferred Nonsmoker,76,25,0.31552
t3352,Male,Preferred Nonsmoker,77,1,0.00424
t3352,Male,Preferred Nonsmoker,77,2,0.00685
t3352,Male,Preferred Nonsmoker,77,3,0.01145
t3352,Male,Preferred Nonsmoker,77,4,0.01627
t3352,Male,Preferred Nonsmoker,77,5,0.02068
t3352,Male,Preferred Nonsmoker,77,6,0.02612
t3352,Male,Preferred Nonsmoker,77,7,0.03268
t3352,Male,Preferred Nonsmoker,77,8,0.04327
t3352,Male,Preferred Nonsmoker,77,9,0.05477
t3352,Male,Preferred Nonsmoker,77,10,0.06769
t3352,Male,Preferred Nonsmoker,77,11,0.08671
t3352,Male,Preferred Nonsmoker,77,12,0.10402
t3352,Male,Preferred Nonsmoker,77,13,0.12357
t3352,Male,Preferred Nonsmoker,77,14,0.14245
t3352,Male,Preferred Nonsmoker,77,15,0.1583
t3352,Male,Preferred Nonsmoker,77,16,0.17413
t3352,Male,Preferred Nonsmoker,77,17,0.18948
t3352,Male,Preferred Nonsmoker,77,18,0.20365
t3352,Male,Preferred Nonsmoker,77,19,0.21845
t3352,Male,Preferred Nonsmoker,77,20,0.23554
t3352,Male,Preferred Nonsmoker,77,21,0.25392
t3352,Male,Preferred Nonsmoker,77,22,0.27364
t3352,Male,Preferred Nonsmoker,77,23,0.29431
t3352,Male,Preferred Nonsmoker,77,24,0.31552
t3352,Male,Preferred Nonsmoker,77,25,0.33699
t3352,Male,Preferred Nonsmoker,78,1,0.00443
t3352,Male,Preferred Nonsmoker,78,2,0.00717
t3352,Male,Preferred Nonsmoker,78,3,0.01218
t3352,Male,Preferred Nonsmoker,78,4,0.01761
t3352,Male,Preferred Nonsmoker,78,5,0.02261
t3352,Male,Preferred Nonsmoker,78,6,0.029
t3352,Male,Preferred Nonsmoker,78,7,0.03666
t3352,Male,Preferred Nonsmoker,78,8,0.04897
t3352,Male,Preferred Nonsmoker,78,9,0.06173
t3352,Male,Preferred Nonsmoker,78,10,0.07727
t3352,Male,Preferred Nonsmoker,78,11,0.10066
t3352,Male,Preferred Nonsmoker,78,12,0.12105
t3352,Male,Preferred Nonsmoker,78,13,0.14173
t3352,Male,Preferred Nonsmoker,78,14,0.1583
t3352,Male,Preferred Nonsmoker,78,15,0.17413
t3352,Male,Preferred Nonsmoker,78,16,0.18948
t3352,Male,Preferred Nonsmoker,78,17,0.20365
t3352,Male,Preferred Nonsmoker,78,18,0.21845
t3352,Male,Preferred Nonsmoker,78,19,0.23554
t3352,Male,Preferred Nonsmoker,78,20,0.25392
t3352,Male,Preferred Nonsmoker,78,21,0.27364
t3352,Male,Preferred Nonsmoker,78,22,0.29431
t3352,Male,Preferred Nonsmoker,78,23,0.31552
t3352,Male,Preferred Nonsmoker,78,24,0.33699
t3352,Male,Preferred Nonsmoker,78,25,0.35854
t3352,Male,Preferred Nonsmoker,79,1,0.00459
t3352,Male,Preferred Nonsmoker,79,2,0.00749
t3352,Male,Preferred Nonsmoker,79,3,0.01294
t3352,Male,Preferred Nonsmoker,79,4,0.01904
t3352,Male,Preferred Nonsmoker,79,5,0.02468
t3352,Male,Preferred Nonsmoker,79,6,0.03162
t3352,Male,Preferred Nonsmoker,79,7,0.04083
t3352,Male,Preferred Nonsmoker,79,8,0.05394
t3352,Male,Preferred Nonsmoker,79,9,0.06856
t3352,Male,Preferred Nonsmoker,79,10,0.08812
t3352,Male,Preferred Nonsmoker,79,11,0.11617
t3352,Male,Preferred Nonsmoker,79,12,0.13991
t3352,Male,Preferred Nonsmoker,79,13,0.1583
t3352,Male,Preferred Nonsmoker,79,14,0.17413
t3352,Male,Preferred Nonsmoker,79,15,0.18948
t3352,Male,Preferred Nonsmoker,79,16,0.20365
t3352,Male,Preferred Nonsmoker,79,17,0.21845
t3352,Male,Preferred Nonsmoker,79,18,0.23554
t3352,Male,Preferred Nonsmoker,79,19,0.25392
t3352,Male,Preferred Nonsmoker,79,20,0.27364
t3352,Male,Preferred Nonsmoker,79,21,0.29431
t3352,Male,Preferred Nonsmoker,79,22,0.31552
t3352,Male,Preferred Nonsmoker,79,23,0.33699
t3352,Male,Preferred Nonsmoker,79,24,0.35854
t3352,Male,Preferred Nonsmoker,79,25,0.37981
t3352,Male,Preferred Nonsmoker,80,1,0.00487
t3352,Male,Preferred Nonsmoker,80,2,0.00802
t3352,Male,Preferred Nonsmoker,80,3,0.01418
t3352,Male,Preferred Nonsmoker,80,4,0.02116
t3352,Male,Preferred Nonsmoker,80,5,0.02745
t3352,Male,Preferred Nonsmoker,80,6,0.03521
t3352,Male,Preferred Nonsmoker,80,7,0.04625
t3352,Male,Preferred Nonsmoker,80,8,0.06032
t3352,Male,Preferred Nonsmoker,80,9,0.07848
t3352,Male,Preferred Nonsmoker,80,10,0.10247
t3352,Male,Preferred Nonsmoker,80,11,0.13354
t3352,Male,Preferred Nonsmoker,80,12,0.1583
t3352,Male,Preferred Nonsmoker,80,13,0.17413
t3352,Male,Preferred Nonsmoker,80,14,0.18948
t3352,Male,Preferred Nonsmoker,80,15,0.20365
t3352,Male,Preferred Nonsmoker,80,16,0.21845
t3352,Male,Preferred Nonsmoker,80,17,0.23554
t3352,Male,Preferred Nonsmoker,80,18,0.25392
t3352,Male,Preferred Nonsmoker,80,19,0.27364
t3352,Male,Preferred Nonsmoker,80,20,0.29431
t3352,Male,Preferred Nonsmoker,80,21,0.31552
t3352,Male,Preferred Nonsmoker,80,22,0.33699
t3352,Male,Preferred Nonsmoker,80,23,0.35854
t3352,Male,Preferred Nonsmoker,80,24,0.37981
t3352,Male,Preferred Nonsmoker,80,25,0.40044
t3352,Male,Preferred Nonsmoker,81,1,0.00532
t3352,Male,Preferred Nonsmoker,81,2,0.00886
t3352,Male,Preferred Nonsmoker,81,3,0.0161
t3352,Male,Preferred Nonsmoker,81,4,0.02423
t3352,Male,Preferred Nonsmoker,81,5,0.03148
t3352,Male,Preferred Nonsmoker,81,6,0.04031
t3352,Male,Preferred Nonsmoker,81,7,0.05376
t3352,Male,Preferred Nonsmoker,81,8,0.07081
t3352,Male,Preferred Nonsmoker,81,9,0.09321
t3352,Male,Preferred Nonsmoker,81,10,0.12356
t3352,Male,Preferred Nonsmoker,81,11,0.15406
t3352,Male,Preferred Nonsmoker,81,12,0.17413
t3352,Male,Preferred Nonsmoker,81,13,0.18948
t3352,Male,Preferred Nonsmoker,81,14,0.20365
t3352,Male,Preferred Nonsmoker,81,15,0.21845
t3352,Male,Preferred Nonsmoker,81,16,0.23554
t3352,Male,Preferred Nonsmoker,81,17,0.25392
t3352,Male,Preferred Nonsmoker,81,18,0.27364
t3352,Male,Preferred Nonsmoker,81,19,0.29431
t3352,Male,Preferred Nonsmoker,81,20,0.31552
t3352,Male,Preferred Nonsmoker,81,21,0.33699
t3352,Male,Preferred Nonsmoker,81,22,0.35854
t3352,Male,Preferred Nonsmoker,81,23,0.37981
t3352,Male,Preferred Nonsmoker,81,24,0.40044
t3352,Male,Preferred Nonsmoker,81,25,0.42009
t3352,Male,Preferred Nonsmoker,82,1,0.006
t3352,Male,Preferred Nonsmoker,82,2,0.01013
t3352,Male,Preferred Nonsmoker,82,3,0.01882
t3352,Male,Preferred Nonsmoker,82,4,0.02843
t3352,Male,Preferred Nonsmoker,82,5,0.03718
t3352,Male,Preferred Nonsmoker,82,6,0.04761
t3352,Male,Preferred Nonsmoker,82,7,0.06429
t3352,Male,Preferred Nonsmoker,82,8,0.08664
t3352,Male,Preferred Nonsmoker,82,9,0.11529
t3352,Male,Preferred Nonsmoker,82,10,0.15086
t3352,Male,Preferred Nonsmoker,82,11,0.17413
t3352,Male,Preferred Nonsmoker,82,12,0.18948
t3352,Male,Preferred Nonsmoker,82,13,0.20365
t3352,Male,Preferred Nonsmoker,82,14,0.21845
t3352,Male,Preferred Nonsmoker,82,15,0.23554
t3352,Male,Preferred Nonsmoker,82,16,0.25392
t3352,Male,Preferred Nonsmoker,82,17,0.27364
t3352,Male,Preferred Nonsmoker,82,18,0.29431
t3352,Male,Preferred Nonsmoker,82,19,0.31552
t3352,Male,Preferred Nonsmoker,82,20,0.33699
t3352,Male,Preferred Nonsmoker,82,21,0.35854
t3352,Male,Preferred Nonsmoker,82,22,0.37981
t3352,Male,Preferred Nonsmoker,82,23,0.40044
t3352,Male,Preferred Nonsmoker,82,24,0.42009
t3352,Male,Preferred Nonsmoker,82,25,0.4384
t3352,Male,Preferred Nonsmoker,83,1,0.007
t3352,Male,Preferred Nonsmoker,83,2,0.012070000000000001
t3352,Male,Preferred Nonsmoker,83,3,0.02308
t3352,Male,Preferred Nonsmoker,83,4,0.03499
t3352,Male,Preferred Nonsmoker,83,5,0.04599
t3352,Male,Preferred Nonsmoker,83,6,0.05967
t3352,Male,Preferred Nonsmoker,83,7,0.0807
t3352,Male,Preferred Nonsmoker,83,8,0.11126
t3352,Male,Preferred Nonsmoker,83,9,0.14721
t3352,Male,Preferred Nonsmoker,83,10,0.17413
t3352,Male,Preferred Nonsmoker,83,11,0.18948
t3352,Male,Preferred Nonsmoker,83,12,0.20365
t3352,Male,Preferred Nonsmoker,83,13,0.21845
t3352,Male,Preferred Nonsmoker,83,14,0.23554
t3352,Male,Preferred Nonsmoker,83,15,0.25392
t3352,Male,Preferred Nonsmoker,83,16,0.27364
t3352,Male,Preferred Nonsmoker,83,17,0.29431
t3352,Male,Preferred Nonsmoker,83,18,0.31552
t3352,Male,Preferred Nonsmoker,83,19,0.33699
t3352,Male,Preferred Nonsmoker,83,20,0.35854
t3352,Male,Preferred Nonsmoker,83,21,0.37981
t3352,Male,Preferred Nonsmoker,83,22,0.40044
t3352,Male,Preferred Nonsmoker,83,23,0.42009
t3352,Male,Preferred Nonsmoker,83,24,0.4384
t3352,Male,Preferred Nonsmoker,83,25,0.45501
t3352,Male,Preferred Nonsmoker,84,1,0.00827
t3352,Male,Preferred Nonsmoker,84,2,0.01462
t3352,Male,Preferred Nonsmoker,84,3,0.02867
t3352,Male,Preferred Nonsmoker,84,4,0.04363
t3352,Male,Preferred Nonsmoker,84,5,0.05795
t3352,Male,Preferred Nonsmoker,84,6,0.07651
t3352,Male,Preferred Nonsmoker,84,7,0.10394
t3352,Male,Preferred Nonsmoker,84,8,0.13893
t3352,Male,Preferred Nonsmoker,84,9,0.17413
t3352,Male,Preferred Nonsmoker,84,10,0.18948
t3352,Male,Preferred Nonsmoker,84,11,0.20365
t3352,Male,Preferred Nonsmoker,84,12,0.21845
t3352,Male,Preferred Nonsmoker,84,13,0.23554
t3352,Male,Preferred Nonsmoker,84,14,0.25392
t3352,Male,Preferred Nonsmoker,84,15,0.27364
t3352,Male,Preferred Nonsmoker,84,16,0.29431
t3352,Male,Preferred Nonsmoker,84,17,0.31552
t3352,Male,Preferred Nonsmoker,84,18,0.33699
t3352,Male,Preferred Nonsmoker,84,19,0.35854
t3352,Male,Preferred Nonsmoker,84,20,0.37981
t3352,Male,Preferred Nonsmoker,84,21,0.40044
t3352,Male,Preferred Nonsmoker,84,22,0.42009
t3352,Male,Preferred Nonsmoker,84,23,0.4384
t3352,Male,Preferred Nonsmoker,84,24,0.45501
t3352,Male,Preferred Nonsmoker,84,25,0.46956
t3352,Male,Preferred Nonsmoker,85,1,0.0099
t3352,Male,Preferred Nonsmoker,85,2,0.01786
t3352,Male,Preferred Nonsmoker,85,3,0.03576
t3352,Male,Preferred Nonsmoker,85,4,0.05479
t3352,Male,Preferred Nonsmoker,85,5,0.07402
t3352,Male,Preferred Nonsmoker,85,6,0.09911
t3352,Male,Preferred Nonsmoker,85,7,0.13188
t3352,Male,Preferred Nonsmoker,85,8,0.16599
t3352,Male,Preferred Nonsmoker,85,9,0.18948
t3352,Male,Preferred Nonsmoker,85,10,0.20365
t3352,Male,Preferred Nonsmoker,85,11,0.21845
t3352,Male,Preferred Nonsmoker,85,12,0.23554
t3352,Male,Preferred Nonsmoker,85,13,0.25392
t3352,Male,Preferred Nonsmoker,85,14,0.27364
t3352,Male,Preferred Nonsmoker,85,15,0.29431
t3352,Male,Preferred Nonsmoker,85,16,0.31552
t3352,Male,Preferred Nonsmoker,85,17,0.33699
t3352,Male,Preferred Nonsmoker,85,18,0.35854
t3352,Male,Preferred Nonsmoker,85,19,0.37981
t3352,Male,Preferred Nonsmoker,85,20,0.40044
t3352,Male,Preferred Nonsmoker,85,21,0.42009
t3352,Male,Preferred Nonsmoker,85,22,0.4384
t3352,Male,Preferred Nonsmoker,85,23,0.45501
t3352,Male,Preferred Nonsmoker,85,24,0.46956
t3352,Male,Preferred Nonsmoker,85,25,0.4817
t3352,Male,Preferred Nonsmoker,86,1,0.01192
t3352,Male,Preferred Nonsmoker,86,2,0.02197
t3352,Male,Preferred Nonsmoker,86,3,0.04495
t3352,Male,Preferred Nonsmoker,86,4,0.06995
t3352,Male,Preferred Nonsmoker,86,5,0.0958
t3352,Male,Preferred Nonsmoker,86,6,0.12765
t3352,Male,Preferred Nonsmoker,86,7,0.16385
t3352,Male,Preferred Nonsmoker,86,8,0.18948
t3352,Male,Preferred Nonsmoker,86,9,0.20365
t3352,Male,Preferred Nonsmoker,86,10,0.21845
t3352,Male,Preferred Nonsmoker,86,11,0.23554
t3352,Male,Preferred Nonsmoker,86,12,0.25392
t3352,Male,Preferred Nonsmoker,86,13,0.27364
t3352,Male,Preferred Nonsmoker,86,14,0.29431
t3352,Male,Preferred Nonsmoker,86,15,0.31552
t3352,Male,Preferred Nonsmoker,86,16,0.33699
t3352,Male,Preferred Nonsmoker,86,17,0.35854
t3352,Male,Preferred Nonsmoker,86,18,0.37981
t3352,Male,Preferred Nonsmoker,86,19,0.40044
t3352,Male,Preferred Nonsmoker,86,20,0.42009
t3352,Male,Preferred Nonsmoker,86,21,0.4384
t3352,Male,Preferred Nonsmoker,86,22,0.45501
t3352,Male,Preferred Nonsmoker,86,23,0.46956
t3352,Male,Preferred Nonsmoker,86,24,0.4817
t3352,Male,Preferred Nonsmoker,86,25,0.49107
t3352,Male,Preferred Nonsmoker,87,1,0.0141
t3352,Male,Preferred Nonsmoker,87,2,0.02676
t3352,Male,Preferred Nonsmoker,87,3,0.05584
t3352,Male,Preferred Nonsmoker,87,4,0.08847
t3352,Male,Preferred Nonsmoker,87,5,0.12232
t3352,Male,Preferred Nonsmoker,87,6,0.16183
t3352,Male,Preferred Nonsmoker,87,7,0.18948
t3352,Male,Preferred Nonsmoker,87,8,0.20365
t3352,Male,Preferred Nonsmoker,87,9,0.21845
t3352,Male,Preferred Nonsmoker,87,10,0.23554
t3352,Male,Preferred Nonsmoker,87,11,0.25392
t3352,Male,Preferred Nonsmoker,87,12,0.27364
t3352,Male,Preferred Nonsmoker,87,13,0.29431
t3352,Male,Preferred Nonsmoker,87,14,0.31552
t3352,Male,Preferred Nonsmoker,87,15,0.33699
t3352,Male,Preferred Nonsmoker,87,16,0.35854
t3352,Male,Preferred Nonsmoker,87,17,0.37981
t3352,Male,Preferred Nonsmoker,87,18,0.40044
t3352,Male,Preferred Nonsmoker,87,19,0.42009
t3352,Male,Preferred Nonsmoker,87,20,0.4384
t3352,Male,Preferred Nonsmoker,87,21,0.45501
t3352,Male,Preferred Nonsmoker,87,22,0.46956
t3352,Male,Preferred Nonsmoker,87,23,0.4817
t3352,Male,Preferred Nonsmoker,87,24,0.49107
t3352,Male,Preferred Nonsmoker,87,25,0.49731
t3352,Male,Preferred Nonsmoker,88,1,0.01633
t3352,Male,Preferred Nonsmoker,88,2,0.0318
t3352,Male,Preferred Nonsmoker,88,3,0.0681
t3352,Male,Preferred Nonsmoker,88,4,0.10958
t3352,Male,Preferred Nonsmoker,88,5,0.15187
t3352,Male,Preferred Nonsmoker,88,6,0.18948
t3352,Male,Preferred Nonsmoker,88,7,0.20365
t3352,Male,Preferred Nonsmoker,88,8,0.21845
t3352,Male,Preferred Nonsmoker,88,9,0.23554
t3352,Male,Preferred Nonsmoker,88,10,0.25392
t3352,Male,Preferred Nonsmoker,88,11,0.27364
t3352,Male,Preferred Nonsmoker,88,12,0.29431
t3352,Male,Preferred Nonsmoker,88,13,0.31552
t3352,Male,Preferred Nonsmoker,88,14,0.33699
t3352,Male,Preferred Nonsmoker,88,15,0.35854
t3352,Male,Preferred Nonsmoker,88,16,0.37981
t3352,Male,Preferred Nonsmoker,88,17,0.40044
t3352,Male,Preferred Nonsmoker,88,18,0.42009
t3352,Male,Preferred Nonsmoker,88,19,0.4384
t3352,Male,Preferred Nonsmoker,88,20,0.45501
t3352,Male,Preferred Nonsmoker,88,21,0.46956
t3352,Male,Preferred Nonsmoker,88,22,0.4817
t3352,Male,Preferred Nonsmoker,88,23,0.49107
t3352,Male,Preferred Nonsmoker,88,24,0.49731
t3352,Male,Preferred Nonsmoker,88,25,0.5
t3352,Male,Preferred Nonsmoker,89,1,0.01879
t3352,Male,Preferred Nonsmoker,89,2,0.03724
t3352,Male,Preferred Nonsmoker,89,3,0.08199
t3352,Male,Preferred Nonsmoker,89,4,0.13445
t3352,Male,Preferred Nonsmoker,89,5,0.18172
t3352,Male,Preferred Nonsmoker,89,6,0.20365
t3352,Male,Preferred Nonsmoker,89,7,0.21845
t3352,Male,Preferred Nonsmoker,89,8,0.23554
t3352,Male,Preferred Nonsmoker,89,9,0.25392
t3352,Male,Preferred Nonsmoker,89,10,0.27364
t3352,Male,Preferred Nonsmoker,89,11,0.29431
t3352,Male,Preferred Nonsmoker,89,12,0.31552
t3352,Male,Preferred Nonsmoker,89,13,0.33699
t3352,Male,Preferred Nonsmoker,89,14,0.35854
t3352,Male,Preferred Nonsmoker,89,15,0.37981
t3352,Male,Preferred Nonsmoker,89,16,0.40044
t3352,Male,Preferred Nonsmoker,89,17,0.42009
t3352,Male,Preferred Nonsmoker,89,18,0.4384
t3352,Male,Preferred Nonsmoker,89,19,0.45501
t3352,Male,Preferred Nonsmoker,89,20,0.46956
t3352,Male,Preferred Nonsmoker,89,21,0.4817
t3352,Male,Preferred Nonsmoker,89,22,0.49107
t3352,Male,Preferred Nonsmoker,89,23,0.49731
t3352,Male,Preferred Nonsmoker,89,24,0.5
t3352,Male,Preferred Nonsmoker,89,25,0.5
t3352,Male,Preferred Nonsmoker,90,1,0.02274
t3352,Male,Preferred Nonsmoker,90,2,0.05138
t3352,Male,Preferred Nonsmoker,90,3,0.11179
t3352,Male,Preferred Nonsmoker,90,4,0.17153
t3352,Male,Preferred Nonsmoker,90,5,0.20365
t3352,Male,Preferred Nonsmoker,90,6,0.21845
t3352,Male,Preferred Nonsmoker,90,7,0.23554
t3352,Male,Preferred Nonsmoker,90,8,0.25392
t3352,Male,Preferred Nonsmoker,90,9,0.27364
t3352,Male,Preferred Nonsmoker,90,10,0.29431
t3352,Male,Preferred Nonsmoker,90,11,0.31552
t3352,Male,Preferred Nonsmoker,90,12,0.33699
t3352,Male,Preferred Nonsmoker,90,13,0.35854
t3352,Male,Preferred Nonsmoker,90,14,0.37981
t3352,Male,Preferred Nonsmoker,90,15,0.40044
t3352,Male,Preferred Nonsmoker,90,16,0.42009
t3352,Male,Preferred Nonsmoker,90,17,0.4384
t3352,Male,Preferred Nonsmoker,90,18,0.45501
t3352,Male,Preferred Nonsmoker,90,19,0.46956
t3352,Male,Preferred Nonsmoker,90,20,0.4817
t3352,Male,Preferred Nonsmoker,90,21,0.49107
t3352,Male,Preferred Nonsmoker,90,22,0.49731
t3352,Male,Preferred Nonsmoker,90,23,0.5
t3352,Male,Preferred Nonsmoker,90,24,0.5
t3352,Male,Preferred Nonsmoker,90,25,0.5
t3352,Male,Preferred Nonsmoker,91,1,0.03077
t3352,Male,Preferred Nonsmoker,91,2,0.07843
t3352,Male,Preferred Nonsmoker,91,3,0.16457
t3352,Male,Preferred Nonsmoker,91,4,0.20365
t3352,Male,Preferred Nonsmoker,91,5,0.21845
t3352,Male,Preferred Nonsmoker,91,6,0.23554
t3352,Male,Preferred Nonsmoker,91,7,0.25392
t3352,Male,Preferred Nonsmoker,91,8,0.27364
t3352,Male,Preferred Nonsmoker,91,9,0.29431
t3352,Male,Preferred Nonsmoker,91,10,0.31552
t3352,Male,Preferred Nonsmoker,91,11,0.33699
t3352,Male,Preferred Nonsmoker,91,12,0.35854
t3352,Male,Preferred Nonsmoker,91,13,0.37981
t3352,Male,Preferred Nonsmoker,91,14,0.40044
t3352,Male,Preferred Nonsmoker,91,15,0.42009
t3352,Male,Preferred Nonsmoker,91,16,0.4384
t3352,Male,Preferred Nonsmoker,91,17,0.45501
t3352,Male,Preferred Nonsmoker,91,18,0.46956
t3352,Male,Preferred Nonsmoker,91,19,0.4817
t3352,Male,Preferred Nonsmoker,91,20,0.49107
t3352,Male,Preferred Nonsmoker,91,21,0.49731
t3352,Male,Preferred Nonsmoker,91,22,0.5
t3352,Male,Preferred Nonsmoker,91,23,0.5
t3352,Male,Preferred Nonsmoker,91,24,0.5
t3352,Male,Preferred Nonsmoker,91,25,0.5
t3352,Male,Preferred Nonsmoker,92,1,0.04495
t3352,Male,Preferred Nonsmoker,92,2,0.11545
t3352,Male,Preferred Nonsmoker,92,3,0.20365
t3352,Male,Preferred Nonsmoker,92,4,0.21845
t3352,Male,Preferred Nonsmoker,92,5,0.23554
t3352,Male,Preferred Nonsmoker,92,6,0.25392
t3352,Male,Preferred Nonsmoker,92,7,0.27364
t3352,Male,Preferred Nonsmoker,92,8,0.29431
t3352,Male,Preferred Nonsmoker,92,9,0.31552
t3352,Male,Preferred Nonsmoker,92,10,0.33699
t3352,Male,Preferred Nonsmoker,92,11,0.35854
t3352,Male,Preferred Nonsmoker,92,12,0.37981
t3352,Male,Preferred Nonsmoker,92,13,0.40044
t3352,Male,Preferred Nonsmoker,92,14,0.42009
t3352,Male,Preferred Nonsmoker,92,15,0.4384
t3352,Male,Preferred Nonsmoker,92,16,0.45501
t3352,Male,Preferred Nonsmoker,92,17,0.46956
t3352,Male,Preferred Nonsmoker,92,18,0.4817
t3352,Male,Preferred Nonsmoker,92,19,0.49107
t3352,Male,Preferred Nonsmoker,92,20,0.49731
t3352,Male,Preferred Nonsmoker,92,21,0.5
t3352,Male,Preferred Nonsmoker,92,22,0.5
t3352,Male,Preferred Nonsmoker,92,23,0.5
t3352,Male,Preferred Nonsmoker,92,24,0.5
t3352,Male,Preferred Nonsmoker,92,25,0.5
t3352,Male,Preferred Nonsmoker,93,1,0.06642
t3352,Male,Preferred Nonsmoker,93,2,0.14915
t3352,Male,Preferred Nonsmoker,93,3,0.21845
t3352,Male,Preferred Nonsmoker,93,4,0.23554
t3352,Male,Preferred Nonsmoker,93,5,0.25392
t3352,Male,Preferred Nonsmoker,93,6,0.27364
t3352,Male,Preferred Nonsmoker,93,7,0.29431
t3352,Male,Preferred Nonsmoker,93,8,0.31552
t3352,Male,Preferred Nonsmoker,93,9,0.33699
t3352,Male,Preferred Nonsmoker,93,10,0.35854
t3352,Male,Preferred Nonsmoker,93,11,0.37981
t3352,Male,Preferred Nonsmoker,93,12,0.40044
t3352,Male,Preferred Nonsmoker,93,13,0.42009
t3352,Male,Preferred Nonsmoker,93,14,0.4384
t3352,Male,Preferred Nonsmoker,93,15,0.45501
t3352,Male,Preferred Nonsmoker,93,16,0.46956
t3352,Male,Preferred Nonsmoker,93,17,0.4817
t3352,Male,Preferred Nonsmoker,93,18,0.49107
t3352,Male,Preferred Nonsmoker,93,19,0.49731
t3352,Male,Preferred Nonsmoker,93,20,0.5
t3352,Male,Preferred Nonsmoker,93,21,0.5
t3352,Male,Preferred Nonsmoker,93,22,0.5
t3352,Male,Preferred Nonsmoker,93,23,0.5
t3352,Male,Preferred Nonsmoker,93,24,0.5
t3352,Male,Preferred Nonsmoker,93,25,0.5
t3352,Male,Preferred Nonsmoker,94,1,0.09593
t3352,Male,Preferred Nonsmoker,94,2,0.19195
t3352,Male,Preferred Nonsmoker,94,3,0.23554
t3352,Male,Preferred Nonsmoker,94,4,0.25392
t3352,Male,Preferred Nonsmoker,94,5,0.27364
t3352,Male,Preferred Nonsmoker,94,6,0.29431
t3352,Male,Preferred Nonsmoker,94,7,0.31552
t3352,Male,Preferred Nonsmoker,94,8,0.33699
t3352,Male,Preferred Nonsmoker,94,9,0.35854
t3352,Male,Preferred Nonsmoker,94,10,0.37981
t3352,Male,Preferred Nonsmoker,94,11,0.40044
t3352,Male,Preferred Nonsmoker,94,12,0.42009
t3352,Male,Preferred Nonsmoker,94,13,0.4384
t3352,Male,Preferred Nonsmoker,94,14,0.45501
t3352,Male,Preferred Nonsmoker,94,15,0.46956
