table,gender_blend,tobacco,issue_age,duration,q_sel
t3325,40% Male,Nonsmoker,89,17,0.46182
t3325,40% Male,Nonsmoker,89,18,0.48318
t3325,40% Male,Nonsmoker,89,19,0.50931
t3325,40% Male,Nonsmoker,89,20,0.53683
t3325,40% Male,Nonsmoker,89,21,0.5658
t3325,40% Male,Nonsmoker,89,22,0.59629
t3325,40% Male,Nonsmoker,89,23,0.62837
t3325,40% Male,Nonsmoker,89,24,0.66212
t3325,40% Male,Nonsmoker,89,25,0.6976
t3325,40% Male,Nonsmoker,90,1,0.02229
t3325,40% Male,Nonsmoker,90,2,0.05326
t3325,40% Male,Nonsmoker,90,3,0.11202
t3325,40% Male,Nonsmoker,90,4,0.172
t3325,40% Male,Nonsmoker,90,5,0.20679
t3325,40% Male,Nonsmoker,90,6,0.22553
t3325,40% Male,Nonsmoker,90,7,0.24735
t3325,40% Male,Nonsmoker,90,8,0.27105
t3325,40% Male,Nonsmoker,90,9,0.29657
t3325,40% Male,Nonsmoker,90,10,0.32351
t3325,40% Male,Nonsmoker,90,11,0.34966
t3325,40% Male,Nonsmoker,90,12,0.37358
t3325,40% Male,Nonsmoker,90,13,0.39715
t3325,40% Male,Nonsmoker,90,14,0.41998
t3325,40% Male,Nonsmoker,90,15,0.44167
t3325,40% Male,Nonsmoker,90,16,0.46182
t3325,40% Male,Nonsmoker,90,17,0.48318
t3325,40% Male,Nonsmoker,90,18,0.50931
t3325,40% Male,Nonsmoker,90,19,0.53683
t3325,40% Male,Nonsmoker,90,20,0.5658
t3325,40% Male,Nonsmoker,90,21,0.59629
t3325,40% Male,Nonsmoker,90,22,0.62837
t3325,40% Male,Nonsmoker,90,23,0.66212
t3325,40% Male,Nonsmoker,90,24,0.6976
t3325,40% Male,Nonsmoker,90,25,0.73488
t3325,40% Male,Nonsmoker,91,1,0.03043
t3325,40% Male,Nonsmoker,91,2,0.07864
t3325,40% Male,Nonsmoker,91,3,0.16565
t3325,40% Male,Nonsmoker,91,4,0.20679
t3325,40% Male,Nonsmoker,91,5,0.22553
t3325,40% Male,Nonsmoker,91,6,0.24735
t3325,40% Male,Nonsmoker,91,7,0.27105
t3325,40% Male,Nonsmoker,91,8,0.29657
t3325,40% Male,Nonsmoker,91,9,0.32351
t3325,40% Male,Nonsmoker,91,10,0.34966
t3325,40% Male,Nonsmoker,91,11,0.37358
t3325,40% Male,Nonsmoker,91,12,0.39715
t3325,40% Male,Nonsmoker,91,13,0.41998
t3325,40% Male,Nonsmoker,91,14,0.44167
t3325,40% Male,Nonsmoker,91,15,0.46182
t3325,40% Male,Nonsmoker,91,16,0.48318
t3325,40% Male,Nonsmoker,91,17,0.50931
t3325,40% Male,Nonsmoker,91,18,0.53683
t3325,40% Male,Nonsmoker,91,19,0.5658
t3325,40% Male,Nonsmoker,91,20,0.59629
t3325,40% Male,Nonsmoker,91,21,0.62837
t3325,40% Male,Nonsmoker,91,22,0.66212
t3325,40% Male,Nonsmoker,91,23,0.6976
t3325,40% Male,Nonsmoker,91,24,0.73488
t3325,40% Male,Nonsmoker,91,25,0.77404
t3325,40% Male,Nonsmoker,92,1,0.04504
t3325,40% Male,Nonsmoker,92,2,0.11678
t3325,40% Male,Nonsmoker,92,3,0.20679
t3325,40% Male,Nonsmoker,92,4,0.22553
t3325,40% Male,Nonsmoker,92,5,0.24735
t3325,40% Male,Nonsmoker,92,6,0.27105
t3325,40% Male,Nonsmoker,92,7,0.29657
t3325,40% Male,Nonsmoker,92,8,0.32351
t3325,40% Male,Nonsmoker,92,9,0.34966
t3325,40% Male,Nonsmoker,92,10,0.37358
t3325,40% Male,Nonsmoker,92,11,0.39715
t3325,40% Male,Nonsmoker,92,12,0.41998
t3325,40% Male,Nonsmoker,92,13,0.44167
t3325,40% Male,Nonsmoker,92,14,0.46182
t3325,40% Male,Nonsmoker,92,15,0.48318
t3325,40% Male,Nonsmoker,92,16,0.50931
t3325,40% Male,Nonsmoker,92,17,0.53683
t3325,40% Male,Nonsmoker,92,18,0.5658
t3325,40% Male,Nonsmoker,92,19,0.59629
t3325,40% Male,Nonsmoker,92,20,0.62837
t3325,40% Male,Nonsmoker,92,21,0.66212
t3325,40% Male,Nonsmoker,92,22,0.6976
t3325,40% Male,Nonsmoker,92,23,0.73488
t3325,40% Male,Nonsmoker,92,24,0.77404
t3325,40% Male,Nonsmoker,92,25,0.81515
t3325,40% Male,Nonsmoker,93,1,0.06749
t3325,40% Male,Nonsmoker,93,2,0.15281
t3325,40% Male,Nonsmoker,93,3,0.22553
t3325,40% Male,Nonsmoker,93,4,0.24735
t3325,40% Male,Nonsmoker,93,5,0.27105
t3325,40% Male,Nonsmoker,93,6,0.29657
t3325,40% Male,Nonsmoker,93,7,0.32351
t3325,40% Male,Nonsmoker,93,8,0.34966
t3325,40% Male,Nonsmoker,93,9,0.37358
t3325,40% Male,Nonsmoker,93,10,0.39715
t3325,40% Male,Nonsmoker,93,11,0.41998
t3325,40% Male,Nonsmoker,93,12,0.44167
t3325,40% Male,Nonsmoker,93,13,0.46182
t3325,40% Male,Nonsmoker,93,14,0.48318
t3325,40% Male,Nonsmoker,93,15,0.50931
t3325,40% Male,Nonsmoker,93,16,0.53683
t3325,40% Male,Nonsmoker,93,17,0.5658
t3325,40% Male,Nonsmoker,93,18,0.59629
t3325,40% Male,Nonsmoker,93,19,0.62837
t3325,40% Male,Nonsmoker,93,20,0.66212
t3325,40% Male,Nonsmoker,93,21,0.6976
t3325,40% Male,Nonsmoker,93,22,0.73488
t3325,40% Male,Nonsmoker,93,23,0.77404
t3325,40% Male,Nonsmoker,93,24,0.81515
t3325,40% Male,Nonsmoker,93,25,0.85826
t3325,40% Male,Nonsmoker,94,1,0.09915
t3325,40% Male,Nonsmoker,94,2,0.19916
t3325,40% Male,Nonsmoker,94,3,0.24735
t3325,40% Male,Nonsmoker,94,4,0.27105
t3325,40% Male,Nonsmoker,94,5,0.29657
t3325,40% Male,Nonsmoker,94,6,0.32351
t3325,40% Male,Nonsmoker,94,7,0.34966
t3325,40% Male,Nonsmoker,94,8,0.37358
t3325,40% Male,Nonsmoker,94,9,0.39715
t3325,40% Male,Nonsmoker,94,10,0.41998
t3325,40% Male,Nonsmoker,94,11,0.44167
t3325,40% Male,Nonsmoker,94,12,0.46182
t3325,40% Male,Nonsmoker,94,13,0.48318
t3325,40% Male,Nonsmoker,94,14,0.50931
t3325,40% Male,Nonsmoker,94,15,0.53683
t3325,40% Male,Nonsmoker,94,16,0.5658
t3325,40% Male,Nonsmoker,94,17,0.59629
t3325,40% Male,Nonsmoker,94,18,0.62837
t3325,40% Male,Nonsmoker,94,19,0.66212
t3325,40% Male,Nonsmoker,94,20,0.6976
t3325,40% Male,Nonsmoker,94,21,0.73488
t3325,40% Male,Nonsmoker,94,22,0.77404
t3325,40% Male,Nonsmoker,94,23,0.81515
t3325,40% Male,Nonsmoker,94,24,0.85826
t3325,40% Male,Nonsmoker,94,25,0.90342
t3325,40% Male,Nonsmoker,95,1,0.14152
t3325,40% Male,Nonsmoker,95,2,0.24735
t3325,40% Male,Nonsmoker,95,3,0.27105
t3325,40% Male,Nonsmoker,95,4,0.29657
t3325,40% Male,Nonsmoker,95,5,0.32351
t3325,40% Male,Nonsmoker,95,6,0.34966
t3325,40% Male,Nonsmoker,95,7,0.37358
t3325,40% Male,Nonsmoker,95,8,0.39715
t3325,40% Male,Nonsmoker,95,9,0.41998
t3325,40% Male,Nonsmoker,95,10,0.44167
t3325,40% Male,Nonsmoker,95,11,0.46182
t3325,40% Male,Nonsmoker,95,12,0.48318
t3325,40% Male,Nonsmoker,95,13,0.50931
t3325,40% Male,Nonsmoker,95,14,0.53683
t3325,40% Male,Nonsmoker,95,15,0.5658
t3325,40% Male,Nonsmoker,95,16,0.59629
t3325,40% Male,Nonsmoker,95,17,0.62837
t3325,40% Male,Nonsmoker,95,18,0.66212
t3325,40% Male,Nonsmoker,95,19,0.6976
t3325,40% Male,Nonsmoker,95,20,0.73488
t3325,40% Male,Nonsmoker,95,21,0.77404
t3325,40% Male,Nonsmoker,95,22,0.81515
t3325,40% Male,Nonsmoker,95,23,0.85826
t3325,40% Male,Nonsmoker,95,24,0.90342
t3325,40% Male,Nonsmoker,95,25,0.95067
t3326,50% Male,Nonsmoker,18,1,5.7e-4
t3326,50% Male,Nonsmoker,18,2,5.8e-4
t3326,50% Male,Nonsmoker,18,3,5.9e-4
t3326,50% Male,Nonsmoker,18,4,5.9e-4
t3326,50% Male,Nonsmoker,18,5,5.8e-4
t3326,50% Male,Nonsmoker,18,6,5.7e-4
t3326,50% Male,Nonsmoker,18,7,5.7e-4
t3326,50% Male,Nonsmoker,18,8,5.6e-4
t3326,50% Male,Nonsmoker,18,9,5e-4
t3326,50% Male,Nonsmoker,18,10,4.8e-4
t3326,50% Male,Nonsmoker,18,11,4.9e-4
t3326,50% Male,Nonsmoker,18,12,4.8e-4
t3326,50% Male,Nonsmoker,18,13,4.8e-4
t3326,50% Male,Nonsmoker,18,14,5.1e-4
t3326,50% Male,Nonsmoker,18,15,5.5e-4
t3326,50% Male,Nonsmoker,18,16,6.2e-4
t3326,50% Male,Nonsmoker,18,17,7.2e-4
t3326,50% Male,Nonsmoker,18,18,8.3e-4
t3326,50% Male,Nonsmoker,18,19,9.5e-4
t3326,50% Male,Nonsmoker,18,20,0.00106
t3326,50% Male,Nonsmoker,18,21,0.00115
t3326,50% Male,Nonsmoker,18,22,0.00121
t3326,50% Male,Nonsmoker,18,23,0.00125
t3326,50% Male,Nonsmoker,18,24,0.0013
t3326,50% Male,Nonsmoker,18,25,0.00135
t3326,50% Male,Nonsmoker,19,1,5.2e-4
t3326,50% Male,Nonsmoker,19,2,5.2e-4
t3326,50% Male,Nonsmoker,19,3,5.5e-4
t3326,50% Male,Nonsmoker,19,4,5.3e-4
t3326,50% Male,Nonsmoker,19,5,5.3e-4
t3326,50% Male,Nonsmoker,19,6,5.2e-4
t3326,50% Male,Nonsmoker,19,7,5.1e-4
t3326,50% Male,Nonsmoker,19,8,4.8e-4
t3326,50% Male,Nonsmoker,19,9,4.5e-4
t3326,50% Male,Nonsmoker,19,10,4.5e-4
t3326,50% Male,Nonsmoker,19,11,4.6e-4
t3326,50% Male,Nonsmoker,19,12,4.6e-4
t3326,50% Male,Nonsmoker,19,13,4.7e-4
t3326,50% Male,Nonsmoker,19,14,5.1e-4
t3326,50% Male,Nonsmoker,19,15,5.7e-4
t3326,50% Male,Nonsmoker,19,16,6.5e-4
t3326,50% Male,Nonsmoker,19,17,7.5e-4
t3326,50% Male,Nonsmoker,19,18,8.7e-4
t3326,50% Male,Nonsmoker,19,19,9.9e-4
t3326,50% Male,Nonsmoker,19,20,0.0011
t3326,50% Male,Nonsmoker,19,21,0.00119
t3326,50% Male,Nonsmoker,19,22,0.00123
t3326,50% Male,Nonsmoker,19,23,0.00127
t3326,50% Male,Nonsmoker,19,24,0.00132
t3326,50% Male,Nonsmoker,19,25,0.00137
t3326,50% Male,Nonsmoker,20,1,4.4e-4
t3326,50% Male,Nonsmoker,20,2,4.8e-4
t3326,50% Male,Nonsmoker,20,3,4.8e-4
t3326,50% Male,Nonsmoker,20,4,4.8e-4
t3326,50% Male,Nonsmoker,20,5,4.6e-4
t3326,50% Male,Nonsmoker,20,6,4.5e-4
t3326,50% Male,Nonsmoker,20,7,4.4e-4
t3326,50% Male,Nonsmoker,20,8,4.2e-4
t3326,50% Male,Nonsmoker,20,9,4.1e-4
t3326,50% Male,Nonsmoker,20,10,4.4e-4
t3326,50% Male,Nonsmoker,20,11,4.4e-4
t3326,50% Male,Nonsmoker,20,12,4.6e-4
t3326,50% Male,Nonsmoker,20,13,4.7e-4
t3326,50% Male,Nonsmoker,20,14,5.2e-4
t3326,50% Male,Nonsmoker,20,15,5.9e-4
t3326,50% Male,Nonsmoker,20,16,6.7e-4
t3326,50% Male,Nonsmoker,20,17,7.8e-4
t3326,50% Male,Nonsmoker,20,18,9e-4
t3326,50% Male,Nonsmoker,20,19,0.00101
t3326,50% Male,Nonsmoker,20,20,0.00113
t3326,50% Male,Nonsmoker,20,21,0.0012
t3326,50% Male,Nonsmoker,20,22,0.00124
t3326,50% Male,Nonsmoker,20,23,0.00128
t3326,50% Male,Nonsmoker,20,24,0.00134
t3326,50% Male,Nonsmoker,20,25,0.0014
t3326,50% Male,Nonsmoker,21,1,3.8e-4
t3326,50% Male,Nonsmoker,21,2,4.4e-4
t3326,50% Male,Nonsmoker,21,3,4.2e-4
t3326,50% Male,Nonsmoker,21,4,4e-4
t3326,50% Male,Nonsmoker,21,5,3.9e-4
t3326,50% Male,Nonsmoker,21,6,3.8e-4
t3326,50% Male,Nonsmoker,21,7,3.8e-4
t3326,50% Male,Nonsmoker,21,8,3.8e-4
t3326,50% Male,Nonsmoker,21,9,3.9e-4
t3326,50% Male,Nonsmoker,21,10,4.2e-4
t3326,50% Male,Nonsmoker,21,11,4.4e-4
t3326,50% Male,Nonsmoker,21,12,4.5e-4
t3326,50% Male,Nonsmoker,21,13,4.9e-4
t3326,50% Male,Nonsmoker,21,14,5.4e-4
t3326,50% Male,Nonsmoker,21,15,6.2e-4
t3326,50% Male,Nonsmoker,21,16,7e-4
t3326,50% Male,Nonsmoker,21,17,8e-4
t3326,50% Male,Nonsmoker,21,18,9.2e-4
t3326,50% Male,Nonsmoker,21,19,0.00104
t3326,50% Male,Nonsmoker,21,20,0.00115
t3326,50% Male,Nonsmoker,21,21,0.00121
t3326,50% Male,Nonsmoker,21,22,0.00125
t3326,50% Male,Nonsmoker,21,23,0.00129
t3326,50% Male,Nonsmoker,21,24,0.00135
t3326,50% Male,Nonsmoker,21,25,0.00144
t3326,50% Male,Nonsmoker,22,1,3.4e-4
t3326,50% Male,Nonsmoker,22,2,3.8e-4
t3326,50% Male,Nonsmoker,22,3,3.5e-4
t3326,50% Male,Nonsmoker,22,4,3.4e-4
t3326,50% Male,Nonsmoker,22,5,3.3e-4
t3326,50% Male,Nonsmoker,22,6,3.3e-4
t3326,50% Male,Nonsmoker,22,7,3.4e-4
t3326,50% Male,Nonsmoker,22,8,3.6e-4
t3326,50% Male,Nonsmoker,22,9,3.7e-4
t3326,50% Male,Nonsmoker,22,10,4.2e-4
t3326,50% Male,Nonsmoker,22,11,4.4e-4
t3326,50% Male,Nonsmoker,22,12,4.7e-4
t3326,50% Male,Nonsmoker,22,13,5e-4
t3326,50% Male,Nonsmoker,22,14,5.8e-4
t3326,50% Male,Nonsmoker,22,15,6.6e-4
t3326,50% Male,Nonsmoker,22,16,7.3e-4
t3326,50% Male,Nonsmoker,22,17,8.3e-4
t3326,50% Male,Nonsmoker,22,18,9.4e-4
t3326,50% Male,Nonsmoker,22,19,0.00106
t3326,50% Male,Nonsmoker,22,20,0.00116
t3326,50% Male,Nonsmoker,22,21,0.00121
t3326,50% Male,Nonsmoker,22,22,0.00125
t3326,50% Male,Nonsmoker,22,23,0.00129
t3326,50% Male,Nonsmoker,22,24,0.00138
t3326,50% Male,Nonsmoker,22,25,0.00148
t3326,50% Male,Nonsmoker,23,1,3e-4
t3326,50% Male,Nonsmoker,23,2,3.2e-4
t3326,50% Male,Nonsmoker,23,3,3e-4
t3326,50% Male,Nonsmoker,23,4,2.9e-4
t3326,50% Male,Nonsmoker,23,5,2.9e-4
t3326,50% Male,Nonsmoker,23,6,3e-4
t3326,50% Male,Nonsmoker,23,7,3.2e-4
t3326,50% Male,Nonsmoker,23,8,3.5e-4
t3326,50% Male,Nonsmoker,23,9,3.7e-4
t3326,50% Male,Nonsmoker,23,10,4.2e-4
t3326,50% Male,Nonsmoker,23,11,4.5e-4
t3326,50% Male,Nonsmoker,23,12,4.8e-4
t3326,50% Male,Nonsmoker,23,13,5.3e-4
t3326,50% Male,Nonsmoker,23,14,6.1e-4
t3326,50% Male,Nonsmoker,23,15,6.9e-4
t3326,50% Male,Nonsmoker,23,16,7.6e-4
t3326,50% Male,Nonsmoker,23,17,8.5e-4
t3326,50% Male,Nonsmoker,23,18,9.7e-4
t3326,50% Male,Nonsmoker,23,19,0.00108
t3326,50% Male,Nonsmoker,23,20,0.00116
t3326,50% Male,Nonsmoker,23,21,0.00122
t3326,50% Male,Nonsmoker,23,22,0.00125
t3326,50% Male,Nonsmoker,23,23,0.00131
t3326,50% Male,Nonsmoker,23,24,0.00141
t3326,50% Male,Nonsmoker,23,25,0.00154
t3326,50% Male,Nonsmoker,24,1,2.5e-4
t3326,50% Male,Nonsmoker,24,2,2.8e-4
t3326,50% Male,Nonsmoker,24,3,2.6e-4
t3326,50% Male,Nonsmoker,24,4,2.6e-4
t3326,50% Male,Nonsmoker,24,5,2.6e-4
t3326,50% Male,Nonsmoker,24,6,2.8e-4
t3326,50% Male,Nonsmoker,24,7,3.1e-4
t3326,50% Male,Nonsmoker,24,8,3.4e-4
t3326,50% Male,Nonsmoker,24,9,3.8e-4
t3326,50% Male,Nonsmoker,24,10,4.2e-4
t3326,50% Male,Nonsmoker,24,11,4.6e-4
t3326,50% Male,Nonsmoker,24,12,5.1e-4
t3326,50% Male,Nonsmoker,24,13,5.7e-4
t3326,50% Male,Nonsmoker,24,14,6.6e-4
t3326,50% Male,Nonsmoker,24,15,7.3e-4
t3326,50% Male,Nonsmoker,24,16,7.9e-4
t3326,50% Male,Nonsmoker,24,17,8.9e-4
t3326,50% Male,Nonsmoker,24,18,0.001
t3326,50% Male,Nonsmoker,24,19,0.0011
t3326,50% Male,Nonsmoker,24,20,0.00116
t3326,50% Male,Nonsmoker,24,21,0.00123
t3326,50% Male,Nonsmoker,24,22,0.00126
t3326,50% Male,Nonsmoker,24,23,0.00135
t3326,50% Male,Nonsmoker,24,24,0.00148
t3326,50% Male,Nonsmoker,24,25,0.00162
t3326,50% Male,Nonsmoker,25,1,2.2e-4
t3326,50% Male,Nonsmoker,25,2,2.4e-4
t3326,50% Male,Nonsmoker,25,3,2.4e-4
t3326,50% Male,Nonsmoker,25,4,2.4e-4
t3326,50% Male,Nonsmoker,25,5,2.6e-4
t3326,50% Male,Nonsmoker,25,6,2.8e-4
t3326,50% Male,Nonsmoker,25,7,3.1e-4
t3326,50% Male,Nonsmoker,25,8,3.5e-4
t3326,50% Male,Nonsmoker,25,9,3.9e-4
t3326,50% Male,Nonsmoker,25,10,4.5e-4
t3326,50% Male,Nonsmoker,25,11,4.9e-4
t3326,50% Male,Nonsmoker,25,12,5.5e-4
t3326,50% Male,Nonsmoker,25,13,6.2e-4
t3326,50% Male,Nonsmoker,25,14,7.1e-4
t3326,50% Male,Nonsmoker,25,15,7.8e-4
t3326,50% Male,Nonsmoker,25,16,8.3e-4
t3326,50% Male,Nonsmoker,25,17,0.00093000000000000005
t3326,50% Male,Nonsmoker,25,18,0.00103
t3326,50% Male,Nonsmoker,25,19,0.00111
t3326,50% Male,Nonsmoker,25,20,0.00117
t3326,50% Male,Nonsmoker,25,21,0.00124
t3326,50% Male,Nonsmoker,25,22,0.00131
t3326,50% Male,Nonsmoker,25,23,0.00143
t3326,50% Male,Nonsmoker,25,24,0.00157
t3326,50% Male,Nonsmoker,25,25,0.00173
t3326,50% Male,Nonsmoker,26,1,1.9e-4
t3326,50% Male,Nonsmoker,26,2,2.2e-4
t3326,50% Male,Nonsmoker,26,3,2.2e-4
t3326,50% Male,Nonsmoker,26,4,2.3e-4
t3326,50% Male,Nonsmoker,26,5,2.5e-4
t3326,50% Male,Nonsmoker,26,6,2.8e-4
t3326,50% Male,Nonsmoker,26,7,3.2e-4
t3326,50% Male,Nonsmoker,26,8,3.6e-4
t3326,50% Male,Nonsmoker,26,9,4e-4
t3326,50% Male,Nonsmoker,26,10,4.8e-4
t3326,50% Male,Nonsmoker,26,11,5.3e-4
t3326,50% Male,Nonsmoker,26,12,6e-4
t3326,50% Male,Nonsmoker,26,13,6.7e-4
t3326,50% Male,Nonsmoker,26,14,7.6e-4
t3326,50% Male,Nonsmoker,26,15,8.2e-4
t3326,50% Male,Nonsmoker,26,16,8.9e-4
t3326,50% Male,Nonsmoker,26,17,9.8e-4
t3326,50% Male,Nonsmoker,26,18,0.00107
t3326,50% Male,Nonsmoker,26,19,0.00114
t3326,50% Male,Nonsmoker,26,20,0.00121
t3326,50% Male,Nonsmoker,26,21,0.00129
t3326,50% Male,Nonsmoker,26,22,0.00139
t3326,50% Male,Nonsmoker,26,23,0.00153
t3326,50% Male,Nonsmoker,26,24,0.00169
t3326,50% Male,Nonsmoker,26,25,0.00187
t3326,50% Male,Nonsmoker,27,1,1.6e-4
t3326,50% Male,Nonsmoker,27,2,2e-4
t3326,50% Male,Nonsmoker,27,3,2.2e-4
t3326,50% Male,Nonsmoker,27,4,2.4e-4
t3326,50% Male,Nonsmoker,27,5,2.6e-4
t3326,50% Male,Nonsmoker,27,6,2.9e-4
t3326,50% Male,Nonsmoker,27,7,3.3e-4
t3326,50% Male,Nonsmoker,27,8,3.8e-4
t3326,50% Male,Nonsmoker,27,9,4.3e-4
t3326,50% Male,Nonsmoker,27,10,5.1e-4
t3326,50% Male,Nonsmoker,27,11,5.8e-4
t3326,50% Male,Nonsmoker,27,12,6.6e-4
t3326,50% Male,Nonsmoker,27,13,7.3e-4
t3326,50% Male,Nonsmoker,27,14,8.1e-4
t3326,50% Male,Nonsmoker,27,15,8.8e-4
t3326,50% Male,Nonsmoker,27,16,9.4e-4
t3326,50% Male,Nonsmoker,27,17,0.00103
t3326,50% Male,Nonsmoker,27,18,0.00111
t3326,50% Male,Nonsmoker,27,19,0.00118
t3326,50% Male,Nonsmoker,27,20,0.00127
t3326,50% Male,Nonsmoker,27,21,0.00137
t3326,50% Male,Nonsmoker,27,22,0.0015
t3326,50% Male,Nonsmoker,27,23,0.00165
t3326,50% Male,Nonsmoker,27,24,0.00183
t3326,50% Male,Nonsmoker,27,25,0.00204
t3326,50% Male,Nonsmoker,28,1,1.5e-4
t3326,50% Male,Nonsmoker,28,2,2e-4
t3326,50% Male,Nonsmoker,28,3,2.2e-4
t3326,50% Male,Nonsmoker,28,4,2.4e-4
t3326,50% Male,Nonsmoker,28,5,2.7e-4
t3326,50% Male,Nonsmoker,28,6,3e-4
t3326,50% Male,Nonsmoker,28,7,3.5e-4
t3326,50% Male,Nonsmoker,28,8,4.1e-4
t3326,50% Male,Nonsmoker,28,9,4.7e-4
t3326,50% Male,Nonsmoker,28,10,5.6e-4
t3326,50% Male,Nonsmoker,28,11,6.4e-4
t3326,50% Male,Nonsmoker,28,12,7.2e-4
t3326,50% Male,Nonsmoker,28,13,7.8e-4
t3326,50% Male,Nonsmoker,28,14,8.6e-4
t3326,50% Male,Nonsmoker,28,15,0.00093000000000000005
t3326,50% Male,Nonsmoker,28,16,9.9e-4
t3326,50% Male,Nonsmoker,28,17,0.00108
t3326,50% Male,Nonsmoker,28,18,0.00116
t3326,50% Male,Nonsmoker,28,19,0.00125
t3326,50% Male,Nonsmoker,28,20,0.00135
t3326,50% Male,Nonsmoker,28,21,0.00147
t3326,50% Male,Nonsmoker,28,22,0.00162
t3326,50% Male,Nonsmoker,28,23,0.0018
t3326,50% Male,Nonsmoker,28,24,0.00201
t3326,50% Male,Nonsmoker,28,25,0.00225
t3326,50% Male,Nonsmoker,29,1,1.5e-4
t3326,50% Male,Nonsmoker,29,2,1.8e-4
t3326,50% Male,Nonsmoker,29,3,2.2e-4
t3326,50% Male,Nonsmoker,29,4,2.5e-4
t3326,50% Male,Nonsmoker,29,5,2.8e-4
t3326,50% Male,Nonsmoker,29,6,3.2e-4
t3326,50% Male,Nonsmoker,29,7,3.7e-4
t3326,50% Male,Nonsmoker,29,8,4.4e-4
t3326,50% Male,Nonsmoker,29,9,5e-4
t3326,50% Male,Nonsmoker,29,10,6e-4
t3326,50% Male,Nonsmoker,29,11,6.8e-4
t3326,50% Male,Nonsmoker,29,12,7.5e-4
t3326,50% Male,Nonsmoker,29,13,8.1e-4
t3326,50% Male,Nonsmoker,29,14,8.9e-4
t3326,50% Male,Nonsmoker,29,15,9.6e-4
t3326,50% Male,Nonsmoker,29,16,0.00103
t3326,50% Male,Nonsmoker,29,17,0.00114
t3326,50% Male,Nonsmoker,29,18,0.00123
t3326,50% Male,Nonsmoker,29,19,0.00133
t3326,50% Male,Nonsmoker,29,20,0.00145
t3326,50% Male,Nonsmoker,29,21,0.00159
t3326,50% Male,Nonsmoker,29,22,0.00177
t3326,50% Male,Nonsmoker,29,23,0.00197
t3326,50% Male,Nonsmoker,29,24,0.00221
t3326,50% Male,Nonsmoker,29,25,0.00248
t3326,50% Male,Nonsmoker,30,1,1.4e-4
t3326,50% Male,Nonsmoker,30,2,1.8e-4
t3326,50% Male,Nonsmoker,30,3,2.2e-4
t3326,50% Male,Nonsmoker,30,4,2.6e-4
t3326,50% Male,Nonsmoker,30,5,2.9e-4
t3326,50% Male,Nonsmoker,30,6,3.4e-4
t3326,50% Male,Nonsmoker,30,7,3.9e-4
t3326,50% Male,Nonsmoker,30,8,4.6e-4
t3326,50% Male,Nonsmoker,30,9,5.3e-4
t3326,50% Male,Nonsmoker,30,10,6.3e-4
t3326,50% Male,Nonsmoker,30,11,7e-4
t3326,50% Male,Nonsmoker,30,12,7.7e-4
t3326,50% Male,Nonsmoker,30,13,8.4e-4
t3326,50% Male,Nonsmoker,30,14,9.1e-4
t3326,50% Male,Nonsmoker,30,15,9.9e-4
t3326,50% Male,Nonsmoker,30,16,0.00109
t3326,50% Male,Nonsmoker,30,17,0.00121
t3326,50% Male,Nonsmoker,30,18,0.00132
t3326,50% Male,Nonsmoker,30,19,0.00143
t3326,50% Male,Nonsmoker,30,20,0.00157
t3326,50% Male,Nonsmoker,30,21,0.00174
t3326,50% Male,Nonsmoker,30,22,0.00194
t3326,50% Male,Nonsmoker,30,23,0.00217
t3326,50% Male,Nonsmoker,30,24,0.00244
t3326,50% Male,Nonsmoker,30,25,0.00273
t3326,50% Male,Nonsmoker,31,1,1.3e-4
t3326,50% Male,Nonsmoker,31,2,1.7e-4
t3326,50% Male,Nonsmoker,31,3,2.3e-4
t3326,50% Male,Nonsmoker,31,4,2.7e-4
t3326,50% Male,Nonsmoker,31,5,3.1e-4
t3326,50% Male,Nonsmoker,31,6,3.5e-4
t3326,50% Male,Nonsmoker,31,7,4.2e-4
t3326,50% Male,Nonsmoker,31,8,4.9e-4
t3326,50% Male,Nonsmoker,31,9,5.7e-4
t3326,50% Male,Nonsmoker,31,10,6.6e-4
t3326,50% Male,Nonsmoker,31,11,7.3e-4
t3326,50% Male,Nonsmoker,31,12,7.9e-4
t3326,50% Male,Nonsmoker,31,13,8.7e-4
t3326,50% Male,Nonsmoker,31,14,9.5e-4
t3326,50% Male,Nonsmoker,31,15,0.00105
t3326,50% Male,Nonsmoker,31,16,0.00117
t3326,50% Male,Nonsmoker,31,17,0.0013
t3326,50% Male,Nonsmoker,31,18,0.00141
t3326,50% Male,Nonsmoker,31,19,0.00154
t3326,50% Male,Nonsmoker,31,20,0.0017
t3326,50% Male,Nonsmoker,31,21,0.0019
t3326,50% Male,Nonsmoker,31,22,0.00213
t3326,50% Male,Nonsmoker,31,23,0.0024
t3326,50% Male,Nonsmoker,31,24,0.00268
t3326,50% Male,Nonsmoker,31,25,0.00297
t3326,50% Male,Nonsmoker,32,1,1.3e-4
t3326,50% Male,Nonsmoker,32,2,1.8e-4
t3326,50% Male,Nonsmoker,32,3,2.5e-4
t3326,50% Male,Nonsmoker,32,4,2.9e-4
t3326,50% Male,Nonsmoker,32,5,3.4e-4
t3326,50% Male,Nonsmoker,32,6,3.9e-4
t3326,50% Male,Nonsmoker,32,7,4.6e-4
t3326,50% Male,Nonsmoker,32,8,5.3e-4
t3326,50% Male,Nonsmoker,32,9,6.1e-4
t3326,50% Male,Nonsmoker,32,10,7e-4
