table,gender,risk,issue_age,duration,q_sel
t3311,Male,Residual Nonsmoker,50,20,0.0131
t3311,Male,Residual Nonsmoker,50,21,0.01521
t3311,Male,Residual Nonsmoker,50,22,0.0174
t3311,Male,Residual Nonsmoker,50,23,0.01968
t3311,Male,Residual Nonsmoker,50,24,0.02234
t3311,Male,Residual Nonsmoker,50,25,0.02532
t3311,Male,Residual Nonsmoker,51,1,7.5e-4
t3311,Male,Residual Nonsmoker,51,2,0.00116
t3311,Male,Residual Nonsmoker,51,3,0.00158
t3311,Male,Residual Nonsmoker,51,4,0.0019
t3311,Male,Residual Nonsmoker,51,5,0.00228
t3311,Male,Residual Nonsmoker,51,6,0.00255
t3311,Male,Residual Nonsmoker,51,7,0.00278
t3311,Male,Residual Nonsmoker,51,8,0.00318
t3311,Male,Residual Nonsmoker,51,9,0.00382
t3311,Male,Residual Nonsmoker,51,10,0.00451
t3311,Male,Residual Nonsmoker,51,11,0.00498
t3311,Male,Residual Nonsmoker,51,12,0.00549
t3311,Male,Residual Nonsmoker,51,13,0.00604
t3311,Male,Residual Nonsmoker,51,14,0.00693
t3311,Male,Residual Nonsmoker,51,15,0.00798
t3311,Male,Residual Nonsmoker,51,16,0.00909
t3311,Male,Residual Nonsmoker,51,17,0.01014
t3311,Male,Residual Nonsmoker,51,18,0.01125
t3311,Male,Residual Nonsmoker,51,19,0.01274
t3311,Male,Residual Nonsmoker,51,20,0.01465
t3311,Male,Residual Nonsmoker,51,21,0.01692
t3311,Male,Residual Nonsmoker,51,22,0.01925
t3311,Male,Residual Nonsmoker,51,23,0.02183
t3311,Male,Residual Nonsmoker,51,24,0.02489
t3311,Male,Residual Nonsmoker,51,25,0.02835
t3311,Male,Residual Nonsmoker,52,1,7.6e-4
t3311,Male,Residual Nonsmoker,52,2,0.00132
t3311,Male,Residual Nonsmoker,52,3,0.00175
t3311,Male,Residual Nonsmoker,52,4,0.00213
t3311,Male,Residual Nonsmoker,52,5,0.00249
t3311,Male,Residual Nonsmoker,52,6,0.00271
t3311,Male,Residual Nonsmoker,52,7,0.003
t3311,Male,Residual Nonsmoker,52,8,0.00351
t3311,Male,Residual Nonsmoker,52,9,0.00426
t3311,Male,Residual Nonsmoker,52,10,0.00497
t3311,Male,Residual Nonsmoker,52,11,0.00546
t3311,Male,Residual Nonsmoker,52,12,0.00601
t3311,Male,Residual Nonsmoker,52,13,0.00668
t3311,Male,Residual Nonsmoker,52,14,0.00773
t3311,Male,Residual Nonsmoker,52,15,0.00888
t3311,Male,Residual Nonsmoker,52,16,0.01007
t3311,Male,Residual Nonsmoker,52,17,0.01121
t3311,Male,Residual Nonsmoker,52,18,0.01262
t3311,Male,Residual Nonsmoker,52,19,0.01428
t3311,Male,Residual Nonsmoker,52,20,0.01641
t3311,Male,Residual Nonsmoker,52,21,0.01887
t3311,Male,Residual Nonsmoker,52,22,0.02142
t3311,Male,Residual Nonsmoker,52,23,0.02431
t3311,Male,Residual Nonsmoker,52,24,0.02777
t3311,Male,Residual Nonsmoker,52,25,0.03167
t3311,Male,Residual Nonsmoker,53,1,7.6e-4
t3311,Male,Residual Nonsmoker,53,2,0.00148
t3311,Male,Residual Nonsmoker,53,3,0.00196
t3311,Male,Residual Nonsmoker,53,4,0.00241
t3311,Male,Residual Nonsmoker,53,5,0.00269
t3311,Male,Residual Nonsmoker,53,6,0.00293
t3311,Male,Residual Nonsmoker,53,7,0.00329
t3311,Male,Residual Nonsmoker,53,8,0.0039
t3311,Male,Residual Nonsmoker,53,9,0.00474
t3311,Male,Residual Nonsmoker,53,10,0.00546
t3311,Male,Residual Nonsmoker,53,11,0.00599
t3311,Male,Residual Nonsmoker,53,12,0.00661
t3311,Male,Residual Nonsmoker,53,13,0.00752
t3311,Male,Residual Nonsmoker,53,14,0.00874
t3311,Male,Residual Nonsmoker,53,15,0.00999
t3311,Male,Residual Nonsmoker,53,16,0.01121
t3311,Male,Residual Nonsmoker,53,17,0.01262
t3311,Male,Residual Nonsmoker,53,18,0.01424
t3311,Male,Residual Nonsmoker,53,19,0.01613
t3311,Male,Residual Nonsmoker,53,20,0.01847
t3311,Male,Residual Nonsmoker,53,21,0.02109
t3311,Male,Residual Nonsmoker,53,22,0.02409
t3311,Male,Residual Nonsmoker,53,23,0.02748
t3311,Male,Residual Nonsmoker,53,24,0.03135
t3311,Male,Residual Nonsmoker,53,25,0.0355
t3311,Male,Residual Nonsmoker,54,1,7.8e-4
t3311,Male,Residual Nonsmoker,54,2,0.00161
t3311,Male,Residual Nonsmoker,54,3,0.00219
t3311,Male,Residual Nonsmoker,54,4,0.00266
t3311,Male,Residual Nonsmoker,54,5,0.0029
t3311,Male,Residual Nonsmoker,54,6,0.00315
t3311,Male,Residual Nonsmoker,54,7,0.00361
t3311,Male,Residual Nonsmoker,54,8,0.00439
t3311,Male,Residual Nonsmoker,54,9,0.00527
t3311,Male,Residual Nonsmoker,54,10,0.00598
t3311,Male,Residual Nonsmoker,54,11,0.00659
t3311,Male,Residual Nonsmoker,54,12,0.0074
t3311,Male,Residual Nonsmoker,54,13,0.0086
t3311,Male,Residual Nonsmoker,54,14,0.00996
t3311,Male,Residual Nonsmoker,54,15,0.01121
t3311,Male,Residual Nonsmoker,54,16,0.01261
t3311,Male,Residual Nonsmoker,54,17,0.01422
t3311,Male,Residual Nonsmoker,54,18,0.01604
t3311,Male,Residual Nonsmoker,54,19,0.01832
t3311,Male,Residual Nonsmoker,54,20,0.02093
t3311,Male,Residual Nonsmoker,54,21,0.02379
t3311,Male,Residual Nonsmoker,54,22,0.02734
t3311,Male,Residual Nonsmoker,54,23,0.03124
t3311,Male,Residual Nonsmoker,54,24,0.03548
t3311,Male,Residual Nonsmoker,54,25,0.03992
t3311,Male,Residual Nonsmoker,55,1,8.5e-4
t3311,Male,Residual Nonsmoker,55,2,0.0017
t3311,Male,Residual Nonsmoker,55,3,0.00243
t3311,Male,Residual Nonsmoker,55,4,0.00288
t3311,Male,Residual Nonsmoker,55,5,0.00312
t3311,Male,Residual Nonsmoker,55,6,0.00343
t3311,Male,Residual Nonsmoker,55,7,0.00403
t3311,Male,Residual Nonsmoker,55,8,0.00496
t3311,Male,Residual Nonsmoker,55,9,0.00585
t3311,Male,Residual Nonsmoker,55,10,0.00658
t3311,Male,Residual Nonsmoker,55,11,0.00737
t3311,Male,Residual Nonsmoker,55,12,0.00846
t3311,Male,Residual Nonsmoker,55,13,0.00987
t3311,Male,Residual Nonsmoker,55,14,0.01121
t3311,Male,Residual Nonsmoker,55,15,0.01261
t3311,Male,Residual Nonsmoker,55,16,0.01421
t3311,Male,Residual Nonsmoker,55,17,0.01601
t3311,Male,Residual Nonsmoker,55,18,0.01821
t3311,Male,Residual Nonsmoker,55,19,0.02087
t3311,Male,Residual Nonsmoker,55,20,0.02377
t3311,Male,Residual Nonsmoker,55,21,0.0271
t3311,Male,Residual Nonsmoker,55,22,0.03109
t3311,Male,Residual Nonsmoker,55,23,0.03537
t3311,Male,Residual Nonsmoker,55,24,0.03991
t3311,Male,Residual Nonsmoker,55,25,0.04481
t3311,Male,Residual Nonsmoker,56,1,0.001
t3311,Male,Residual Nonsmoker,56,2,0.00177
t3311,Male,Residual Nonsmoker,56,3,0.00268
t3311,Male,Residual Nonsmoker,56,4,0.00311
t3311,Male,Residual Nonsmoker,56,5,0.0034
t3311,Male,Residual Nonsmoker,56,6,0.0038
t3311,Male,Residual Nonsmoker,56,7,0.0046
t3311,Male,Residual Nonsmoker,56,8,0.0056
t3311,Male,Residual Nonsmoker,56,9,0.00649
t3311,Male,Residual Nonsmoker,56,10,0.00732
t3311,Male,Residual Nonsmoker,56,11,0.00834
t3311,Male,Residual Nonsmoker,56,12,0.00969
t3311,Male,Residual Nonsmoker,56,13,0.01117
t3311,Male,Residual Nonsmoker,56,14,0.01261
t3311,Male,Residual Nonsmoker,56,15,0.01419
t3311,Male,Residual Nonsmoker,56,16,0.01598
t3311,Male,Residual Nonsmoker,56,17,0.01817
t3311,Male,Residual Nonsmoker,56,18,0.02073
t3311,Male,Residual Nonsmoker,56,19,0.02373
t3311,Male,Residual Nonsmoker,56,20,0.027
t3311,Male,Residual Nonsmoker,56,21,0.03077
t3311,Male,Residual Nonsmoker,56,22,0.03515
t3311,Male,Residual Nonsmoker,56,23,0.03991
t3311,Male,Residual Nonsmoker,56,24,0.04481
t3311,Male,Residual Nonsmoker,56,25,0.05043
t3311,Male,Residual Nonsmoker,57,1,0.00123
t3311,Male,Residual Nonsmoker,57,2,0.00184
t3311,Male,Residual Nonsmoker,57,3,0.00292
t3311,Male,Residual Nonsmoker,57,4,0.00337
t3311,Male,Residual Nonsmoker,57,5,0.00374
t3311,Male,Residual Nonsmoker,57,6,0.00428
t3311,Male,Residual Nonsmoker,57,7,0.00527
t3311,Male,Residual Nonsmoker,57,8,0.00629
t3311,Male,Residual Nonsmoker,57,9,0.00719
t3311,Male,Residual Nonsmoker,57,10,0.0082
t3311,Male,Residual Nonsmoker,57,11,0.00946
t3311,Male,Residual Nonsmoker,57,12,0.01105
t3311,Male,Residual Nonsmoker,57,13,0.0126
t3311,Male,Residual Nonsmoker,57,14,0.01419
t3311,Male,Residual Nonsmoker,57,15,0.01593
t3311,Male,Residual Nonsmoker,57,16,0.01804
t3311,Male,Residual Nonsmoker,57,17,0.02067
t3311,Male,Residual Nonsmoker,57,18,0.02362
t3311,Male,Residual Nonsmoker,57,19,0.02694
t3311,Male,Residual Nonsmoker,57,20,0.03064
t3311,Male,Residual Nonsmoker,57,21,0.03491
t3311,Male,Residual Nonsmoker,57,22,0.03972
t3311,Male,Residual Nonsmoker,57,23,0.04481
t3311,Male,Residual Nonsmoker,57,24,0.05043
t3311,Male,Residual Nonsmoker,57,25,0.05688
t3311,Male,Residual Nonsmoker,58,1,0.00152
t3311,Male,Residual Nonsmoker,58,2,0.00194
t3311,Male,Residual Nonsmoker,58,3,0.00311
t3311,Male,Residual Nonsmoker,58,4,0.00368
t3311,Male,Residual Nonsmoker,58,5,0.00409
t3311,Male,Residual Nonsmoker,58,6,0.00488
t3311,Male,Residual Nonsmoker,58,7,0.00598
t3311,Male,Residual Nonsmoker,58,8,0.007
t3311,Male,Residual Nonsmoker,58,9,0.00796
t3311,Male,Residual Nonsmoker,58,10,0.00918
t3311,Male,Residual Nonsmoker,58,11,0.01072
t3311,Male,Residual Nonsmoker,58,12,0.01248
t3311,Male,Residual Nonsmoker,58,13,0.01418
t3311,Male,Residual Nonsmoker,58,14,0.01593
t3311,Male,Residual Nonsmoker,58,15,0.01794
t3311,Male,Residual Nonsmoker,58,16,0.0204
t3311,Male,Residual Nonsmoker,58,17,0.02353
t3311,Male,Residual Nonsmoker,58,18,0.02687
t3311,Male,Residual Nonsmoker,58,19,0.03051
t3311,Male,Residual Nonsmoker,58,20,0.03459
t3311,Male,Residual Nonsmoker,58,21,0.03952
t3311,Male,Residual Nonsmoker,58,22,0.04479
t3311,Male,Residual Nonsmoker,58,23,0.05043
t3311,Male,Residual Nonsmoker,58,24,0.05688
t3311,Male,Residual Nonsmoker,58,25,0.06422
t3311,Male,Residual Nonsmoker,59,1,0.00183
t3311,Male,Residual Nonsmoker,59,2,0.00211
t3311,Male,Residual Nonsmoker,59,3,0.00328
t3311,Male,Residual Nonsmoker,59,4,0.0039
t3311,Male,Residual Nonsmoker,59,5,0.00447
t3311,Male,Residual Nonsmoker,59,6,0.00553
t3311,Male,Residual Nonsmoker,59,7,0.00669
t3311,Male,Residual Nonsmoker,59,8,0.0077
t3311,Male,Residual Nonsmoker,59,9,0.0088
t3311,Male,Residual Nonsmoker,59,10,0.01029
t3311,Male,Residual Nonsmoker,59,11,0.0121
t3311,Male,Residual Nonsmoker,59,12,0.01403
t3311,Male,Residual Nonsmoker,59,13,0.0159
t3311,Male,Residual Nonsmoker,59,14,0.01786
t3311,Male,Residual Nonsmoker,59,15,0.02012
t3311,Male,Residual Nonsmoker,59,16,0.02306
t3311,Male,Residual Nonsmoker,59,17,0.02669
t3311,Male,Residual Nonsmoker,59,18,0.03044
t3311,Male,Residual Nonsmoker,59,19,0.03447
t3311,Male,Residual Nonsmoker,59,20,0.0392
t3311,Male,Residual Nonsmoker,59,21,0.04458
t3311,Male,Residual Nonsmoker,59,22,0.05041
t3311,Male,Residual Nonsmoker,59,23,0.05688
t3311,Male,Residual Nonsmoker,59,24,0.06422
t3311,Male,Residual Nonsmoker,59,25,0.07271
t3311,Male,Residual Nonsmoker,60,1,0.00209
t3311,Male,Residual Nonsmoker,60,2,0.00236
t3311,Male,Residual Nonsmoker,60,3,0.00343
t3311,Male,Residual Nonsmoker,60,4,0.00406
t3311,Male,Residual Nonsmoker,60,5,0.00494
t3311,Male,Residual Nonsmoker,60,6,0.00619
t3311,Male,Residual Nonsmoker,60,7,0.00736
t3311,Male,Residual Nonsmoker,60,8,0.00842
t3311,Male,Residual Nonsmoker,60,9,0.00972
t3311,Male,Residual Nonsmoker,60,10,0.01149
t3311,Male,Residual Nonsmoker,60,11,0.01352
t3311,Male,Residual Nonsmoker,60,12,0.01561
t3311,Male,Residual Nonsmoker,60,13,0.01765
t3311,Male,Residual Nonsmoker,60,14,0.0198
t3311,Male,Residual Nonsmoker,60,15,0.02249
t3311,Male,Residual Nonsmoker,60,16,0.026
t3311,Male,Residual Nonsmoker,60,17,0.03013
t3311,Male,Residual Nonsmoker,60,18,0.03438
t3311,Male,Residual Nonsmoker,60,19,0.03902
t3311,Male,Residual Nonsmoker,60,20,0.04445
t3311,Male,Residual Nonsmoker,60,21,0.05036
t3311,Male,Residual Nonsmoker,60,22,0.05688
t3311,Male,Residual Nonsmoker,60,23,0.06422
t3311,Male,Residual Nonsmoker,60,24,0.07271
t3311,Male,Residual Nonsmoker,60,25,0.08252
t3311,Male,Residual Nonsmoker,61,1,0.00228
t3311,Male,Residual Nonsmoker,61,2,0.00269
t3311,Male,Residual Nonsmoker,61,3,0.00362
t3311,Male,Residual Nonsmoker,61,4,0.0043
t3311,Male,Residual Nonsmoker,61,5,0.00548
t3311,Male,Residual Nonsmoker,61,6,0.00682
t3311,Male,Residual Nonsmoker,61,7,0.00799
t3311,Male,Residual Nonsmoker,61,8,0.00917
t3311,Male,Residual Nonsmoker,61,9,0.01073
t3311,Male,Residual Nonsmoker,61,10,0.01275
t3311,Male,Residual Nonsmoker,61,11,0.01493
t3311,Male,Residual Nonsmoker,61,12,0.0171
t3311,Male,Residual Nonsmoker,61,13,0.01931
t3311,Male,Residual Nonsmoker,61,14,0.02186
t3311,Male,Residual Nonsmoker,61,15,0.02512
t3311,Male,Residual Nonsmoker,61,16,0.0292
t3311,Male,Residual Nonsmoker,61,17,0.03386
t3311,Male,Residual Nonsmoker,61,18,0.03876
t3311,Male,Residual Nonsmoker,61,19,0.04423
t3311,Male,Residual Nonsmoker,61,20,0.05021
t3311,Male,Residual Nonsmoker,61,21,0.05684
t3311,Male,Residual Nonsmoker,61,22,0.06422
t3311,Male,Residual Nonsmoker,61,23,0.07271
t3311,Male,Residual Nonsmoker,61,24,0.08252
t3311,Male,Residual Nonsmoker,61,25,0.09382
t3311,Male,Residual Nonsmoker,62,1,0.0024
t3311,Male,Residual Nonsmoker,62,2,0.0031
t3311,Male,Residual Nonsmoker,62,3,0.0039
t3311,Male,Residual Nonsmoker,62,4,0.00469
t3311,Male,Residual Nonsmoker,62,5,0.00609
t3311,Male,Residual Nonsmoker,62,6,0.00745
t3311,Male,Residual Nonsmoker,62,7,0.00864
t3311,Male,Residual Nonsmoker,62,8,0.00999
t3311,Male,Residual Nonsmoker,62,9,0.01182
t3311,Male,Residual Nonsmoker,62,10,0.01406
t3311,Male,Residual Nonsmoker,62,11,0.01636
t3311,Male,Residual Nonsmoker,62,12,0.01865
t3311,Male,Residual Nonsmoker,62,13,0.02113
t3311,Male,Residual Nonsmoker,62,14,0.02417
t3311,Male,Residual Nonsmoker,62,15,0.02802
t3311,Male,Residual Nonsmoker,62,16,0.03268
t3311,Male,Residual Nonsmoker,62,17,0.03792
t3311,Male,Residual Nonsmoker,62,18,0.04354
t3311,Male,Residual Nonsmoker,62,19,0.04999
t3311,Male,Residual Nonsmoker,62,20,0.0567
t3311,Male,Residual Nonsmoker,62,21,0.06422
t3311,Male,Residual Nonsmoker,62,22,0.07271
t3311,Male,Residual Nonsmoker,62,23,0.08252
t3311,Male,Residual Nonsmoker,62,24,0.09382
t3311,Male,Residual Nonsmoker,62,25,0.10677
t3311,Male,Residual Nonsmoker,63,1,0.00249
t3311,Male,Residual Nonsmoker,63,2,0.00353
t3311,Male,Residual Nonsmoker,63,3,0.00429
t3311,Male,Residual Nonsmoker,63,4,0.00524
t3311,Male,Residual Nonsmoker,63,5,0.00678
t3311,Male,Residual Nonsmoker,63,6,0.0081
t3311,Male,Residual Nonsmoker,63,7,0.00935
t3311,Male,Residual Nonsmoker,63,8,0.01093
t3311,Male,Residual Nonsmoker,63,9,0.01303
t3311,Male,Residual Nonsmoker,63,10,0.01546
t3311,Male,Residual Nonsmoker,63,11,0.01785
t3311,Male,Residual Nonsmoker,63,12,0.02028
t3311,Male,Residual Nonsmoker,63,13,0.02312
t3311,Male,Residual Nonsmoker,63,14,0.02668
t3311,Male,Residual Nonsmoker,63,15,0.0311
t3311,Male,Residual Nonsmoker,63,16,0.03642
t3311,Male,Residual Nonsmoker,63,17,0.04255
t3311,Male,Residual Nonsmoker,63,18,0.04931
t3311,Male,Residual Nonsmoker,63,19,0.05649
t3311,Male,Residual Nonsmoker,63,20,0.0641
t3311,Male,Residual Nonsmoker,63,21,0.07271
t3311,Male,Residual Nonsmoker,63,22,0.08252
t3311,Male,Residual Nonsmoker,63,23,0.09382
t3311,Male,Residual Nonsmoker,63,24,0.10677
t3311,Male,Residual Nonsmoker,63,25,0.12142
t3311,Male,Residual Nonsmoker,64,1,0.00259
t3311,Male,Residual Nonsmoker,64,2,0.004
t3311,Male,Residual Nonsmoker,64,3,0.0048
t3311,Male,Residual Nonsmoker,64,4,0.00592
t3311,Male,Residual Nonsmoker,64,5,0.00757
t3311,Male,Residual Nonsmoker,64,6,0.00882
t3311,Male,Residual Nonsmoker,64,7,0.01018
t3311,Male,Residual Nonsmoker,64,8,0.01201
t3311,Male,Residual Nonsmoker,64,9,0.01436
t3311,Male,Residual Nonsmoker,64,10,0.017
t3311,Male,Residual Nonsmoker,64,11,0.01948
t3311,Male,Residual Nonsmoker,64,12,0.02208
t3311,Male,Residual Nonsmoker,64,13,0.02535
t3311,Male,Residual Nonsmoker,64,14,0.02942
t3311,Male,Residual Nonsmoker,64,15,0.03437
t3311,Male,Residual Nonsmoker,64,16,0.04048
t3311,Male,Residual Nonsmoker,64,17,0.04773
t3311,Male,Residual Nonsmoker,64,18,0.05568
t3311,Male,Residual Nonsmoker,64,19,0.06394
t3311,Male,Residual Nonsmoker,64,20,0.07271
t3311,Male,Residual Nonsmoker,64,21,0.08252
t3311,Male,Residual Nonsmoker,64,22,0.09382
t3311,Male,Residual Nonsmoker,64,23,0.10677
t3311,Male,Residual Nonsmoker,64,24,0.12142
t3311,Male,Residual Nonsmoker,64,25,0.1375
t3311,Male,Residual Nonsmoker,65,1,0.00271
t3311,Male,Residual Nonsmoker,65,2,0.00448
t3311,Male,Residual Nonsmoker,65,3,0.00542
t3311,Male,Residual Nonsmoker,65,4,0.00668
t3311,Male,Residual Nonsmoker,65,5,0.00846
t3311,Male,Residual Nonsmoker,65,6,0.00966
t3311,Male,Residual Nonsmoker,65,7,0.01119
t3311,Male,Residual Nonsmoker,65,8,0.01326
t3311,Male,Residual Nonsmoker,65,9,0.01588
t3311,Male,Residual Nonsmoker,65,10,0.01878
t3311,Male,Residual Nonsmoker,65,11,0.02145
t3311,Male,Residual Nonsmoker,65,12,0.02428
t3311,Male,Residual Nonsmoker,65,13,0.028
t3311,Male,Residual Nonsmoker,65,14,0.03258
t3311,Male,Residual Nonsmoker,65,15,0.03805
t3311,Male,Residual Nonsmoker,65,16,0.04537
t3311,Male,Residual Nonsmoker,65,17,0.05423
t3311,Male,Residual Nonsmoker,65,18,0.06321
t3311,Male,Residual Nonsmoker,65,19,0.07255
t3311,Male,Residual Nonsmoker,65,20,0.08252
t3311,Male,Residual Nonsmoker,65,21,0.09382
t3311,Male,Residual Nonsmoker,65,22,0.10677
t3311,Male,Residual Nonsmoker,65,23,0.12142
t3311,Male,Residual Nonsmoker,65,24,0.1375
t3311,Male,Residual Nonsmoker,65,25,0.15462
t3311,Male,Residual Nonsmoker,66,1,0.00286
t3311,Male,Residual Nonsmoker,66,2,0.00492
t3311,Male,Residual Nonsmoker,66,3,0.00611
t3311,Male,Residual Nonsmoker,66,4,0.00754
t3311,Male,Residual Nonsmoker,66,5,0.00946
t3311,Male,Residual Nonsmoker,66,6,0.01067
t3311,Male,Residual Nonsmoker,66,7,0.01237
t3311,Male,Residual Nonsmoker,66,8,0.0147
t3311,Male,Residual Nonsmoker,66,9,0.01762
t3311,Male,Residual Nonsmoker,66,10,0.0209
t3311,Male,Residual Nonsmoker,66,11,0.02391
t3311,Male,Residual Nonsmoker,66,12,0.0271
t3311,Male,Residual Nonsmoker,66,13,0.03132
t3311,Male,Residual Nonsmoker,66,14,0.03646
t3311,Male,Residual Nonsmoker,66,15,0.04252
t3311,Male,Residual Nonsmoker,66,16,0.0511
t3311,Male,Residual Nonsmoker,66,17,0.06199
t3311,Male,Residual Nonsmoker,66,18,0.07223
t3311,Male,Residual Nonsmoker,66,19,0.08252
t3311,Male,Residual Nonsmoker,66,20,0.09382
t3311,Male,Residual Nonsmoker,66,21,0.10677
t3311,Male,Residual Nonsmoker,66,22,0.12142
t3311,Male,Residual Nonsmoker,66,23,0.1375
t3311,Male,Residual Nonsmoker,66,24,0.15462
t3311,Male,Residual Nonsmoker,66,25,0.17211
t3311,Male,Residual Nonsmoker,67,1,0.00305
t3311,Male,Residual Nonsmoker,67,2,0.00532
t3311,Male,Residual Nonsmoker,67,3,0.00685
t3311,Male,Residual Nonsmoker,67,4,0.00851
t3311,Male,Residual Nonsmoker,67,5,0.01044
t3311,Male,Residual Nonsmoker,67,6,0.01183
t3311,Male,Residual Nonsmoker,67,7,0.01372
t3311,Male,Residual Nonsmoker,67,8,0.01635
t3311,Male,Residual Nonsmoker,67,9,0.01969
t3311,Male,Residual Nonsmoker,67,10,0.02349
t3311,Male,Residual Nonsmoker,67,11,0.02699
t3311,Male,Residual Nonsmoker,67,12,0.03092
t3311,Male,Residual Nonsmoker,67,13,0.03551
t3311,Male,Residual Nonsmoker,67,14,0.04129
t3311,Male,Residual Nonsmoker,67,15,0.048
t3311,Male,Residual Nonsmoker,67,16,0.05785
t3311,Male,Residual Nonsmoker,67,17,0.07045
t3311,Male,Residual Nonsmoker,67,18,0.082
t3311,Male,Residual Nonsmoker,67,19,0.09382
t3311,Male,Residual Nonsmoker,67,20,0.10677
t3311,Male,Residual Nonsmoker,67,21,0.12142
t3311,Male,Residual Nonsmoker,67,22,0.1375
t3311,Male,Residual Nonsmoker,67,23,0.15462
t3311,Male,Residual Nonsmoker,67,24,0.17211
t3311,Male,Residual Nonsmoker,67,25,0.18933
t3311,Male,Residual Nonsmoker,68,1,0.00329
t3311,Male,Residual Nonsmoker,68,2,0.00574
t3311,Male,Residual Nonsmoker,68,3,0.00765
t3311,Male,Residual Nonsmoker,68,4,0.00959
t3311,Male,Residual Nonsmoker,68,5,0.0115
t3311,Male,Residual Nonsmoker,68,6,0.01315
t3311,Male,Residual Nonsmoker,68,7,0.01525
t3311,Male,Residual Nonsmoker,68,8,0.01824
t3311,Male,Residual Nonsmoker,68,9,0.02233
t3311,Male,Residual Nonsmoker,68,10,0.02663
t3311,Male,Residual Nonsmoker,68,11,0.03086
t3311,Male,Residual Nonsmoker,68,12,0.03546
t3311,Male,Residual Nonsmoker,68,13,0.04073
t3311,Male,Residual Nonsmoker,68,14,0.04739
t3311,Male,Residual Nonsmoker,68,15,0.05499
t3311,Male,Residual Nonsmoker,68,16,0.06627
t3311,Male,Residual Nonsmoker,68,17,0.08027
t3311,Male,Residual Nonsmoker,68,18,0.09328
t3311,Male,Residual Nonsmoker,68,19,0.10677
t3311,Male,Residual Nonsmoker,68,20,0.12142
t3311,Male,Residual Nonsmoker,68,21,0.1375
t3311,Male,Residual Nonsmoker,68,22,0.15462
t3311,Male,Residual Nonsmoker,68,23,0.17211
t3311,Male,Residual Nonsmoker,68,24,0.18933
t3311,Male,Residual Nonsmoker,68,25,0.20609
t3311,Male,Residual Nonsmoker,69,1,0.00355
t3311,Male,Residual Nonsmoker,69,2,0.00611
t3311,Male,Residual Nonsmoker,69,3,0.00845
t3311,Male,Residual Nonsmoker,69,4,0.01068
t3311,Male,Residual Nonsmoker,69,5,0.01267
t3311,Male,Residual Nonsmoker,69,6,0.01443
t3311,Male,Residual Nonsmoker,69,7,0.01683
t3311,Male,Residual Nonsmoker,69,8,0.02066
t3311,Male,Residual Nonsmoker,69,9,0.0252
t3311,Male,Residual Nonsmoker,69,10,0.03005
t3311,Male,Residual Nonsmoker,69,11,0.03538
t3311,Male,Residual Nonsmoker,69,12,0.04058
t3311,Male,Residual Nonsmoker,69,13,0.04723
t3311,Male,Residual Nonsmoker,69,14,0.05494
t3311,Male,Residual Nonsmoker,69,15,0.06467
t3311,Male,Residual Nonsmoker,69,16,0.07685
t3311,Male,Residual Nonsmoker,69,17,0.09226
t3311,Male,Residual Nonsmoker,69,18,0.10647
t3311,Male,Residual Nonsmoker,69,19,0.12142
t3311,Male,Residual Nonsmoker,69,20,0.1375
t3311,Male,Residual Nonsmoker,69,21,0.15462
t3311,Male,Residual Nonsmoker,69,22,0.17211
t3311,Male,Residual Nonsmoker,69,23,0.18933
t3311,Male,Residual Nonsmoker,69,24,0.20609
t3311,Male,Residual Nonsmoker,69,25,0.22193
t3311,Male,Residual Nonsmoker,70,1,0.0038
t3311,Male,Residual Nonsmoker,70,2,0.00641
t3311,Male,Residual Nonsmoker,70,3,0.00919
t3311,Male,Residual Nonsmoker,70,4,0.01171
t3311,Male,Residual Nonsmoker,70,5,0.01368
t3311,Male,Residual Nonsmoker,70,6,0.01568
t3311,Male,Residual Nonsmoker,70,7,0.01877
t3311,Male,Residual Nonsmoker,70,8,0.0233
t3311,Male,Residual Nonsmoker,70,9,0.02796
t3311,Male,Residual Nonsmoker,70,10,0.03359
t3311,Male,Residual Nonsmoker,70,11,0.04042
t3311,Male,Residual Nonsmoker,70,12,0.04708
t3311,Male,Residual Nonsmoker,70,13,0.05485
t3311,Male,Residual Nonsmoker,70,14,0.06438
t3311,Male,Residual Nonsmoker,70,15,0.0748
t3311,Male,Residual Nonsmoker,70,16,0.0888
t3311,Male,Residual Nonsmoker,70,17,0.10596
t3311,Male,Residual Nonsmoker,70,18,0.12142
t3311,Male,Residual Nonsmoker,70,19,0.1375
t3311,Male,Residual Nonsmoker,70,20,0.15462
t3311,Male,Residual Nonsmoker,70,21,0.17211
t3311,Male,Residual Nonsmoker,70,22,0.18933
t3311,Male,Residual Nonsmoker,70,23,0.20609
t3311,Male,Residual Nonsmoker,70,24,0.22193
t3311,Male,Residual Nonsmoker,70,25,0.23605
t3311,Male,Residual Nonsmoker,71,1,0.00407
t3311,Male,Residual Nonsmoker,71,2,0.00669
t3311,Male,Residual Nonsmoker,71,3,0.00992
t3311,Male,Residual Nonsmoker,71,4,0.01275
t3311,Male,Residual Nonsmoker,71,5,0.01473
t3311,Male,Residual Nonsmoker,71,6,0.01741
t3311,Male,Residual Nonsmoker,71,7,0.02111
t3311,Male,Residual Nonsmoker,71,8,0.02577
t3311,Male,Residual Nonsmoker,71,9,0.03119
t3311,Male,Residual Nonsmoker,71,10,0.03813
t3311,Male,Residual Nonsmoker,71,11,0.04675
