table,gender,risk,attained_age,q_ult
t3314,Female,Residual Nonsmoker,28,4.7e-4
t3314,Female,Residual Nonsmoker,29,5e-4
t3314,Female,Residual Nonsmoker,30,5.2e-4
t3314,Female,Residual Nonsmoker,31,5.5e-4
t3314,Female,Residual Nonsmoker,32,6.2e-4
t3314,Female,Residual Nonsmoker,33,7.1e-4
t3314,Female,Residual Nonsmoker,34,8.2e-4
t3314,Female,Residual Nonsmoker,35,9.5e-4
t3314,Female,Residual Nonsmoker,36,0.00107
t3314,Female,Residual Nonsmoker,37,0.00118
t3314,Female,Residual Nonsmoker,38,0.00127
t3314,Female,Residual Nonsmoker,39,0.0013
t3314,Female,Residual Nonsmoker,40,0.00132
t3314,Female,Residual Nonsmoker,41,0.00132
t3314,Female,Residual Nonsmoker,42,0.00133
t3314,Female,Residual Nonsmoker,43,0.00133
t3314,Female,Residual Nonsmoker,44,0.00134
t3314,Female,Residual Nonsmoker,45,0.00136
t3314,Female,Residual Nonsmoker,46,0.00141
t3314,Female,Residual Nonsmoker,47,0.00147
t3314,Female,Residual Nonsmoker,48,0.00155
t3314,Female,Residual Nonsmoker,49,0.00166
t3314,Female,Residual Nonsmoker,50,0.00179
t3314,Female,Residual Nonsmoker,51,0.00196
t3314,Female,Residual Nonsmoker,52,0.00218
t3314,Female,Residual Nonsmoker,53,0.00244
t3314,Female,Residual Nonsmoker,54,0.00271
t3314,Female,Residual Nonsmoker,55,0.00298
t3314,Female,Residual Nonsmoker,56,0.00324
t3314,Female,Residual Nonsmoker,57,0.0035
t3314,Female,Residual Nonsmoker,58,0.00376
t3314,Female,Residual Nonsmoker,59,0.00406
t3314,Female,Residual Nonsmoker,60,0.0044
t3314,Female,Residual Nonsmoker,61,0.00479
t3314,Female,Residual Nonsmoker,62,0.00525
t3314,Female,Residual Nonsmoker,63,0.00576
t3314,Female,Residual Nonsmoker,64,0.00631
t3314,Female,Residual Nonsmoker,65,0.00691
t3314,Female,Residual Nonsmoker,66,0.00756
t3314,Female,Residual Nonsmoker,67,0.00825
t3314,Female,Residual Nonsmoker,68,0.00902
t3314,Female,Residual Nonsmoker,69,0.0099
t3314,Female,Residual Nonsmoker,70,0.01093
t3314,Female,Residual Nonsmoker,71,0.01213
t3314,Female,Residual Nonsmoker,72,0.01354
t3314,Female,Residual Nonsmoker,73,0.01517
t3314,Female,Residual Nonsmoker,74,0.01704
t3314,Female,Residual Nonsmoker,75,0.01917
t3314,Female,Residual Nonsmoker,76,0.02161
t3314,Female,Residual Nonsmoker,77,0.02441
t3314,Female,Residual Nonsmoker,78,0.0277
t3314,Female,Residual Nonsmoker,79,0.03164
t3314,Female,Residual Nonsmoker,80,0.03629
t3314,Female,Residual Nonsmoker,81,0.04122
t3314,Female,Residual Nonsmoker,82,0.04629
t3314,Female,Residual Nonsmoker,83,0.05209
t3314,Female,Residual Nonsmoker,84,0.05998
t3314,Female,Residual Nonsmoker,85,0.06903
t3314,Female,Residual Nonsmoker,86,0.07801
t3314,Female,Residual Nonsmoker,87,0.08824
t3314,Female,Residual Nonsmoker,88,0.09986
t3314,Female,Residual Nonsmoker,89,0.1126
t3314,Female,Residual Nonsmoker,90,0.12627
t3314,Female,Residual Nonsmoker,91,0.14084
t3314,Female,Residual Nonsmoker,92,0.15647
t3314,Female,Residual Nonsmoker,93,0.17253
t3314,Female,Residual Nonsmoker,94,0.18884
t3314,Female,Residual Nonsmoker,95,0.20815
t3314,Female,Residual Nonsmoker,96,0.23156
t3314,Female,Residual Nonsmoker,97,0.25715
t3314,Female,Residual Nonsmoker,98,0.28478
t3314,Female,Residual Nonsmoker,99,0.31407
t3314,Female,Residual Nonsmoker,100,0.34218
t3314,Female,Residual Nonsmoker,101,0.36726
t3314,Female,Residual Nonsmoker,102,0.39191
t3314,Female,Residual Nonsmoker,103,0.41572
t3314,Female,Residual Nonsmoker,104,0.43829
t3314,Female,Residual Nonsmoker,105,0.45924
t3314,Female,Residual Nonsmoker,106,0.48109
t3314,Female,Residual Nonsmoker,107,0.50727
t3314,Female,Residual Nonsmoker,108,0.53485
t3314,Female,Residual Nonsmoker,109,0.56389
t3314,Female,Residual Nonsmoker,110,0.59447
t3314,Female,Residual Nonsmoker,111,0.62665
t3314,Female,Residual Nonsmoker,112,0.66051
t3314,Female,Residual Nonsmoker,113,0.69612
t3314,Female,Residual Nonsmoker,114,0.73355
t3314,Female,Residual Nonsmoker,115,0.77288
t3314,Female,Residual Nonsmoker,116,0.81418
t3314,Female,Residual Nonsmoker,117,0.8575
t3314,Female,Residual Nonsmoker,118,0.90289
t3314,Female,Residual Nonsmoker,119,0.95039
t3314,Female,Residual Nonsmoker,120,1
t3315,Male,Preferred Smoker,18,7.9e-4
t3315,Male,Preferred Smoker,19,8.2e-4
t3315,Male,Preferred Smoker,20,8.5e-4
t3315,Male,Preferred Smoker,21,8.8e-4
t3315,Male,Preferred Smoker,22,9.1e-4
t3315,Male,Preferred Smoker,23,9.4e-4
t3315,Male,Preferred Smoker,24,9.7e-4
t3315,Male,Preferred Smoker,25,9.9e-4
t3315,Male,Preferred Smoker,26,9.9e-4
t3315,Male,Preferred Smoker,27,9.7e-4
t3315,Male,Preferred Smoker,28,9.6e-4
t3315,Male,Preferred Smoker,29,9.6e-4
t3315,Male,Preferred Smoker,30,9.8e-4
t3315,Male,Preferred Smoker,31,0.00103
t3315,Male,Preferred Smoker,32,0.0011
t3315,Male,Preferred Smoker,33,0.00118
t3315,Male,Preferred Smoker,34,0.00127
t3315,Male,Preferred Smoker,35,0.00138
t3315,Male,Preferred Smoker,36,0.0015
t3315,Male,Preferred Smoker,37,0.00165
t3315,Male,Preferred Smoker,38,0.00183
t3315,Male,Preferred Smoker,39,0.00207
t3315,Male,Preferred Smoker,40,0.00233
t3315,Male,Preferred Smoker,41,0.00259
t3315,Male,Preferred Smoker,42,0.00284
t3315,Male,Preferred Smoker,43,0.00306
t3315,Male,Preferred Smoker,44,0.00321
t3315,Male,Preferred Smoker,45,0.00338
t3315,Male,Preferred Smoker,46,0.00358
t3315,Male,Preferred Smoker,47,0.00381
t3315,Male,Preferred Smoker,48,0.00406
t3315,Male,Preferred Smoker,49,0.00434
t3315,Male,Preferred Smoker,50,0.00466
t3315,Male,Preferred Smoker,51,0.00503
t3315,Male,Preferred Smoker,52,0.00545
t3315,Male,Preferred Smoker,53,0.0059
t3315,Male,Preferred Smoker,54,0.00642
t3315,Male,Preferred Smoker,55,0.00701
t3315,Male,Preferred Smoker,56,0.00767
t3315,Male,Preferred Smoker,57,0.00843
t3315,Male,Preferred Smoker,58,0.00929
t3315,Male,Preferred Smoker,59,0.01028
t3315,Male,Preferred Smoker,60,0.01141
t3315,Male,Preferred Smoker,61,0.01271
t3315,Male,Preferred Smoker,62,0.01418
t3315,Male,Preferred Smoker,63,0.01579
t3315,Male,Preferred Smoker,64,0.01757
t3315,Male,Preferred Smoker,65,0.01953
t3315,Male,Preferred Smoker,66,0.0216
t3315,Male,Preferred Smoker,67,0.02379
t3315,Male,Preferred Smoker,68,0.02615
t3315,Male,Preferred Smoker,69,0.02876
t3315,Male,Preferred Smoker,70,0.03172
t3315,Male,Preferred Smoker,71,0.03509
t3315,Male,Preferred Smoker,72,0.03885
t3315,Male,Preferred Smoker,73,0.0429
t3315,Male,Preferred Smoker,74,0.04712
t3315,Male,Preferred Smoker,75,0.0514
t3315,Male,Preferred Smoker,76,0.05565
t3315,Male,Preferred Smoker,77,0.05989
t3315,Male,Preferred Smoker,78,0.06425
t3315,Male,Preferred Smoker,79,0.06889
t3315,Male,Preferred Smoker,80,0.07391
t3315,Male,Preferred Smoker,81,0.07921
t3315,Male,Preferred Smoker,82,0.08597
t3315,Male,Preferred Smoker,83,0.09472
t3315,Male,Preferred Smoker,84,0.10464
t3315,Male,Preferred Smoker,85,0.11591
t3315,Male,Preferred Smoker,86,0.12856
t3315,Male,Preferred Smoker,87,0.14256
t3315,Male,Preferred Smoker,88,0.15759
t3315,Male,Preferred Smoker,89,0.1732
t3315,Male,Preferred Smoker,90,0.1891
t3315,Male,Preferred Smoker,91,0.20479
t3315,Male,Preferred Smoker,92,0.22
t3315,Male,Preferred Smoker,93,0.2344
t3315,Male,Preferred Smoker,94,0.24732
t3315,Male,Preferred Smoker,95,0.26093
t3315,Male,Preferred Smoker,96,0.27749
t3315,Male,Preferred Smoker,97,0.29583
t3315,Male,Preferred Smoker,98,0.31619
t3315,Male,Preferred Smoker,99,0.33824
t3315,Male,Preferred Smoker,100,0.36089
t3315,Male,Preferred Smoker,101,0.38306
t3315,Male,Preferred Smoker,102,0.40502
t3315,Male,Preferred Smoker,103,0.42637
t3315,Male,Preferred Smoker,104,0.44673
t3315,Male,Preferred Smoker,105,0.4657
t3315,Male,Preferred Smoker,106,0.48631
t3315,Male,Preferred Smoker,107,0.51238
t3315,Male,Preferred Smoker,108,0.53981
t3315,Male,Preferred Smoker,109,0.56867
t3315,Male,Preferred Smoker,110,0.59903
t3315,Male,Preferred Smoker,111,0.63096
t3315,Male,Preferred Smoker,112,0.66453
t3315,Male,Preferred Smoker,113,0.69981
t3315,Male,Preferred Smoker,114,0.73687
t3315,Male,Preferred Smoker,115,0.77578
t3315,Male,Preferred Smoker,116,0.8166
t3315,Male,Preferred Smoker,117,0.8594
t3315,Male,Preferred Smoker,118,0.90421
t3315,Male,Preferred Smoker,119,0.95108
t3315,Male,Preferred Smoker,120,1
t3316,Male,Residual Smoker,18,9e-4
t3316,Male,Residual Smoker,19,9.4e-4
t3316,Male,Residual Smoker,20,9.7e-4
t3316,Male,Residual Smoker,21,0.00101
t3316,Male,Residual Smoker,22,0.00103
t3316,Male,Residual Smoker,23,0.00107
t3316,Male,Residual Smoker,24,0.00111
t3316,Male,Residual Smoker,25,0.00112
t3316,Male,Residual Smoker,26,0.00112
t3316,Male,Residual Smoker,27,0.0011
t3316,Male,Residual Smoker,28,0.00109
t3316,Male,Residual Smoker,29,0.00108
t3316,Male,Residual Smoker,30,0.00111
t3316,Male,Residual Smoker,31,0.00117
t3316,Male,Residual Smoker,32,0.00125
t3316,Male,Residual Smoker,33,0.00134
t3316,Male,Residual Smoker,34,0.00144
t3316,Male,Residual Smoker,35,0.00157
t3316,Male,Residual Smoker,36,0.0017
t3316,Male,Residual Smoker,37,0.00187
t3316,Male,Residual Smoker,38,0.00208
t3316,Male,Residual Smoker,39,0.00235
t3316,Male,Residual Smoker,40,0.00264
t3316,Male,Residual Smoker,41,0.00294
t3316,Male,Residual Smoker,42,0.00322
t3316,Male,Residual Smoker,43,0.00347
t3316,Male,Residual Smoker,44,0.00365
t3316,Male,Residual Smoker,45,0.00384
t3316,Male,Residual Smoker,46,0.00409
t3316,Male,Residual Smoker,47,0.00435
t3316,Male,Residual Smoker,48,0.00465
t3316,Male,Residual Smoker,49,0.00497
t3316,Male,Residual Smoker,50,0.00535
t3316,Male,Residual Smoker,51,0.00578
t3316,Male,Residual Smoker,52,0.00626
t3316,Male,Residual Smoker,53,0.00679
t3316,Male,Residual Smoker,54,0.00739
t3316,Male,Residual Smoker,55,0.00806
t3316,Male,Residual Smoker,56,0.00882
t3316,Male,Residual Smoker,57,0.00968
t3316,Male,Residual Smoker,58,0.01066
t3316,Male,Residual Smoker,59,0.01177
t3316,Male,Residual Smoker,60,0.01304
t3316,Male,Residual Smoker,61,0.01449
t3316,Male,Residual Smoker,62,0.01611
t3316,Male,Residual Smoker,63,0.01788
t3316,Male,Residual Smoker,64,0.01984
t3316,Male,Residual Smoker,65,0.02196
t3316,Male,Residual Smoker,66,0.0242
t3316,Male,Residual Smoker,67,0.02654
t3316,Male,Residual Smoker,68,0.02906
t3316,Male,Residual Smoker,69,0.03182
t3316,Male,Residual Smoker,70,0.03495
t3316,Male,Residual Smoker,71,0.0385
t3316,Male,Residual Smoker,72,0.04243
t3316,Male,Residual Smoker,73,0.04664
t3316,Male,Residual Smoker,74,0.05101
t3316,Male,Residual Smoker,75,0.05538
t3316,Male,Residual Smoker,76,0.05968
t3316,Male,Residual Smoker,77,0.06392
t3316,Male,Residual Smoker,78,0.06824
t3316,Male,Residual Smoker,79,0.0728
t3316,Male,Residual Smoker,80,0.07776
t3316,Male,Residual Smoker,81,0.08305
t3316,Male,Residual Smoker,82,0.0898
t3316,Male,Residual Smoker,83,0.0986
t3316,Male,Residual Smoker,84,0.10855
t3316,Male,Residual Smoker,85,0.11982
t3316,Male,Residual Smoker,86,0.13245
t3316,Male,Residual Smoker,87,0.14639
t3316,Male,Residual Smoker,88,0.16129
t3316,Male,Residual Smoker,89,0.17673
t3316,Male,Residual Smoker,90,0.19227
t3316,Male,Residual Smoker,91,0.2074
t3316,Male,Residual Smoker,92,0.22196
t3316,Male,Residual Smoker,93,0.23564
t3316,Male,Residual Smoker,94,0.24778
t3316,Male,Residual Smoker,95,0.26093
t3316,Male,Residual Smoker,96,0.27749
t3316,Male,Residual Smoker,97,0.29583
t3316,Male,Residual Smoker,98,0.31619
t3316,Male,Residual Smoker,99,0.33824
t3316,Male,Residual Smoker,100,0.36089
t3316,Male,Residual Smoker,101,0.38306
t3316,Male,Residual Smoker,102,0.40502
t3316,Male,Residual Smoker,103,0.42637
t3316,Male,Residual Smoker,104,0.44673
t3316,Male,Residual Smoker,105,0.4657
t3316,Male,Residual Smoker,106,0.48631
t3316,Male,Residual Smoker,107,0.51238
t3316,Male,Residual Smoker,108,0.53981
t3316,Male,Residual Smoker,109,0.56867
t3316,Male,Residual Smoker,110,0.59903
t3316,Male,Residual Smoker,111,0.63096
t3316,Male,Residual Smoker,112,0.66453
t3316,Male,Residual Smoker,113,0.69981
t3316,Male,Residual Smoker,114,0.73687
t3316,Male,Residual Smoker,115,0.77578
t3316,Male,Residual Smoker,116,0.8166
t3316,Male,Residual Smoker,117,0.8594
t3316,Male,Residual Smoker,118,0.90421
t3316,Male,Residual Smoker,119,0.95108
t3316,Male,Residual Smoker,120,1
t3317,Female,Preferred Smoker,18,3.2e-4
t3317,Female,Preferred Smoker,19,3.2e-4
t3317,Female,Preferred Smoker,20,3.1e-4
t3317,Female,Preferred Smoker,21,3.1e-4
t3317,Female,Preferred Smoker,22,3.2e-4
t3317,Female,Preferred Smoker,23,3.5e-4
t3317,Female,Preferred Smoker,24,3.8e-4
t3317,Female,Preferred Smoker,25,3.9e-4
t3317,Female,Preferred Smoker,26,3.9e-4
t3317,Female,Preferred Smoker,27,4e-4
t3317,Female,Preferred Smoker,28,4.1e-4
t3317,Female,Preferred Smoker,29,4.4e-4
t3317,Female,Preferred Smoker,30,4.7e-4
t3317,Female,Preferred Smoker,31,5.1e-4
t3317,Female,Preferred Smoker,32,5.4e-4
t3317,Female,Preferred Smoker,33,6.6e-4
t3317,Female,Preferred Smoker,34,7.9e-4
t3317,Female,Preferred Smoker,35,9.1e-4
t3317,Female,Preferred Smoker,36,0.00108
t3317,Female,Preferred Smoker,37,0.00125
t3317,Female,Preferred Smoker,38,0.00141
t3317,Female,Preferred Smoker,39,0.00153
t3317,Female,Preferred Smoker,40,0.00164
t3317,Female,Preferred Smoker,41,0.00174
t3317,Female,Preferred Smoker,42,0.00183
t3317,Female,Preferred Smoker,43,0.00192
t3317,Female,Preferred Smoker,44,0.00203
t3317,Female,Preferred Smoker,45,0.00218
t3317,Female,Preferred Smoker,46,0.00237
t3317,Female,Preferred Smoker,47,0.00259
t3317,Female,Preferred Smoker,48,0.00283
t3317,Female,Preferred Smoker,49,0.00309
t3317,Female,Preferred Smoker,50,0.00339
t3317,Female,Preferred Smoker,51,0.0037200000000000002
t3317,Female,Preferred Smoker,52,0.00408
t3317,Female,Preferred Smoker,53,0.00447
t3317,Female,Preferred Smoker,54,0.00491
t3317,Female,Preferred Smoker,55,0.00541
t3317,Female,Preferred Smoker,56,0.00598
t3317,Female,Preferred Smoker,57,0.00662
t3317,Female,Preferred Smoker,58,0.00733
t3317,Female,Preferred Smoker,59,0.00813
t3317,Female,Preferred Smoker,60,0.00903
t3317,Female,Preferred Smoker,61,0.01003
t3317,Female,Preferred Smoker,62,0.01113
t3317,Female,Preferred Smoker,63,0.01235
t3317,Female,Preferred Smoker,64,0.01368
t3317,Female,Preferred Smoker,65,0.01514
t3317,Female,Preferred Smoker,66,0.0167
t3317,Female,Preferred Smoker,67,0.01838
t3317,Female,Preferred Smoker,68,0.02015
t3317,Female,Preferred Smoker,69,0.02207
t3317,Female,Preferred Smoker,70,0.02421
t3317,Female,Preferred Smoker,71,0.02644
t3317,Female,Preferred Smoker,72,0.02878
t3317,Female,Preferred Smoker,73,0.03133
t3317,Female,Preferred Smoker,74,0.03414
t3317,Female,Preferred Smoker,75,0.03726
t3317,Female,Preferred Smoker,76,0.04074
t3317,Female,Preferred Smoker,77,0.0446
t3317,Female,Preferred Smoker,78,0.04886
t3317,Female,Preferred Smoker,79,0.05404
t3317,Female,Preferred Smoker,80,0.06053
t3317,Female,Preferred Smoker,81,0.06808
t3317,Female,Preferred Smoker,82,0.0766
t3317,Female,Preferred Smoker,83,0.08571
t3317,Female,Preferred Smoker,84,0.0946
t3317,Female,Preferred Smoker,85,0.1053
t3317,Female,Preferred Smoker,86,0.11777
t3317,Female,Preferred Smoker,87,0.13004
t3317,Female,Preferred Smoker,88,0.14328
t3317,Female,Preferred Smoker,89,0.15726
t3317,Female,Preferred Smoker,90,0.17162
t3317,Female,Preferred Smoker,91,0.18625
t3317,Female,Preferred Smoker,92,0.20133
t3317,Female,Preferred Smoker,93,0.21614
t3317,Female,Preferred Smoker,94,0.23056
t3317,Female,Preferred Smoker,95,0.24651
t3317,Female,Preferred Smoker,96,0.26446
t3317,Female,Preferred Smoker,97,0.28313
t3317,Female,Preferred Smoker,98,0.30214
t3317,Female,Preferred Smoker,99,0.32095
t3317,Female,Preferred Smoker,100,0.34218
t3317,Female,Preferred Smoker,101,0.36726
t3317,Female,Preferred Smoker,102,0.39191
t3317,Female,Preferred Smoker,103,0.41572
t3317,Female,Preferred Smoker,104,0.43829
t3317,Female,Preferred Smoker,105,0.45924
t3317,Female,Preferred Smoker,106,0.48109
t3317,Female,Preferred Smoker,107,0.50727
t3317,Female,Preferred Smoker,108,0.53485
t3317,Female,Preferred Smoker,109,0.56389
t3317,Female,Preferred Smoker,110,0.59447
t3317,Female,Preferred Smoker,111,0.62665
t3317,Female,Preferred Smoker,112,0.66051
t3317,Female,Preferred Smoker,113,0.69612
t3317,Female,Preferred Smoker,114,0.73355
t3317,Female,Preferred Smoker,115,0.77288
t3317,Female,Preferred Smoker,116,0.81418
t3317,Female,Preferred Smoker,117,0.8575
t3317,Female,Preferred Smoker,118,0.90289
t3317,Female,Preferred Smoker,119,0.95039
t3317,Female,Preferred Smoker,120,1
t3318,Female,Residual Smoker,18,4.2e-4
t3318,Female,Residual Smoker,19,4.2e-4
t3318,Female,Residual Smoker,20,4.1e-4
t3318,Female,Residual Smoker,21,4.1e-4
t3318,Female,Residual Smoker,22,4.1e-4
t3318,Female,Residual Smoker,23,4.4e-4
t3318,Female,Residual Smoker,24,4.7e-4
t3318,Female,Residual Smoker,25,4.8e-4
t3318,Female,Residual Smoker,26,4.9e-4
t3318,Female,Residual Smoker,27,4.9e-4
t3318,Female,Residual Smoker,28,5.1e-4
t3318,Female,Residual Smoker,29,5.5e-4
t3318,Female,Residual Smoker,30,5.9e-4
t3318,Female,Residual Smoker,31,6.3e-4
t3318,Female,Residual Smoker,32,6.8e-4
t3318,Female,Residual Smoker,33,8.2e-4
t3318,Female,Residual Smoker,34,9.8e-4
t3318,Female,Residual Smoker,35,0.00113
t3318,Female,Residual Smoker,36,0.00134
t3318,Female,Residual Smoker,37,0.00156
t3318,Female,Residual Smoker,38,0.00175
t3318,Female,Residual Smoker,39,0.00191
t3318,Female,Residual Smoker,40,0.00204
t3318,Female,Residual Smoker,41,0.00217
t3318,Female,Residual Smoker,42,0.00229
t3318,Female,Residual Smoker,43,0.00242
t3318,Female,Residual Smoker,44,0.00256
t3318,Female,Residual Smoker,45,0.00275
t3318,Female,Residual Smoker,46,0.00302
t3318,Female,Residual Smoker,47,0.0033
t3318,Female,Residual Smoker,48,0.00362
t3318,Female,Residual Smoker,49,0.00397
t3318,Female,Residual Smoker,50,0.00437
t3318,Female,Residual Smoker,51,0.0048
t3318,Female,Residual Smoker,52,0.00528
t3318,Female,Residual Smoker,53,0.0058
t3318,Female,Residual Smoker,54,0.00638
t3318,Female,Residual Smoker,55,0.00702
t3318,Female,Residual Smoker,56,0.00774
t3318,Female,Residual Smoker,57,0.00855
t3318,Female,Residual Smoker,58,0.00944
t3318,Female,Residual Smoker,59,0.01042
t3318,Female,Residual Smoker,60,0.0115
t3318,Female,Residual Smoker,61,0.01269
t3318,Female,Residual Smoker,62,0.01398
t3318,Female,Residual Smoker,63,0.01538
t3318,Female,Residual Smoker,64,0.01689
t3318,Female,Residual Smoker,65,0.0185
t3318,Female,Residual Smoker,66,0.02022
t3318,Female,Residual Smoker,67,0.02204
t3318,Female,Residual Smoker,68,0.02394
t3318,Female,Residual Smoker,69,0.02596
t3318,Female,Residual Smoker,70,0.0282
t3318,Female,Residual Smoker,71,0.0305
t3318,Female,Residual Smoker,72,0.03288
t3318,Female,Residual Smoker,73,0.03547
t3318,Female,Residual Smoker,74,0.03831
t3318,Female,Residual Smoker,75,0.04145
t3318,Female,Residual Smoker,76,0.04495
t3318,Female,Residual Smoker,77,0.04882
t3318,Female,Residual Smoker,78,0.05308
t3318,Female,Residual Smoker,79,0.05829
t3318,Female,Residual Smoker,80,0.06488
t3318,Female,Residual Smoker,81,0.07256
t3318,Female,Residual Smoker,82,0.0812
t3318,Female,Residual Smoker,83,0.09042
t3318,Female,Residual Smoker,84,0.09917
t3318,Female,Residual Smoker,85,0.10974
t3318,Female,Residual Smoker,86,0.12221
t3318,Female,Residual Smoker,87,0.13435
t3318,Female,Residual Smoker,88,0.14742
t3318,Female,Residual Smoker,89,0.16114
t3318,Female,Residual Smoker,90,0.17515
t3318,Female,Residual Smoker,91,0.18933
t3318,Female,Residual Smoker,92,0.20383
t3318,Female,Residual Smoker,93,0.21787
t3318,Female,Residual Smoker,94,0.23125
t3318,Female,Residual Smoker,95,0.24651
t3318,Female,Residual Smoker,96,0.26446
t3318,Female,Residual Smoker,97,0.28313
t3318,Female,Residual Smoker,98,0.30214
t3318,Female,Residual Smoker,99,0.32095
t3318,Female,Residual Smoker,100,0.34218
t3318,Female,Residual Smoker,101,0.36726
t3318,Female,Residual Smoker,102,0.39191
t3318,Female,Residual Smoker,103,0.41572
t3318,Female,Residual Smoker,104,0.43829
t3318,Female,Residual Smoker,105,0.45924
t3318,Female,Residual Smoker,106,0.48109
t3318,Female,Residual Smoker,107,0.50727
t3318,Female,Residual Smoker,108,0.53485
t3318,Female,Residual Smoker,109,0.56389
t3318,Female,Residual Smoker,110,0.59447
t3318,Female,Residual Smoker,111,0.62665
t3318,Female,Residual Smoker,112,0.66051
t3318,Female,Residual Smoker,113,0.69612
t3318,Female,Residual Smoker,114,0.73355
t3318,Female,Residual Smoker,115,0.77288
t3318,Female,Residual Smoker,116,0.81418
t3318,Female,Residual Smoker,117,0.8575
t3318,Female,Residual Smoker,118,0.90289
t3318,Female,Residual Smoker,119,0.95039
t3318,Female,Residual Smoker,120,1
