table,gender,risk,issue_age,duration,q_sel
t3342,Male,Preferred Nonsmoker,73,17,0.11967
t3342,Male,Preferred Nonsmoker,73,18,0.13507
t3342,Male,Preferred Nonsmoker,73,19,0.15098
t3342,Male,Preferred Nonsmoker,73,20,0.16693
t3342,Male,Preferred Nonsmoker,73,21,0.18277
t3342,Male,Preferred Nonsmoker,73,22,0.1977
t3342,Male,Preferred Nonsmoker,73,23,0.21108
t3342,Male,Preferred Nonsmoker,73,24,0.22779
t3342,Male,Preferred Nonsmoker,73,25,0.24559
t3342,Male,Preferred Nonsmoker,74,1,0.00333
t3342,Male,Preferred Nonsmoker,74,2,0.00533
t3342,Male,Preferred Nonsmoker,74,3,0.00848
t3342,Male,Preferred Nonsmoker,74,4,0.01127
t3342,Male,Preferred Nonsmoker,74,5,0.01367
t3342,Male,Preferred Nonsmoker,74,6,0.01669
t3342,Male,Preferred Nonsmoker,74,7,0.02054
t3342,Male,Preferred Nonsmoker,74,8,0.02533
t3342,Male,Preferred Nonsmoker,74,9,0.03228
t3342,Male,Preferred Nonsmoker,74,10,0.04097
t3342,Male,Preferred Nonsmoker,74,11,0.05248
t3342,Male,Preferred Nonsmoker,74,12,0.06096
t3342,Male,Preferred Nonsmoker,74,13,0.0703
t3342,Male,Preferred Nonsmoker,74,14,0.08253
t3342,Male,Preferred Nonsmoker,74,15,0.09889
t3342,Male,Preferred Nonsmoker,74,16,0.11816
t3342,Male,Preferred Nonsmoker,74,17,0.13507
t3342,Male,Preferred Nonsmoker,74,18,0.15098
t3342,Male,Preferred Nonsmoker,74,19,0.16693
t3342,Male,Preferred Nonsmoker,74,20,0.18277
t3342,Male,Preferred Nonsmoker,74,21,0.1977
t3342,Male,Preferred Nonsmoker,74,22,0.21108
t3342,Male,Preferred Nonsmoker,74,23,0.22779
t3342,Male,Preferred Nonsmoker,74,24,0.24559
t3342,Male,Preferred Nonsmoker,74,25,0.26495
t3342,Male,Preferred Nonsmoker,75,1,0.00366
t3342,Male,Preferred Nonsmoker,75,2,0.0059
t3342,Male,Preferred Nonsmoker,75,3,0.0095
t3342,Male,Preferred Nonsmoker,75,4,0.01275
t3342,Male,Preferred Nonsmoker,75,5,0.0156
t3342,Male,Preferred Nonsmoker,75,6,0.01925
t3342,Male,Preferred Nonsmoker,75,7,0.0238
t3342,Male,Preferred Nonsmoker,75,8,0.02941
t3342,Male,Preferred Nonsmoker,75,9,0.03786
t3342,Male,Preferred Nonsmoker,75,10,0.04786
t3342,Male,Preferred Nonsmoker,75,11,0.06091
t3342,Male,Preferred Nonsmoker,75,12,0.07022
t3342,Male,Preferred Nonsmoker,75,13,0.08169
t3342,Male,Preferred Nonsmoker,75,14,0.09778
t3342,Male,Preferred Nonsmoker,75,15,0.11578
t3342,Male,Preferred Nonsmoker,75,16,0.13507
t3342,Male,Preferred Nonsmoker,75,17,0.15098
t3342,Male,Preferred Nonsmoker,75,18,0.16693
t3342,Male,Preferred Nonsmoker,75,19,0.18277
t3342,Male,Preferred Nonsmoker,75,20,0.1977
t3342,Male,Preferred Nonsmoker,75,21,0.21108
t3342,Male,Preferred Nonsmoker,75,22,0.22779
t3342,Male,Preferred Nonsmoker,75,23,0.24559
t3342,Male,Preferred Nonsmoker,75,24,0.26495
t3342,Male,Preferred Nonsmoker,75,25,0.28546
t3342,Male,Preferred Nonsmoker,76,1,0.00398
t3342,Male,Preferred Nonsmoker,76,2,0.00642
t3342,Male,Preferred Nonsmoker,76,3,0.01055
t3342,Male,Preferred Nonsmoker,76,4,0.0145
t3342,Male,Preferred Nonsmoker,76,5,0.01795
t3342,Male,Preferred Nonsmoker,76,6,0.02225
t3342,Male,Preferred Nonsmoker,76,7,0.02757
t3342,Male,Preferred Nonsmoker,76,8,0.03443
t3342,Male,Preferred Nonsmoker,76,9,0.04416
t3342,Male,Preferred Nonsmoker,76,10,0.0554
t3342,Male,Preferred Nonsmoker,76,11,0.06967
t3342,Male,Preferred Nonsmoker,76,12,0.08095
t3342,Male,Preferred Nonsmoker,76,13,0.09716
t3342,Male,Preferred Nonsmoker,76,14,0.11505
t3342,Male,Preferred Nonsmoker,76,15,0.13507
t3342,Male,Preferred Nonsmoker,76,16,0.15098
t3342,Male,Preferred Nonsmoker,76,17,0.16693
t3342,Male,Preferred Nonsmoker,76,18,0.18277
t3342,Male,Preferred Nonsmoker,76,19,0.1977
t3342,Male,Preferred Nonsmoker,76,20,0.21108
t3342,Male,Preferred Nonsmoker,76,21,0.22779
t3342,Male,Preferred Nonsmoker,76,22,0.24559
t3342,Male,Preferred Nonsmoker,76,23,0.26495
t3342,Male,Preferred Nonsmoker,76,24,0.28546
t3342,Male,Preferred Nonsmoker,76,25,0.3067
t3342,Male,Preferred Nonsmoker,77,1,0.00414
t3342,Male,Preferred Nonsmoker,77,2,0.00668
t3342,Male,Preferred Nonsmoker,77,3,0.01109
t3342,Male,Preferred Nonsmoker,77,4,0.0156
t3342,Male,Preferred Nonsmoker,77,5,0.01979
t3342,Male,Preferred Nonsmoker,77,6,0.02458
t3342,Male,Preferred Nonsmoker,77,7,0.03079
t3342,Male,Preferred Nonsmoker,77,8,0.04014
t3342,Male,Preferred Nonsmoker,77,9,0.05115
t3342,Male,Preferred Nonsmoker,77,10,0.06332
t3342,Male,Preferred Nonsmoker,77,11,0.08008
t3342,Male,Preferred Nonsmoker,77,12,0.09601
t3342,Male,Preferred Nonsmoker,77,13,0.11458
t3342,Male,Preferred Nonsmoker,77,14,0.13507
t3342,Male,Preferred Nonsmoker,77,15,0.15098
t3342,Male,Preferred Nonsmoker,77,16,0.16693
t3342,Male,Preferred Nonsmoker,77,17,0.18277
t3342,Male,Preferred Nonsmoker,77,18,0.1977
t3342,Male,Preferred Nonsmoker,77,19,0.21108
t3342,Male,Preferred Nonsmoker,77,20,0.22779
t3342,Male,Preferred Nonsmoker,77,21,0.24559
t3342,Male,Preferred Nonsmoker,77,22,0.26495
t3342,Male,Preferred Nonsmoker,77,23,0.28546
t3342,Male,Preferred Nonsmoker,77,24,0.3067
t3342,Male,Preferred Nonsmoker,77,25,0.32825
t3342,Male,Preferred Nonsmoker,78,1,0.00434
t3342,Male,Preferred Nonsmoker,78,2,0.00702
t3342,Male,Preferred Nonsmoker,78,3,0.01182
t3342,Male,Preferred Nonsmoker,78,4,0.01696
t3342,Male,Preferred Nonsmoker,78,5,0.02159
t3342,Male,Preferred Nonsmoker,78,6,0.02769
t3342,Male,Preferred Nonsmoker,78,7,0.03463
t3342,Male,Preferred Nonsmoker,78,8,0.04653
t3342,Male,Preferred Nonsmoker,78,9,0.05858
t3342,Male,Preferred Nonsmoker,78,10,0.07234
t3342,Male,Preferred Nonsmoker,78,11,0.09392
t3342,Male,Preferred Nonsmoker,78,12,0.11287
t3342,Male,Preferred Nonsmoker,78,13,0.13371
t3342,Male,Preferred Nonsmoker,78,14,0.15098
t3342,Male,Preferred Nonsmoker,78,15,0.16693
t3342,Male,Preferred Nonsmoker,78,16,0.18277
t3342,Male,Preferred Nonsmoker,78,17,0.1977
t3342,Male,Preferred Nonsmoker,78,18,0.21108
t3342,Male,Preferred Nonsmoker,78,19,0.22779
t3342,Male,Preferred Nonsmoker,78,20,0.24559
t3342,Male,Preferred Nonsmoker,78,21,0.26495
t3342,Male,Preferred Nonsmoker,78,22,0.28546
t3342,Male,Preferred Nonsmoker,78,23,0.3067
t3342,Male,Preferred Nonsmoker,78,24,0.32825
t3342,Male,Preferred Nonsmoker,78,25,0.35002
t3342,Male,Preferred Nonsmoker,79,1,0.00451
t3342,Male,Preferred Nonsmoker,79,2,0.00733
t3342,Male,Preferred Nonsmoker,79,3,0.01255
t3342,Male,Preferred Nonsmoker,79,4,0.01826
t3342,Male,Preferred Nonsmoker,79,5,0.02366
t3342,Male,Preferred Nonsmoker,79,6,0.03035
t3342,Male,Preferred Nonsmoker,79,7,0.03877
t3342,Male,Preferred Nonsmoker,79,8,0.05154
t3342,Male,Preferred Nonsmoker,79,9,0.06508
t3342,Male,Preferred Nonsmoker,79,10,0.08257
t3342,Male,Preferred Nonsmoker,79,11,0.10809
t3342,Male,Preferred Nonsmoker,79,12,0.13029
t3342,Male,Preferred Nonsmoker,79,13,0.15098
t3342,Male,Preferred Nonsmoker,79,14,0.16693
t3342,Male,Preferred Nonsmoker,79,15,0.18277
t3342,Male,Preferred Nonsmoker,79,16,0.1977
t3342,Male,Preferred Nonsmoker,79,17,0.21108
t3342,Male,Preferred Nonsmoker,79,18,0.22779
t3342,Male,Preferred Nonsmoker,79,19,0.24559
t3342,Male,Preferred Nonsmoker,79,20,0.26495
t3342,Male,Preferred Nonsmoker,79,21,0.28546
t3342,Male,Preferred Nonsmoker,79,22,0.3067
t3342,Male,Preferred Nonsmoker,79,23,0.32825
t3342,Male,Preferred Nonsmoker,79,24,0.35002
t3342,Male,Preferred Nonsmoker,79,25,0.37165
t3342,Male,Preferred Nonsmoker,80,1,0.00467
t3342,Male,Preferred Nonsmoker,80,2,0.00766
t3342,Male,Preferred Nonsmoker,80,3,0.01334
t3342,Male,Preferred Nonsmoker,80,4,0.01983
t3342,Male,Preferred Nonsmoker,80,5,0.02573
t3342,Male,Preferred Nonsmoker,80,6,0.03292
t3342,Male,Preferred Nonsmoker,80,7,0.04297
t3342,Male,Preferred Nonsmoker,80,8,0.05647
t3342,Male,Preferred Nonsmoker,80,9,0.07229
t3342,Male,Preferred Nonsmoker,80,10,0.09416
t3342,Male,Preferred Nonsmoker,80,11,0.12522
t3342,Male,Preferred Nonsmoker,80,12,0.15098
t3342,Male,Preferred Nonsmoker,80,13,0.16693
t3342,Male,Preferred Nonsmoker,80,14,0.18277
t3342,Male,Preferred Nonsmoker,80,15,0.1977
t3342,Male,Preferred Nonsmoker,80,16,0.21108
t3342,Male,Preferred Nonsmoker,80,17,0.22779
t3342,Male,Preferred Nonsmoker,80,18,0.24559
t3342,Male,Preferred Nonsmoker,80,19,0.26495
t3342,Male,Preferred Nonsmoker,80,20,0.28546
t3342,Male,Preferred Nonsmoker,80,21,0.3067
t3342,Male,Preferred Nonsmoker,80,22,0.32825
t3342,Male,Preferred Nonsmoker,80,23,0.35002
t3342,Male,Preferred Nonsmoker,80,24,0.37165
t3342,Male,Preferred Nonsmoker,80,25,0.39279
t3342,Male,Preferred Nonsmoker,81,1,0.00507
t3342,Male,Preferred Nonsmoker,81,2,0.00838
t3342,Male,Preferred Nonsmoker,81,3,0.01504
t3342,Male,Preferred Nonsmoker,81,4,0.02253
t3342,Male,Preferred Nonsmoker,81,5,0.02923
t3342,Male,Preferred Nonsmoker,81,6,0.03758
t3342,Male,Preferred Nonsmoker,81,7,0.04968
t3342,Male,Preferred Nonsmoker,81,8,0.0644
t3342,Male,Preferred Nonsmoker,81,9,0.08515
t3342,Male,Preferred Nonsmoker,81,10,0.11164
t3342,Male,Preferred Nonsmoker,81,11,0.14304
t3342,Male,Preferred Nonsmoker,81,12,0.16693
t3342,Male,Preferred Nonsmoker,81,13,0.18277
t3342,Male,Preferred Nonsmoker,81,14,0.1977
t3342,Male,Preferred Nonsmoker,81,15,0.21108
t3342,Male,Preferred Nonsmoker,81,16,0.22779
t3342,Male,Preferred Nonsmoker,81,17,0.24559
t3342,Male,Preferred Nonsmoker,81,18,0.26495
t3342,Male,Preferred Nonsmoker,81,19,0.28546
t3342,Male,Preferred Nonsmoker,81,20,0.3067
t3342,Male,Preferred Nonsmoker,81,21,0.32825
t3342,Male,Preferred Nonsmoker,81,22,0.35002
t3342,Male,Preferred Nonsmoker,81,23,0.37165
t3342,Male,Preferred Nonsmoker,81,24,0.39279
t3342,Male,Preferred Nonsmoker,81,25,0.41305
t3342,Male,Preferred Nonsmoker,82,1,0.00558
t3342,Male,Preferred Nonsmoker,82,2,0.00935
t3342,Male,Preferred Nonsmoker,82,3,0.01718
t3342,Male,Preferred Nonsmoker,82,4,0.02597
t3342,Male,Preferred Nonsmoker,82,5,0.0338
t3342,Male,Preferred Nonsmoker,82,6,0.04316
t3342,Male,Preferred Nonsmoker,82,7,0.05805
t3342,Male,Preferred Nonsmoker,82,8,0.07767
t3342,Male,Preferred Nonsmoker,82,9,0.10202
t3342,Male,Preferred Nonsmoker,82,10,0.13699
t3342,Male,Preferred Nonsmoker,82,11,0.16693
t3342,Male,Preferred Nonsmoker,82,12,0.18277
t3342,Male,Preferred Nonsmoker,82,13,0.1977
t3342,Male,Preferred Nonsmoker,82,14,0.21108
t3342,Male,Preferred Nonsmoker,82,15,0.22779
t3342,Male,Preferred Nonsmoker,82,16,0.24559
t3342,Male,Preferred Nonsmoker,82,17,0.26495
t3342,Male,Preferred Nonsmoker,82,18,0.28546
t3342,Male,Preferred Nonsmoker,82,19,0.3067
t3342,Male,Preferred Nonsmoker,82,20,0.32825
t3342,Male,Preferred Nonsmoker,82,21,0.35002
t3342,Male,Preferred Nonsmoker,82,22,0.37165
t3342,Male,Preferred Nonsmoker,82,23,0.39279
t3342,Male,Preferred Nonsmoker,82,24,0.41305
t3342,Male,Preferred Nonsmoker,82,25,0.43208
t3342,Male,Preferred Nonsmoker,83,1,0.00643
t3342,Male,Preferred Nonsmoker,83,2,0.01091
t3342,Male,Preferred Nonsmoker,83,3,0.0205
t3342,Male,Preferred Nonsmoker,83,4,0.03097
t3342,Male,Preferred Nonsmoker,83,5,0.04068
t3342,Male,Preferred Nonsmoker,83,6,0.05227
t3342,Male,Preferred Nonsmoker,83,7,0.07091
t3342,Male,Preferred Nonsmoker,83,8,0.09636
t3342,Male,Preferred Nonsmoker,83,9,0.13006
t3342,Male,Preferred Nonsmoker,83,10,0.16693
t3342,Male,Preferred Nonsmoker,83,11,0.18277
t3342,Male,Preferred Nonsmoker,83,12,0.1977
t3342,Male,Preferred Nonsmoker,83,13,0.21108
t3342,Male,Preferred Nonsmoker,83,14,0.22779
t3342,Male,Preferred Nonsmoker,83,15,0.24559
t3342,Male,Preferred Nonsmoker,83,16,0.26495
t3342,Male,Preferred Nonsmoker,83,17,0.28546
t3342,Male,Preferred Nonsmoker,83,18,0.3067
t3342,Male,Preferred Nonsmoker,83,19,0.32825
t3342,Male,Preferred Nonsmoker,83,20,0.35002
t3342,Male,Preferred Nonsmoker,83,21,0.37165
t3342,Male,Preferred Nonsmoker,83,22,0.39279
t3342,Male,Preferred Nonsmoker,83,23,0.41305
t3342,Male,Preferred Nonsmoker,83,24,0.43208
t3342,Male,Preferred Nonsmoker,83,25,0.44951
t3342,Male,Preferred Nonsmoker,84,1,0.00758
t3342,Male,Preferred Nonsmoker,84,2,0.01325
t3342,Male,Preferred Nonsmoker,84,3,0.02571
t3342,Male,Preferred Nonsmoker,84,4,0.03913
t3342,Male,Preferred Nonsmoker,84,5,0.05152
t3342,Male,Preferred Nonsmoker,84,6,0.06748
t3342,Male,Preferred Nonsmoker,84,7,0.09125
t3342,Male,Preferred Nonsmoker,84,8,0.12775
t3342,Male,Preferred Nonsmoker,84,9,0.16693
t3342,Male,Preferred Nonsmoker,84,10,0.18277
t3342,Male,Preferred Nonsmoker,84,11,0.1977
t3342,Male,Preferred Nonsmoker,84,12,0.21108
t3342,Male,Preferred Nonsmoker,84,13,0.22779
t3342,Male,Preferred Nonsmoker,84,14,0.24559
t3342,Male,Preferred Nonsmoker,84,15,0.26495
t3342,Male,Preferred Nonsmoker,84,16,0.28546
t3342,Male,Preferred Nonsmoker,84,17,0.3067
t3342,Male,Preferred Nonsmoker,84,18,0.32825
t3342,Male,Preferred Nonsmoker,84,19,0.35002
t3342,Male,Preferred Nonsmoker,84,20,0.37165
t3342,Male,Preferred Nonsmoker,84,21,0.39279
t3342,Male,Preferred Nonsmoker,84,22,0.41305
t3342,Male,Preferred Nonsmoker,84,23,0.43208
t3342,Male,Preferred Nonsmoker,84,24,0.44951
t3342,Male,Preferred Nonsmoker,84,25,0.46498
t3342,Male,Preferred Nonsmoker,85,1,0.00897
t3342,Male,Preferred Nonsmoker,85,2,0.01601
t3342,Male,Preferred Nonsmoker,85,3,0.0317
t3342,Male,Preferred Nonsmoker,85,4,0.04832
t3342,Male,Preferred Nonsmoker,85,5,0.06472
t3342,Male,Preferred Nonsmoker,85,6,0.0862
t3342,Male,Preferred Nonsmoker,85,7,0.1179
t3342,Male,Preferred Nonsmoker,85,8,0.15176
t3342,Male,Preferred Nonsmoker,85,9,0.18277
t3342,Male,Preferred Nonsmoker,85,10,0.1977
t3342,Male,Preferred Nonsmoker,85,11,0.21108
t3342,Male,Preferred Nonsmoker,85,12,0.22779
t3342,Male,Preferred Nonsmoker,85,13,0.24559
t3342,Male,Preferred Nonsmoker,85,14,0.26495
t3342,Male,Preferred Nonsmoker,85,15,0.28546
t3342,Male,Preferred Nonsmoker,85,16,0.3067
t3342,Male,Preferred Nonsmoker,85,17,0.32825
t3342,Male,Preferred Nonsmoker,85,18,0.35002
t3342,Male,Preferred Nonsmoker,85,19,0.37165
t3342,Male,Preferred Nonsmoker,85,20,0.39279
t3342,Male,Preferred Nonsmoker,85,21,0.41305
t3342,Male,Preferred Nonsmoker,85,22,0.43208
t3342,Male,Preferred Nonsmoker,85,23,0.44951
t3342,Male,Preferred Nonsmoker,85,24,0.46498
t3342,Male,Preferred Nonsmoker,85,25,0.47812
t3342,Male,Preferred Nonsmoker,86,1,0.01084
t3342,Male,Preferred Nonsmoker,86,2,0.01973
t3342,Male,Preferred Nonsmoker,86,3,0.03996
t3342,Male,Preferred Nonsmoker,86,4,0.06158
t3342,Male,Preferred Nonsmoker,86,5,0.08397
t3342,Male,Preferred Nonsmoker,86,6,0.11323
t3342,Male,Preferred Nonsmoker,86,7,0.14774
t3342,Male,Preferred Nonsmoker,86,8,0.18277
t3342,Male,Preferred Nonsmoker,86,9,0.1977
t3342,Male,Preferred Nonsmoker,86,10,0.21108
t3342,Male,Preferred Nonsmoker,86,11,0.22779
t3342,Male,Preferred Nonsmoker,86,12,0.24559
t3342,Male,Preferred Nonsmoker,86,13,0.26495
t3342,Male,Preferred Nonsmoker,86,14,0.28546
t3342,Male,Preferred Nonsmoker,86,15,0.3067
t3342,Male,Preferred Nonsmoker,86,16,0.32825
t3342,Male,Preferred Nonsmoker,86,17,0.35002
t3342,Male,Preferred Nonsmoker,86,18,0.37165
t3342,Male,Preferred Nonsmoker,86,19,0.39279
t3342,Male,Preferred Nonsmoker,86,20,0.41305
t3342,Male,Preferred Nonsmoker,86,21,0.43208
t3342,Male,Preferred Nonsmoker,86,22,0.44951
t3342,Male,Preferred Nonsmoker,86,23,0.46498
t3342,Male,Preferred Nonsmoker,86,24,0.47812
t3342,Male,Preferred Nonsmoker,86,25,0.48857
t3342,Male,Preferred Nonsmoker,87,1,0.01301
t3342,Male,Preferred Nonsmoker,87,2,0.02426
t3342,Male,Preferred Nonsmoker,87,3,0.05014
t3342,Male,Preferred Nonsmoker,87,4,0.07887
t3342,Male,Preferred Nonsmoker,87,5,0.10873
t3342,Male,Preferred Nonsmoker,87,6,0.1439
t3342,Male,Preferred Nonsmoker,87,7,0.18277
t3342,Male,Preferred Nonsmoker,87,8,0.1977
t3342,Male,Preferred Nonsmoker,87,9,0.21108
t3342,Male,Preferred Nonsmoker,87,10,0.22779
t3342,Male,Preferred Nonsmoker,87,11,0.24559
t3342,Male,Preferred Nonsmoker,87,12,0.26495
t3342,Male,Preferred Nonsmoker,87,13,0.28546
t3342,Male,Preferred Nonsmoker,87,14,0.3067
t3342,Male,Preferred Nonsmoker,87,15,0.32825
t3342,Male,Preferred Nonsmoker,87,16,0.35002
t3342,Male,Preferred Nonsmoker,87,17,0.37165
t3342,Male,Preferred Nonsmoker,87,18,0.39279
t3342,Male,Preferred Nonsmoker,87,19,0.41305
t3342,Male,Preferred Nonsmoker,87,20,0.43208
t3342,Male,Preferred Nonsmoker,87,21,0.44951
t3342,Male,Preferred Nonsmoker,87,22,0.46498
t3342,Male,Preferred Nonsmoker,87,23,0.47812
t3342,Male,Preferred Nonsmoker,87,24,0.48857
t3342,Male,Preferred Nonsmoker,87,25,0.49595
t3342,Male,Preferred Nonsmoker,88,1,0.0152
t3342,Male,Preferred Nonsmoker,88,2,0.02932
t3342,Male,Preferred Nonsmoker,88,3,0.06185
t3342,Male,Preferred Nonsmoker,88,4,0.09889
t3342,Male,Preferred Nonsmoker,88,5,0.13758
t3342,Male,Preferred Nonsmoker,88,6,0.18277
t3342,Male,Preferred Nonsmoker,88,7,0.1977
t3342,Male,Preferred Nonsmoker,88,8,0.21108
t3342,Male,Preferred Nonsmoker,88,9,0.22779
t3342,Male,Preferred Nonsmoker,88,10,0.24559
t3342,Male,Preferred Nonsmoker,88,11,0.26495
t3342,Male,Preferred Nonsmoker,88,12,0.28546
t3342,Male,Preferred Nonsmoker,88,13,0.3067
t3342,Male,Preferred Nonsmoker,88,14,0.32825
t3342,Male,Preferred Nonsmoker,88,15,0.35002
t3342,Male,Preferred Nonsmoker,88,16,0.37165
t3342,Male,Preferred Nonsmoker,88,17,0.39279
t3342,Male,Preferred Nonsmoker,88,18,0.41305
t3342,Male,Preferred Nonsmoker,88,19,0.43208
t3342,Male,Preferred Nonsmoker,88,20,0.44951
t3342,Male,Preferred Nonsmoker,88,21,0.46498
t3342,Male,Preferred Nonsmoker,88,22,0.47812
t3342,Male,Preferred Nonsmoker,88,23,0.48857
t3342,Male,Preferred Nonsmoker,88,24,0.49595
t3342,Male,Preferred Nonsmoker,88,25,0.5
t3342,Male,Preferred Nonsmoker,89,1,0.01749
t3342,Male,Preferred Nonsmoker,89,2,0.03435
t3342,Male,Preferred Nonsmoker,89,3,0.07475
t3342,Male,Preferred Nonsmoker,89,4,0.12143
t3342,Male,Preferred Nonsmoker,89,5,0.16843
t3342,Male,Preferred Nonsmoker,89,6,0.1977
t3342,Male,Preferred Nonsmoker,89,7,0.21108
t3342,Male,Preferred Nonsmoker,89,8,0.22779
t3342,Male,Preferred Nonsmoker,89,9,0.24559
t3342,Male,Preferred Nonsmoker,89,10,0.26495
t3342,Male,Preferred Nonsmoker,89,11,0.28546
t3342,Male,Preferred Nonsmoker,89,12,0.3067
t3342,Male,Preferred Nonsmoker,89,13,0.32825
t3342,Male,Preferred Nonsmoker,89,14,0.35002
t3342,Male,Preferred Nonsmoker,89,15,0.37165
t3342,Male,Preferred Nonsmoker,89,16,0.39279
t3342,Male,Preferred Nonsmoker,89,17,0.41305
t3342,Male,Preferred Nonsmoker,89,18,0.43208
t3342,Male,Preferred Nonsmoker,89,19,0.44951
t3342,Male,Preferred Nonsmoker,89,20,0.46498
t3342,Male,Preferred Nonsmoker,89,21,0.47812
t3342,Male,Preferred Nonsmoker,89,22,0.48857
t3342,Male,Preferred Nonsmoker,89,23,0.49595
t3342,Male,Preferred Nonsmoker,89,24,0.5
t3342,Male,Preferred Nonsmoker,89,25,0.5
t3342,Male,Preferred Nonsmoker,90,1,0.02011
t3342,Male,Preferred Nonsmoker,90,2,0.04024
t3342,Male,Preferred Nonsmoker,90,3,0.0898
t3342,Male,Preferred Nonsmoker,90,4,0.14927
t3342,Male,Preferred Nonsmoker,90,5,0.1977
t3342,Male,Preferred Nonsmoker,90,6,0.21108
t3342,Male,Preferred Nonsmoker,90,7,0.22779
t3342,Male,Preferred Nonsmoker,90,8,0.24559
t3342,Male,Preferred Nonsmoker,90,9,0.26495
t3342,Male,Preferred Nonsmoker,90,10,0.28546
t3342,Male,Preferred Nonsmoker,90,11,0.3067
t3342,Male,Preferred Nonsmoker,90,12,0.32825
t3342,Male,Preferred Nonsmoker,90,13,0.35002
t3342,Male,Preferred Nonsmoker,90,14,0.37165
t3342,Male,Preferred Nonsmoker,90,15,0.39279
t3342,Male,Preferred Nonsmoker,90,16,0.41305
t3342,Male,Preferred Nonsmoker,90,17,0.43208
t3342,Male,Preferred Nonsmoker,90,18,0.44951
t3342,Male,Preferred Nonsmoker,90,19,0.46498
t3342,Male,Preferred Nonsmoker,90,20,0.47812
t3342,Male,Preferred Nonsmoker,90,21,0.48857
t3342,Male,Preferred Nonsmoker,90,22,0.49595
t3342,Male,Preferred Nonsmoker,90,23,0.5
t3342,Male,Preferred Nonsmoker,90,24,0.5
t3342,Male,Preferred Nonsmoker,90,25,0.5
t3342,Male,Preferred Nonsmoker,91,1,0.02542
t3342,Male,Preferred Nonsmoker,91,2,0.06298
t3342,Male,Preferred Nonsmoker,91,3,0.13595
t3342,Male,Preferred Nonsmoker,91,4,0.1977
t3342,Male,Preferred Nonsmoker,91,5,0.21108
t3342,Male,Preferred Nonsmoker,91,6,0.22779
t3342,Male,Preferred Nonsmoker,91,7,0.24559
t3342,Male,Preferred Nonsmoker,91,8,0.26495
t3342,Male,Preferred Nonsmoker,91,9,0.28546
t3342,Male,Preferred Nonsmoker,91,10,0.3067
t3342,Male,Preferred Nonsmoker,91,11,0.32825
t3342,Male,Preferred Nonsmoker,91,12,0.35002
t3342,Male,Preferred Nonsmoker,91,13,0.37165
t3342,Male,Preferred Nonsmoker,91,14,0.39279
t3342,Male,Preferred Nonsmoker,91,15,0.41305
t3342,Male,Preferred Nonsmoker,91,16,0.43208
t3342,Male,Preferred Nonsmoker,91,17,0.44951
t3342,Male,Preferred Nonsmoker,91,18,0.46498
t3342,Male,Preferred Nonsmoker,91,19,0.47812
t3342,Male,Preferred Nonsmoker,91,20,0.48857
t3342,Male,Preferred Nonsmoker,91,21,0.49595
t3342,Male,Preferred Nonsmoker,91,22,0.5
t3342,Male,Preferred Nonsmoker,91,23,0.5
t3342,Male,Preferred Nonsmoker,91,24,0.5
t3342,Male,Preferred Nonsmoker,91,25,0.5
t3342,Male,Preferred Nonsmoker,92,1,0.03625
t3342,Male,Preferred Nonsmoker,92,2,0.09491
t3342,Male,Preferred Nonsmoker,92,3,0.1977
t3342,Male,Preferred Nonsmoker,92,4,0.21108
t3342,Male,Preferred Nonsmoker,92,5,0.22779
t3342,Male,Preferred Nonsmoker,92,6,0.24559
t3342,Male,Preferred Nonsmoker,92,7,0.26495
t3342,Male,Preferred Nonsmoker,92,8,0.28546
t3342,Male,Preferred Nonsmoker,92,9,0.3067
t3342,Male,Preferred Nonsmoker,92,10,0.32825
t3342,Male,Preferred Nonsmoker,92,11,0.35002
t3342,Male,Preferred Nonsmoker,92,12,0.37165
t3342,Male,Preferred Nonsmoker,92,13,0.39279
t3342,Male,Preferred Nonsmoker,92,14,0.41305
t3342,Male,Preferred Nonsmoker,92,15,0.43208
t3342,Male,Preferred Nonsmoker,92,16,0.44951
t3342,Male,Preferred Nonsmoker,92,17,0.46498
t3342,Male,Preferred Nonsmoker,92,18,0.47812
t3342,Male,Preferred Nonsmoker,92,19,0.48857
t3342,Male,Preferred Nonsmoker,92,20,0.49595
t3342,Male,Preferred Nonsmoker,92,21,0.5
t3342,Male,Preferred Nonsmoker,92,22,0.5
t3342,Male,Preferred Nonsmoker,92,23,0.5
t3342,Male,Preferred Nonsmoker,92,24,0.5
t3342,Male,Preferred Nonsmoker,92,25,0.5
t3342,Male,Preferred Nonsmoker,93,1,0.05397
t3342,Male,Preferred Nonsmoker,93,2,0.13813
t3342,Male,Preferred Nonsmoker,93,3,0.21108
t3342,Male,Preferred Nonsmoker,93,4,0.22779
t3342,Male,Preferred Nonsmoker,93,5,0.24559
t3342,Male,Preferred Nonsmoker,93,6,0.26495
t3342,Male,Preferred Nonsmoker,93,7,0.28546
t3342,Male,Preferred Nonsmoker,93,8,0.3067
t3342,Male,Preferred Nonsmoker,93,9,0.32825
t3342,Male,Preferred Nonsmoker,93,10,0.35002
t3342,Male,Preferred Nonsmoker,93,11,0.37165
t3342,Male,Preferred Nonsmoker,93,12,0.39279
t3342,Male,Preferred Nonsmoker,93,13,0.41305
t3342,Male,Preferred Nonsmoker,93,14,0.43208
t3342,Male,Preferred Nonsmoker,93,15,0.44951
