table,gender,risk,attained_age,q_ult
t1081,Female,SuperPref Nonsmoker,49,0.00152
t1081,Female,SuperPref Nonsmoker,50,0.0017
t1081,Female,SuperPref Nonsmoker,51,0.0019
t1081,Female,SuperPref Nonsmoker,52,0.00215
t1081,Female,SuperPref Nonsmoker,53,0.0024
t1081,Female,SuperPref Nonsmoker,54,0.00271
t1081,Female,SuperPref Nonsmoker,55,0.00304
t1081,Female,SuperPref Nonsmoker,56,0.00343
t1081,Female,SuperPref Nonsmoker,57,0.00384
t1081,Female,SuperPref Nonsmoker,58,0.0043
t1081,Female,SuperPref Nonsmoker,59,0.00479
t1081,Female,SuperPref Nonsmoker,60,0.00518
t1081,Female,SuperPref Nonsmoker,61,0.00563
t1081,Female,SuperPref Nonsmoker,62,0.00609
t1081,Female,SuperPref Nonsmoker,63,0.00658
t1081,Female,SuperPref Nonsmoker,64,0.00712
t1081,Female,SuperPref Nonsmoker,65,0.00771
t1081,Female,SuperPref Nonsmoker,66,0.00836
t1081,Female,SuperPref Nonsmoker,67,0.00907
t1081,Female,SuperPref Nonsmoker,68,0.00987
t1081,Female,SuperPref Nonsmoker,69,0.01073
t1081,Female,SuperPref Nonsmoker,70,0.0117
t1081,Female,SuperPref Nonsmoker,71,0.01281
t1081,Female,SuperPref Nonsmoker,72,0.01404
t1081,Female,SuperPref Nonsmoker,73,0.01537
t1081,Female,SuperPref Nonsmoker,74,0.01684
t1081,Female,SuperPref Nonsmoker,75,0.01848
t1081,Female,SuperPref Nonsmoker,76,0.02071
t1081,Female,SuperPref Nonsmoker,77,0.02319
t1081,Female,SuperPref Nonsmoker,78,0.026
t1081,Female,SuperPref Nonsmoker,79,0.02909
t1081,Female,SuperPref Nonsmoker,80,0.03258
t1081,Female,SuperPref Nonsmoker,81,0.03725
t1081,Female,SuperPref Nonsmoker,82,0.04261
t1081,Female,SuperPref Nonsmoker,83,0.04814
t1081,Female,SuperPref Nonsmoker,84,0.05435
t1081,Female,SuperPref Nonsmoker,85,0.06146
t1081,Female,SuperPref Nonsmoker,86,0.06822
t1081,Female,SuperPref Nonsmoker,87,0.07806
t1081,Female,SuperPref Nonsmoker,88,0.08863
t1081,Female,SuperPref Nonsmoker,89,0.10013
t1081,Female,SuperPref Nonsmoker,90,0.11121
t1081,Female,SuperPref Nonsmoker,91,0.11795
t1081,Female,SuperPref Nonsmoker,92,0.12954
t1081,Female,SuperPref Nonsmoker,93,0.14613
t1081,Female,SuperPref Nonsmoker,94,0.16704
t1081,Female,SuperPref Nonsmoker,95,0.19292
t1081,Female,SuperPref Nonsmoker,96,0.21503
t1081,Female,SuperPref Nonsmoker,97,0.23779
t1081,Female,SuperPref Nonsmoker,98,0.24169
t1081,Female,SuperPref Nonsmoker,99,0.25474
t1081,Female,SuperPref Nonsmoker,100,0.27546
t1081,Female,SuperPref Nonsmoker,101,0.29755
t1081,Female,SuperPref Nonsmoker,102,0.32219
t1081,Female,SuperPref Nonsmoker,103,0.34904
t1081,Female,SuperPref Nonsmoker,104,0.3786
t1081,Female,SuperPref Nonsmoker,105,0.41056
t1081,Female,SuperPref Nonsmoker,106,0.44332
t1081,Female,SuperPref Nonsmoker,107,0.47688
t1081,Female,SuperPref Nonsmoker,108,0.51064
t1081,Female,SuperPref Nonsmoker,109,0.5458
t1081,Female,SuperPref Nonsmoker,110,0.58176
t1081,Female,SuperPref Nonsmoker,111,0.61633
t1081,Female,SuperPref Nonsmoker,112,0.64985
t1081,Female,SuperPref Nonsmoker,113,0.68036
t1081,Female,SuperPref Nonsmoker,114,0.72338
t1081,Female,SuperPref Nonsmoker,115,0.7634
t1081,Female,SuperPref Nonsmoker,116,0.80492
t1081,Female,SuperPref Nonsmoker,117,0.85044
t1081,Female,SuperPref Nonsmoker,118,0.89244
t1081,Female,SuperPref Nonsmoker,119,0.93511
t1081,Female,SuperPref Nonsmoker,120,1
t1082,Female,Preferred Nonsmoker,16,2.9e-4
t1082,Female,Preferred Nonsmoker,17,3.1e-4
t1082,Female,Preferred Nonsmoker,18,3.2e-4
t1082,Female,Preferred Nonsmoker,19,3.3e-4
t1082,Female,Preferred Nonsmoker,20,3.4e-4
t1082,Female,Preferred Nonsmoker,21,3.5e-4
t1082,Female,Preferred Nonsmoker,22,3.7e-4
t1082,Female,Preferred Nonsmoker,23,3.7e-4
t1082,Female,Preferred Nonsmoker,24,3.8e-4
t1082,Female,Preferred Nonsmoker,25,3.8e-4
t1082,Female,Preferred Nonsmoker,26,4.1e-4
t1082,Female,Preferred Nonsmoker,27,4.3e-4
t1082,Female,Preferred Nonsmoker,28,4.5e-4
t1082,Female,Preferred Nonsmoker,29,4.8e-4
t1082,Female,Preferred Nonsmoker,30,4.9e-4
t1082,Female,Preferred Nonsmoker,31,5.2e-4
t1082,Female,Preferred Nonsmoker,32,5.5e-4
t1082,Female,Preferred Nonsmoker,33,5.8e-4
t1082,Female,Preferred Nonsmoker,34,6.3e-4
t1082,Female,Preferred Nonsmoker,35,6.8e-4
t1082,Female,Preferred Nonsmoker,36,7.2e-4
t1082,Female,Preferred Nonsmoker,37,7.8e-4
t1082,Female,Preferred Nonsmoker,38,8.2e-4
t1082,Female,Preferred Nonsmoker,39,8.6e-4
t1082,Female,Preferred Nonsmoker,40,9.1e-4
t1082,Female,Preferred Nonsmoker,41,9.6e-4
t1082,Female,Preferred Nonsmoker,42,0.00103
t1082,Female,Preferred Nonsmoker,43,0.0011
t1082,Female,Preferred Nonsmoker,44,0.00119
t1082,Female,Preferred Nonsmoker,45,0.00129
t1082,Female,Preferred Nonsmoker,46,0.00142
t1082,Female,Preferred Nonsmoker,47,0.00156
t1082,Female,Preferred Nonsmoker,48,0.00175
t1082,Female,Preferred Nonsmoker,49,0.00193
t1082,Female,Preferred Nonsmoker,50,0.00215
t1082,Female,Preferred Nonsmoker,51,0.00238
t1082,Female,Preferred Nonsmoker,52,0.00268
t1082,Female,Preferred Nonsmoker,53,0.00299
t1082,Female,Preferred Nonsmoker,54,0.00333
t1082,Female,Preferred Nonsmoker,55,0.0037
t1082,Female,Preferred Nonsmoker,56,0.00413
t1082,Female,Preferred Nonsmoker,57,0.00459
t1082,Female,Preferred Nonsmoker,58,0.00509
t1082,Female,Preferred Nonsmoker,59,0.0056
t1082,Female,Preferred Nonsmoker,60,0.00608
t1082,Female,Preferred Nonsmoker,61,0.00659
t1082,Female,Preferred Nonsmoker,62,0.00714
t1082,Female,Preferred Nonsmoker,63,0.00772
t1082,Female,Preferred Nonsmoker,64,0.00835
t1082,Female,Preferred Nonsmoker,65,0.00905
t1082,Female,Preferred Nonsmoker,66,0.00982
t1082,Female,Preferred Nonsmoker,67,0.01066
t1082,Female,Preferred Nonsmoker,68,0.01159
t1082,Female,Preferred Nonsmoker,69,0.01261
t1082,Female,Preferred Nonsmoker,70,0.01375
t1082,Female,Preferred Nonsmoker,71,0.01505
t1082,Female,Preferred Nonsmoker,72,0.01651
t1082,Female,Preferred Nonsmoker,73,0.01809
t1082,Female,Preferred Nonsmoker,74,0.01982
t1082,Female,Preferred Nonsmoker,75,0.02174
t1082,Female,Preferred Nonsmoker,76,0.02411
t1082,Female,Preferred Nonsmoker,77,0.02675
t1082,Female,Preferred Nonsmoker,78,0.02969
t1082,Female,Preferred Nonsmoker,79,0.03291
t1082,Female,Preferred Nonsmoker,80,0.03652
t1082,Female,Preferred Nonsmoker,81,0.04138
t1082,Female,Preferred Nonsmoker,82,0.04693
t1082,Female,Preferred Nonsmoker,83,0.05256
t1082,Female,Preferred Nonsmoker,84,0.05886
t1082,Female,Preferred Nonsmoker,85,0.066
t1082,Female,Preferred Nonsmoker,86,0.07269
t1082,Female,Preferred Nonsmoker,87,0.08254
t1082,Female,Preferred Nonsmoker,88,0.093
t1082,Female,Preferred Nonsmoker,89,0.10429
t1082,Female,Preferred Nonsmoker,90,0.11498
t1082,Female,Preferred Nonsmoker,91,0.12108
t1082,Female,Preferred Nonsmoker,92,0.13206
t1082,Female,Preferred Nonsmoker,93,0.14798
t1082,Female,Preferred Nonsmoker,94,0.16809
t1082,Female,Preferred Nonsmoker,95,0.19292
t1082,Female,Preferred Nonsmoker,96,0.21503
t1082,Female,Preferred Nonsmoker,97,0.23779
t1082,Female,Preferred Nonsmoker,98,0.24169
t1082,Female,Preferred Nonsmoker,99,0.25474
t1082,Female,Preferred Nonsmoker,100,0.27546
t1082,Female,Preferred Nonsmoker,101,0.29755
t1082,Female,Preferred Nonsmoker,102,0.32219
t1082,Female,Preferred Nonsmoker,103,0.34904
t1082,Female,Preferred Nonsmoker,104,0.3786
t1082,Female,Preferred Nonsmoker,105,0.41056
t1082,Female,Preferred Nonsmoker,106,0.44332
t1082,Female,Preferred Nonsmoker,107,0.47688
t1082,Female,Preferred Nonsmoker,108,0.51064
t1082,Female,Preferred Nonsmoker,109,0.5458
t1082,Female,Preferred Nonsmoker,110,0.58176
t1082,Female,Preferred Nonsmoker,111,0.61633
t1082,Female,Preferred Nonsmoker,112,0.64985
t1082,Female,Preferred Nonsmoker,113,0.68036
t1082,Female,Preferred Nonsmoker,114,0.72338
t1082,Female,Preferred Nonsmoker,115,0.7634
t1082,Female,Preferred Nonsmoker,116,0.80492
t1082,Female,Preferred Nonsmoker,117,0.85044
t1082,Female,Preferred Nonsmoker,118,0.89244
t1082,Female,Preferred Nonsmoker,119,0.93511
t1082,Female,Preferred Nonsmoker,120,1
t1083,Female,Residual Nonsmoker,16,4.4e-4
t1083,Female,Residual Nonsmoker,17,4.7e-4
t1083,Female,Residual Nonsmoker,18,4.8e-4
t1083,Female,Residual Nonsmoker,19,5.1e-4
t1083,Female,Residual Nonsmoker,20,5.1e-4
t1083,Female,Residual Nonsmoker,21,5.2e-4
t1083,Female,Residual Nonsmoker,22,5.5e-4
t1083,Female,Residual Nonsmoker,23,5.5e-4
t1083,Female,Residual Nonsmoker,24,5.7e-4
t1083,Female,Residual Nonsmoker,25,5.8e-4
t1083,Female,Residual Nonsmoker,26,6e-4
t1083,Female,Residual Nonsmoker,27,6.5e-4
t1083,Female,Residual Nonsmoker,28,6.7e-4
t1083,Female,Residual Nonsmoker,29,7.1e-4
t1083,Female,Residual Nonsmoker,30,7.2e-4
t1083,Female,Residual Nonsmoker,31,7.7e-4
t1083,Female,Residual Nonsmoker,32,8.1e-4
t1083,Female,Residual Nonsmoker,33,8.6e-4
t1083,Female,Residual Nonsmoker,34,9.4e-4
t1083,Female,Residual Nonsmoker,35,0.00102
t1083,Female,Residual Nonsmoker,36,0.00108
t1083,Female,Residual Nonsmoker,37,0.00117
t1083,Female,Residual Nonsmoker,38,0.00122
t1083,Female,Residual Nonsmoker,39,0.00129
t1083,Female,Residual Nonsmoker,40,0.00136
t1083,Female,Residual Nonsmoker,41,0.00144
t1083,Female,Residual Nonsmoker,42,0.00154
t1083,Female,Residual Nonsmoker,43,0.00165
t1083,Female,Residual Nonsmoker,44,0.00178
t1083,Female,Residual Nonsmoker,45,0.00195
t1083,Female,Residual Nonsmoker,46,0.00213
t1083,Female,Residual Nonsmoker,47,0.00236
t1083,Female,Residual Nonsmoker,48,0.00261
t1083,Female,Residual Nonsmoker,49,0.00289
t1083,Female,Residual Nonsmoker,50,0.0032
t1083,Female,Residual Nonsmoker,51,0.00354
t1083,Female,Residual Nonsmoker,52,0.00393
t1083,Female,Residual Nonsmoker,53,0.00435
t1083,Female,Residual Nonsmoker,54,0.00478
t1083,Female,Residual Nonsmoker,55,0.00524
t1083,Female,Residual Nonsmoker,56,0.00578
t1083,Female,Residual Nonsmoker,57,0.00633
t1083,Female,Residual Nonsmoker,58,0.00694
t1083,Female,Residual Nonsmoker,59,0.00752
t1083,Female,Residual Nonsmoker,60,0.00816
t1083,Female,Residual Nonsmoker,61,0.00886
t1083,Female,Residual Nonsmoker,62,0.00962
t1083,Female,Residual Nonsmoker,63,0.0104
t1083,Female,Residual Nonsmoker,64,0.01126
t1083,Female,Residual Nonsmoker,65,0.01219
t1083,Female,Residual Nonsmoker,66,0.01324
t1083,Female,Residual Nonsmoker,67,0.01438
t1083,Female,Residual Nonsmoker,68,0.01564
t1083,Female,Residual Nonsmoker,69,0.01703
t1083,Female,Residual Nonsmoker,70,0.01859
t1083,Female,Residual Nonsmoker,71,0.02035
t1083,Female,Residual Nonsmoker,72,0.02233
t1083,Female,Residual Nonsmoker,73,0.02448
t1083,Female,Residual Nonsmoker,74,0.02683
t1083,Female,Residual Nonsmoker,75,0.02944
t1083,Female,Residual Nonsmoker,76,0.03215
t1083,Female,Residual Nonsmoker,77,0.03513
t1083,Female,Residual Nonsmoker,78,0.03839
t1083,Female,Residual Nonsmoker,79,0.04191
t1083,Female,Residual Nonsmoker,80,0.0458
t1083,Female,Residual Nonsmoker,81,0.05114
t1083,Female,Residual Nonsmoker,82,0.05712
t1083,Female,Residual Nonsmoker,83,0.06301
t1083,Female,Residual Nonsmoker,84,0.06949
t1083,Female,Residual Nonsmoker,85,0.07675
t1083,Female,Residual Nonsmoker,86,0.08322
t1083,Female,Residual Nonsmoker,87,0.09309
t1083,Female,Residual Nonsmoker,88,0.1033
t1083,Female,Residual Nonsmoker,89,0.11409
t1083,Female,Residual Nonsmoker,90,0.12389
t1083,Female,Residual Nonsmoker,91,0.12846
t1083,Female,Residual Nonsmoker,92,0.13801
t1083,Female,Residual Nonsmoker,93,0.15238
t1083,Female,Residual Nonsmoker,94,0.17054
t1083,Female,Residual Nonsmoker,95,0.19292
t1083,Female,Residual Nonsmoker,96,0.21503
t1083,Female,Residual Nonsmoker,97,0.23779
t1083,Female,Residual Nonsmoker,98,0.24169
t1083,Female,Residual Nonsmoker,99,0.25474
t1083,Female,Residual Nonsmoker,100,0.27546
t1083,Female,Residual Nonsmoker,101,0.29755
t1083,Female,Residual Nonsmoker,102,0.32219
t1083,Female,Residual Nonsmoker,103,0.34904
t1083,Female,Residual Nonsmoker,104,0.3786
t1083,Female,Residual Nonsmoker,105,0.41056
t1083,Female,Residual Nonsmoker,106,0.44332
t1083,Female,Residual Nonsmoker,107,0.47688
t1083,Female,Residual Nonsmoker,108,0.51064
t1083,Female,Residual Nonsmoker,109,0.5458
t1083,Female,Residual Nonsmoker,110,0.58176
t1083,Female,Residual Nonsmoker,111,0.61633
t1083,Female,Residual Nonsmoker,112,0.64985
t1083,Female,Residual Nonsmoker,113,0.68036
t1083,Female,Residual Nonsmoker,114,0.72338
t1083,Female,Residual Nonsmoker,115,0.7634
t1083,Female,Residual Nonsmoker,116,0.80492
t1083,Female,Residual Nonsmoker,117,0.85044
t1083,Female,Residual Nonsmoker,118,0.89244
t1083,Female,Residual Nonsmoker,119,0.93511
t1083,Female,Residual Nonsmoker,120,1
t1084,Female,Preferred Smoker,16,3.1e-4
t1084,Female,Preferred Smoker,17,3.4e-4
t1084,Female,Preferred Smoker,18,3.8e-4
t1084,Female,Preferred Smoker,19,4.1e-4
t1084,Female,Preferred Smoker,20,4.3e-4
t1084,Female,Preferred Smoker,21,4.6e-4
t1084,Female,Preferred Smoker,22,4.8e-4
t1084,Female,Preferred Smoker,23,5e-4
t1084,Female,Preferred Smoker,24,5.4e-4
t1084,Female,Preferred Smoker,25,5.7e-4
t1084,Female,Preferred Smoker,26,6.1e-4
t1084,Female,Preferred Smoker,27,6.5e-4
t1084,Female,Preferred Smoker,28,6.8e-4
t1084,Female,Preferred Smoker,29,7.3e-4
t1084,Female,Preferred Smoker,30,7.6e-4
t1084,Female,Preferred Smoker,31,8.3e-4
t1084,Female,Preferred Smoker,32,8.8e-4
t1084,Female,Preferred Smoker,33,9.5e-4
t1084,Female,Preferred Smoker,34,0.00103
t1084,Female,Preferred Smoker,35,0.00113
t1084,Female,Preferred Smoker,36,0.00121
t1084,Female,Preferred Smoker,37,0.00132
t1084,Female,Preferred Smoker,38,0.00139
t1084,Female,Preferred Smoker,39,0.00147
t1084,Female,Preferred Smoker,40,0.00156
t1084,Female,Preferred Smoker,41,0.00166
t1084,Female,Preferred Smoker,42,0.00179
t1084,Female,Preferred Smoker,43,0.00194
t1084,Female,Preferred Smoker,44,0.00211
t1084,Female,Preferred Smoker,45,0.0023
t1084,Female,Preferred Smoker,46,0.00251
t1084,Female,Preferred Smoker,47,0.00278
t1084,Female,Preferred Smoker,48,0.00313
t1084,Female,Preferred Smoker,49,0.00351
t1084,Female,Preferred Smoker,50,0.00397
t1084,Female,Preferred Smoker,51,0.00449
t1084,Female,Preferred Smoker,52,0.00505
t1084,Female,Preferred Smoker,53,0.00565
t1084,Female,Preferred Smoker,54,0.00632
t1084,Female,Preferred Smoker,55,0.00706
t1084,Female,Preferred Smoker,56,0.00784
t1084,Female,Preferred Smoker,57,0.00868
t1084,Female,Preferred Smoker,58,0.00952
t1084,Female,Preferred Smoker,59,0.01047
t1084,Female,Preferred Smoker,60,0.01134
t1084,Female,Preferred Smoker,61,0.01222
t1084,Female,Preferred Smoker,62,0.01324
t1084,Female,Preferred Smoker,63,0.01425
t1084,Female,Preferred Smoker,64,0.01532
t1084,Female,Preferred Smoker,65,0.01649
t1084,Female,Preferred Smoker,66,0.01772
t1084,Female,Preferred Smoker,67,0.01912
t1084,Female,Preferred Smoker,68,0.02065
t1084,Female,Preferred Smoker,69,0.0223
t1084,Female,Preferred Smoker,70,0.02416
t1084,Female,Preferred Smoker,71,0.02627
t1084,Female,Preferred Smoker,72,0.0286
t1084,Female,Preferred Smoker,73,0.03112
t1084,Female,Preferred Smoker,74,0.03387
t1084,Female,Preferred Smoker,75,0.03664
t1084,Female,Preferred Smoker,76,0.04012
t1084,Female,Preferred Smoker,77,0.0439
t1084,Female,Preferred Smoker,78,0.04802
t1084,Female,Preferred Smoker,79,0.05252
t1084,Female,Preferred Smoker,80,0.05741
t1084,Female,Preferred Smoker,81,0.06417
t1084,Female,Preferred Smoker,82,0.0716
t1084,Female,Preferred Smoker,83,0.079
t1084,Female,Preferred Smoker,84,0.08706
t1084,Female,Preferred Smoker,85,0.09532
t1084,Female,Preferred Smoker,86,0.10251
t1084,Female,Preferred Smoker,87,0.11349
t1084,Female,Preferred Smoker,88,0.12465
t1084,Female,Preferred Smoker,89,0.13609
t1084,Female,Preferred Smoker,90,0.14577
t1084,Female,Preferred Smoker,91,0.14909
t1084,Female,Preferred Smoker,92,0.15807
t1084,Female,Preferred Smoker,93,0.17183
t1084,Female,Preferred Smoker,94,0.18921
t1084,Female,Preferred Smoker,95,0.21497
t1084,Female,Preferred Smoker,96,0.23691
t1084,Female,Preferred Smoker,97,0.25895
t1084,Female,Preferred Smoker,98,0.26001
t1084,Female,Preferred Smoker,99,0.27077
t1084,Female,Preferred Smoker,100,0.28927
t1084,Female,Preferred Smoker,101,0.30903
t1084,Female,Preferred Smoker,102,0.33078
t1084,Female,Preferred Smoker,103,0.35411
t1084,Female,Preferred Smoker,104,0.37941
t1084,Female,Preferred Smoker,105,0.41132
t1084,Female,Preferred Smoker,106,0.44402
t1084,Female,Preferred Smoker,107,0.47753
t1084,Female,Preferred Smoker,108,0.51124
t1084,Female,Preferred Smoker,109,0.54635
t1084,Female,Preferred Smoker,110,0.58226
t1084,Female,Preferred Smoker,111,0.61678
t1084,Female,Preferred Smoker,112,0.65025
t1084,Female,Preferred Smoker,113,0.68072
t1084,Female,Preferred Smoker,114,0.72369000000000006
t1084,Female,Preferred Smoker,115,0.76366
t1084,Female,Preferred Smoker,116,0.80512
t1084,Female,Preferred Smoker,117,0.85059
t1084,Female,Preferred Smoker,118,0.89254
t1084,Female,Preferred Smoker,119,0.93516
t1084,Female,Preferred Smoker,120,1
t1085,Female,Residual Smoker,16,4.6e-4
t1085,Female,Residual Smoker,17,5.1e-4
t1085,Female,Residual Smoker,18,5.5e-4
t1085,Female,Residual Smoker,19,6.1e-4
t1085,Female,Residual Smoker,20,6.4e-4
t1085,Female,Residual Smoker,21,6.9e-4
t1085,Female,Residual Smoker,22,7.2e-4
t1085,Female,Residual Smoker,23,7.5e-4
t1085,Female,Residual Smoker,24,8e-4
t1085,Female,Residual Smoker,25,8.5e-4
t1085,Female,Residual Smoker,26,9.1e-4
t1085,Female,Residual Smoker,27,9.7e-4
t1085,Female,Residual Smoker,28,0.00102
t1085,Female,Residual Smoker,29,0.0011
t1085,Female,Residual Smoker,30,0.00114
t1085,Female,Residual Smoker,31,0.00124
t1085,Female,Residual Smoker,32,0.00133
t1085,Female,Residual Smoker,33,0.00143
t1085,Female,Residual Smoker,34,0.00154
t1085,Female,Residual Smoker,35,0.00171
t1085,Female,Residual Smoker,36,0.00183
t1085,Female,Residual Smoker,37,0.002
t1085,Female,Residual Smoker,38,0.0021
t1085,Female,Residual Smoker,39,0.00223
t1085,Female,Residual Smoker,40,0.00236
t1085,Female,Residual Smoker,41,0.00252
t1085,Female,Residual Smoker,42,0.00271
t1085,Female,Residual Smoker,43,0.00293
t1085,Female,Residual Smoker,44,0.00319
t1085,Female,Residual Smoker,45,0.00349
t1085,Female,Residual Smoker,46,0.00383
t1085,Female,Residual Smoker,47,0.00424
t1085,Female,Residual Smoker,48,0.00477
t1085,Female,Residual Smoker,49,0.00536
t1085,Female,Residual Smoker,50,0.00599
t1085,Female,Residual Smoker,51,0.00668
t1085,Female,Residual Smoker,52,0.00742
t1085,Female,Residual Smoker,53,0.00822
t1085,Female,Residual Smoker,54,0.00906
t1085,Female,Residual Smoker,55,0.00996
t1085,Female,Residual Smoker,56,0.0109
t1085,Female,Residual Smoker,57,0.01191
t1085,Female,Residual Smoker,58,0.01287
t1085,Female,Residual Smoker,59,0.01395
t1085,Female,Residual Smoker,60,0.0151
t1085,Female,Residual Smoker,61,0.0163
t1085,Female,Residual Smoker,62,0.01766
t1085,Female,Residual Smoker,63,0.01901
t1085,Female,Residual Smoker,64,0.02043
t1085,Female,Residual Smoker,65,0.02199
t1085,Female,Residual Smoker,66,0.02365
t1085,Female,Residual Smoker,67,0.02551
t1085,Female,Residual Smoker,68,0.02755
t1085,Female,Residual Smoker,69,0.02977
t1085,Female,Residual Smoker,70,0.03224
t1085,Female,Residual Smoker,71,0.03507
t1085,Female,Residual Smoker,72,0.03819
t1085,Female,Residual Smoker,73,0.04155
t1085,Female,Residual Smoker,74,0.04522
t1085,Female,Residual Smoker,75,0.04892
t1085,Female,Residual Smoker,76,0.05276
t1085,Female,Residual Smoker,77,0.05686
t1085,Female,Residual Smoker,78,0.06126
t1085,Female,Residual Smoker,79,0.06602
t1085,Female,Residual Smoker,80,0.0711
t1085,Female,Residual Smoker,81,0.07832
t1085,Female,Residual Smoker,82,0.08612
t1085,Female,Residual Smoker,83,0.09364
t1085,Female,Residual Smoker,84,0.1017
t1085,Female,Residual Smoker,85,0.10974
t1085,Female,Residual Smoker,86,0.11631
t1085,Female,Residual Smoker,87,0.12692
t1085,Female,Residual Smoker,88,0.13741
t1085,Female,Residual Smoker,89,0.14789
t1085,Female,Residual Smoker,90,0.15617
t1085,Female,Residual Smoker,91,0.15745
t1085,Female,Residual Smoker,92,0.16463
t1085,Female,Residual Smoker,93,0.17649
t1085,Female,Residual Smoker,94,0.19173
t1085,Female,Residual Smoker,95,0.21497
t1085,Female,Residual Smoker,96,0.23691
t1085,Female,Residual Smoker,97,0.25895
t1085,Female,Residual Smoker,98,0.26001
t1085,Female,Residual Smoker,99,0.27077
t1085,Female,Residual Smoker,100,0.28927
t1085,Female,Residual Smoker,101,0.30903
t1085,Female,Residual Smoker,102,0.33078
t1085,Female,Residual Smoker,103,0.35411
t1085,Female,Residual Smoker,104,0.37941
t1085,Female,Residual Smoker,105,0.41132
t1085,Female,Residual Smoker,106,0.44403
t1085,Female,Residual Smoker,107,0.47753
t1085,Female,Residual Smoker,108,0.51124
t1085,Female,Residual Smoker,109,0.54635
t1085,Female,Residual Smoker,110,0.58226
t1085,Female,Residual Smoker,111,0.61678
t1085,Female,Residual Smoker,112,0.65025
t1085,Female,Residual Smoker,113,0.68072
t1085,Female,Residual Smoker,114,0.72369000000000006
t1085,Female,Residual Smoker,115,0.76366
t1085,Female,Residual Smoker,116,0.80512
t1085,Female,Residual Smoker,117,0.85059
t1085,Female,Residual Smoker,118,0.89254
t1085,Female,Residual Smoker,119,0.93516
t1085,Female,Residual Smoker,120,1
