table,gender,risk,attained_age,q_ult
t3304,Female,Residual Nonsmoker,28,4.7e-4
t3304,Female,Residual Nonsmoker,29,5e-4
t3304,Female,Residual Nonsmoker,30,5.3e-4
t3304,Female,Residual Nonsmoker,31,5.6e-4
t3304,Female,Residual Nonsmoker,32,6.1e-4
t3304,Female,Residual Nonsmoker,33,7e-4
t3304,Female,Residual Nonsmoker,34,7.9e-4
t3304,Female,Residual Nonsmoker,35,9e-4
t3304,Female,Residual Nonsmoker,36,0.00102
t3304,Female,Residual Nonsmoker,37,0.00114
t3304,Female,Residual Nonsmoker,38,0.00124
t3304,Female,Residual Nonsmoker,39,0.00129
t3304,Female,Residual Nonsmoker,40,0.00131
t3304,Female,Residual Nonsmoker,41,0.00132
t3304,Female,Residual Nonsmoker,42,0.00132
t3304,Female,Residual Nonsmoker,43,0.00133
t3304,Female,Residual Nonsmoker,44,0.00133
t3304,Female,Residual Nonsmoker,45,0.00134
t3304,Female,Residual Nonsmoker,46,0.00139
t3304,Female,Residual Nonsmoker,47,0.00144
t3304,Female,Residual Nonsmoker,48,0.00151
t3304,Female,Residual Nonsmoker,49,0.0016
t3304,Female,Residual Nonsmoker,50,0.00172
t3304,Female,Residual Nonsmoker,51,0.0018600000000000001
t3304,Female,Residual Nonsmoker,52,0.00206
t3304,Female,Residual Nonsmoker,53,0.0023
t3304,Female,Residual Nonsmoker,54,0.00257
t3304,Female,Residual Nonsmoker,55,0.00285
t3304,Female,Residual Nonsmoker,56,0.00311
t3304,Female,Residual Nonsmoker,57,0.00337
t3304,Female,Residual Nonsmoker,58,0.00363
t3304,Female,Residual Nonsmoker,59,0.0039
t3304,Female,Residual Nonsmoker,60,0.00421
t3304,Female,Residual Nonsmoker,61,0.00458
t3304,Female,Residual Nonsmoker,62,0.00501
t3304,Female,Residual Nonsmoker,63,0.00549
t3304,Female,Residual Nonsmoker,64,0.00602
t3304,Female,Residual Nonsmoker,65,0.0066
t3304,Female,Residual Nonsmoker,66,0.00722
t3304,Female,Residual Nonsmoker,67,0.00789
t3304,Female,Residual Nonsmoker,68,0.00862
t3304,Female,Residual Nonsmoker,69,0.00943
t3304,Female,Residual Nonsmoker,70,0.01037
t3304,Female,Residual Nonsmoker,71,0.01148
t3304,Female,Residual Nonsmoker,72,0.01279
t3304,Female,Residual Nonsmoker,73,0.0143
t3304,Female,Residual Nonsmoker,74,0.01605
t3304,Female,Residual Nonsmoker,75,0.01805
t3304,Female,Residual Nonsmoker,76,0.02031
t3304,Female,Residual Nonsmoker,77,0.02292
t3304,Female,Residual Nonsmoker,78,0.02594
t3304,Female,Residual Nonsmoker,79,0.02951
t3304,Female,Residual Nonsmoker,80,0.03384
t3304,Female,Residual Nonsmoker,81,0.03883
t3304,Female,Residual Nonsmoker,82,0.0437
t3304,Female,Residual Nonsmoker,83,0.049
t3304,Female,Residual Nonsmoker,84,0.05535
t3304,Female,Residual Nonsmoker,85,0.06489
t3304,Female,Residual Nonsmoker,86,0.07346
t3304,Female,Residual Nonsmoker,87,0.08292
t3304,Female,Residual Nonsmoker,88,0.09403
t3304,Female,Residual Nonsmoker,89,0.10629
t3304,Female,Residual Nonsmoker,90,0.11967
t3304,Female,Residual Nonsmoker,91,0.13376
t3304,Female,Residual Nonsmoker,92,0.14902
t3304,Female,Residual Nonsmoker,93,0.16523
t3304,Female,Residual Nonsmoker,94,0.18127
t3304,Female,Residual Nonsmoker,95,0.19809
t3304,Female,Residual Nonsmoker,96,0.22068
t3304,Female,Residual Nonsmoker,97,0.24551
t3304,Female,Residual Nonsmoker,98,0.27259
t3304,Female,Residual Nonsmoker,99,0.30155
t3304,Female,Residual Nonsmoker,100,0.33199
t3304,Female,Residual Nonsmoker,101,0.35742
t3304,Female,Residual Nonsmoker,102,0.38258
t3304,Female,Residual Nonsmoker,103,0.40703
t3304,Female,Residual Nonsmoker,104,0.43037
t3304,Female,Residual Nonsmoker,105,0.45219
t3304,Female,Residual Nonsmoker,106,0.4721
t3304,Female,Residual Nonsmoker,107,0.49811
t3304,Female,Residual Nonsmoker,108,0.52554
t3304,Female,Residual Nonsmoker,109,0.55448
t3304,Female,Residual Nonsmoker,110,0.58502
t3304,Female,Residual Nonsmoker,111,0.61724
t3304,Female,Residual Nonsmoker,112,0.65123
t3304,Female,Residual Nonsmoker,113,0.6871
t3304,Female,Residual Nonsmoker,114,0.72494
t3304,Female,Residual Nonsmoker,115,0.76487
t3304,Female,Residual Nonsmoker,116,0.80699
t3304,Female,Residual Nonsmoker,117,0.85143
t3304,Female,Residual Nonsmoker,118,0.89833
t3304,Female,Residual Nonsmoker,119,0.9478
t3304,Female,Residual Nonsmoker,120,1
t3305,Male,Preferred Smoker,18,8.1e-4
t3305,Male,Preferred Smoker,19,8.5e-4
t3305,Male,Preferred Smoker,20,8.8e-4
t3305,Male,Preferred Smoker,21,9.1e-4
t3305,Male,Preferred Smoker,22,9.4e-4
t3305,Male,Preferred Smoker,23,9.7e-4
t3305,Male,Preferred Smoker,24,0.001
t3305,Male,Preferred Smoker,25,0.00103
t3305,Male,Preferred Smoker,26,0.00103
t3305,Male,Preferred Smoker,27,0.00101
t3305,Male,Preferred Smoker,28,9.9e-4
t3305,Male,Preferred Smoker,29,9.8e-4
t3305,Male,Preferred Smoker,30,9.8e-4
t3305,Male,Preferred Smoker,31,0.00102
t3305,Male,Preferred Smoker,32,0.00108
t3305,Male,Preferred Smoker,33,0.00116
t3305,Male,Preferred Smoker,34,0.00125
t3305,Male,Preferred Smoker,35,0.00135
t3305,Male,Preferred Smoker,36,0.00147
t3305,Male,Preferred Smoker,37,0.00159
t3305,Male,Preferred Smoker,38,0.00173
t3305,Male,Preferred Smoker,39,0.00195
t3305,Male,Preferred Smoker,40,0.0022
t3305,Male,Preferred Smoker,41,0.00247
t3305,Male,Preferred Smoker,42,0.00273
t3305,Male,Preferred Smoker,43,0.00297
t3305,Male,Preferred Smoker,44,0.00314
t3305,Male,Preferred Smoker,45,0.00327
t3305,Male,Preferred Smoker,46,0.00348
t3305,Male,Preferred Smoker,47,0.00369
t3305,Male,Preferred Smoker,48,0.00393
t3305,Male,Preferred Smoker,49,0.00419
t3305,Male,Preferred Smoker,50,0.00449
t3305,Male,Preferred Smoker,51,0.00484
t3305,Male,Preferred Smoker,52,0.00523
t3305,Male,Preferred Smoker,53,0.00566
t3305,Male,Preferred Smoker,54,0.00615
t3305,Male,Preferred Smoker,55,0.00669
t3305,Male,Preferred Smoker,56,0.00732
t3305,Male,Preferred Smoker,57,0.00803
t3305,Male,Preferred Smoker,58,0.00883
t3305,Male,Preferred Smoker,59,0.00975
t3305,Male,Preferred Smoker,60,0.01081
t3305,Male,Preferred Smoker,61,0.01203
t3305,Male,Preferred Smoker,62,0.01341
t3305,Male,Preferred Smoker,63,0.01496
t3305,Male,Preferred Smoker,64,0.01664
t3305,Male,Preferred Smoker,65,0.01853
t3305,Male,Preferred Smoker,66,0.02055
t3305,Male,Preferred Smoker,67,0.02268
t3305,Male,Preferred Smoker,68,0.02493
t3305,Male,Preferred Smoker,69,0.0274
t3305,Male,Preferred Smoker,70,0.03016
t3305,Male,Preferred Smoker,71,0.03333
t3305,Male,Preferred Smoker,72,0.03692
t3305,Male,Preferred Smoker,73,0.04086
t3305,Male,Preferred Smoker,74,0.04503
t3305,Male,Preferred Smoker,75,0.04932
t3305,Male,Preferred Smoker,76,0.05359
t3305,Male,Preferred Smoker,77,0.05783
t3305,Male,Preferred Smoker,78,0.06208
t3305,Male,Preferred Smoker,79,0.06656
t3305,Male,Preferred Smoker,80,0.07138
t3305,Male,Preferred Smoker,81,0.07663
t3305,Male,Preferred Smoker,82,0.08202
t3305,Male,Preferred Smoker,83,0.09027
t3305,Male,Preferred Smoker,84,0.09961
t3305,Male,Preferred Smoker,85,0.11023
t3305,Male,Preferred Smoker,86,0.12228
t3305,Male,Preferred Smoker,87,0.13572
t3305,Male,Preferred Smoker,88,0.15048
t3305,Male,Preferred Smoker,89,0.16594
t3305,Male,Preferred Smoker,90,0.18191
t3305,Male,Preferred Smoker,91,0.19789
t3305,Male,Preferred Smoker,92,0.21339
t3305,Male,Preferred Smoker,93,0.22841
t3305,Male,Preferred Smoker,94,0.24217
t3305,Male,Preferred Smoker,95,0.2541
t3305,Male,Preferred Smoker,96,0.27009
t3305,Male,Preferred Smoker,97,0.28762
t3305,Male,Preferred Smoker,98,0.30736
t3305,Male,Preferred Smoker,99,0.32895
t3305,Male,Preferred Smoker,100,0.35209
t3305,Male,Preferred Smoker,101,0.37447
t3305,Male,Preferred Smoker,102,0.3968
t3305,Male,Preferred Smoker,103,0.41866
t3305,Male,Preferred Smoker,104,0.43965
t3305,Male,Preferred Smoker,105,0.45936
t3305,Male,Preferred Smoker,106,0.47743
t3305,Male,Preferred Smoker,107,0.50332
t3305,Male,Preferred Smoker,108,0.53061
t3305,Male,Preferred Smoker,109,0.55939
t3305,Male,Preferred Smoker,110,0.58972
t3305,Male,Preferred Smoker,111,0.6217
t3305,Male,Preferred Smoker,112,0.65542
t3305,Male,Preferred Smoker,113,0.69096
t3305,Male,Preferred Smoker,114,0.72843
t3305,Male,Preferred Smoker,115,0.76794
t3305,Male,Preferred Smoker,116,0.80958
t3305,Male,Preferred Smoker,117,0.85348
t3305,Male,Preferred Smoker,118,0.89977
t3305,Male,Preferred Smoker,119,0.94856
t3305,Male,Preferred Smoker,120,1
t3306,Male,Residual Smoker,18,9.4e-4
t3306,Male,Residual Smoker,19,9.7e-4
t3306,Male,Residual Smoker,20,0.00101
t3306,Male,Residual Smoker,21,0.00105
t3306,Male,Residual Smoker,22,0.00107
t3306,Male,Residual Smoker,23,0.0011
t3306,Male,Residual Smoker,24,0.00114
t3306,Male,Residual Smoker,25,0.00117
t3306,Male,Residual Smoker,26,0.00116
t3306,Male,Residual Smoker,27,0.00115
t3306,Male,Residual Smoker,28,0.00112
t3306,Male,Residual Smoker,29,0.00111
t3306,Male,Residual Smoker,30,0.00111
t3306,Male,Residual Smoker,31,0.00115
t3306,Male,Residual Smoker,32,0.00123
t3306,Male,Residual Smoker,33,0.00132
t3306,Male,Residual Smoker,34,0.00142
t3306,Male,Residual Smoker,35,0.00152
t3306,Male,Residual Smoker,36,0.00167
t3306,Male,Residual Smoker,37,0.0018
t3306,Male,Residual Smoker,38,0.00196
t3306,Male,Residual Smoker,39,0.00221
t3306,Male,Residual Smoker,40,0.0025
t3306,Male,Residual Smoker,41,0.0028
t3306,Male,Residual Smoker,42,0.00309
t3306,Male,Residual Smoker,43,0.00337
t3306,Male,Residual Smoker,44,0.00357
t3306,Male,Residual Smoker,45,0.00373
t3306,Male,Residual Smoker,46,0.00396
t3306,Male,Residual Smoker,47,0.00421
t3306,Male,Residual Smoker,48,0.00449
t3306,Male,Residual Smoker,49,0.0048
t3306,Male,Residual Smoker,50,0.00515
t3306,Male,Residual Smoker,51,0.00556
t3306,Male,Residual Smoker,52,0.00601
t3306,Male,Residual Smoker,53,0.00651
t3306,Male,Residual Smoker,54,0.00707
t3306,Male,Residual Smoker,55,0.0077
t3306,Male,Residual Smoker,56,0.00842
t3306,Male,Residual Smoker,57,0.00922
t3306,Male,Residual Smoker,58,0.01014
t3306,Male,Residual Smoker,59,0.01118
t3306,Male,Residual Smoker,60,0.01237
t3306,Male,Residual Smoker,61,0.01372
t3306,Male,Residual Smoker,62,0.01526
t3306,Male,Residual Smoker,63,0.01697
t3306,Male,Residual Smoker,64,0.01881
t3306,Male,Residual Smoker,65,0.02088
t3306,Male,Residual Smoker,66,0.02306
t3306,Male,Residual Smoker,67,0.02535
t3306,Male,Residual Smoker,68,0.02776
t3306,Male,Residual Smoker,69,0.03039
t3306,Male,Residual Smoker,70,0.03331
t3306,Male,Residual Smoker,71,0.03665
t3306,Male,Residual Smoker,72,0.04041
t3306,Male,Residual Smoker,73,0.04453
t3306,Male,Residual Smoker,74,0.04886
t3306,Male,Residual Smoker,75,0.05326
t3306,Male,Residual Smoker,76,0.05761
t3306,Male,Residual Smoker,77,0.06187
t3306,Male,Residual Smoker,78,0.0661
t3306,Male,Residual Smoker,79,0.07052
t3306,Male,Residual Smoker,80,0.07524
t3306,Male,Residual Smoker,81,0.08049
t3306,Male,Residual Smoker,82,0.08584
t3306,Male,Residual Smoker,83,0.09414
t3306,Male,Residual Smoker,84,0.10351
t3306,Male,Residual Smoker,85,0.11416
t3306,Male,Residual Smoker,86,0.1262
t3306,Male,Residual Smoker,87,0.1396
t3306,Male,Residual Smoker,88,0.15428
t3306,Male,Residual Smoker,89,0.16959
t3306,Male,Residual Smoker,90,0.18533
t3306,Male,Residual Smoker,91,0.20079
t3306,Male,Residual Smoker,92,0.21567
t3306,Male,Residual Smoker,93,0.22999
t3306,Male,Residual Smoker,94,0.24299
t3306,Male,Residual Smoker,95,0.2541
t3306,Male,Residual Smoker,96,0.27009
t3306,Male,Residual Smoker,97,0.28762
t3306,Male,Residual Smoker,98,0.30736
t3306,Male,Residual Smoker,99,0.32895
t3306,Male,Residual Smoker,100,0.35209
t3306,Male,Residual Smoker,101,0.37447
t3306,Male,Residual Smoker,102,0.3968
t3306,Male,Residual Smoker,103,0.41866
t3306,Male,Residual Smoker,104,0.43965
t3306,Male,Residual Smoker,105,0.45936
t3306,Male,Residual Smoker,106,0.47743
t3306,Male,Residual Smoker,107,0.50332
t3306,Male,Residual Smoker,108,0.53061
t3306,Male,Residual Smoker,109,0.55939
t3306,Male,Residual Smoker,110,0.58972
t3306,Male,Residual Smoker,111,0.6217
t3306,Male,Residual Smoker,112,0.65542
t3306,Male,Residual Smoker,113,0.69096
t3306,Male,Residual Smoker,114,0.72843
t3306,Male,Residual Smoker,115,0.76794
t3306,Male,Residual Smoker,116,0.80958
t3306,Male,Residual Smoker,117,0.85348
t3306,Male,Residual Smoker,118,0.89977
t3306,Male,Residual Smoker,119,0.94856
t3306,Male,Residual Smoker,120,1
t3307,Female,Preferred Smoker,18,3.2e-4
t3307,Female,Preferred Smoker,19,3.2e-4
t3307,Female,Preferred Smoker,20,3.2e-4
t3307,Female,Preferred Smoker,21,3.2e-4
t3307,Female,Preferred Smoker,22,3.2e-4
t3307,Female,Preferred Smoker,23,3.4e-4
t3307,Female,Preferred Smoker,24,3.8e-4
t3307,Female,Preferred Smoker,25,3.9e-4
t3307,Female,Preferred Smoker,26,4e-4
t3307,Female,Preferred Smoker,27,4e-4
t3307,Female,Preferred Smoker,28,4e-4
t3307,Female,Preferred Smoker,29,4.3e-4
t3307,Female,Preferred Smoker,30,4.6e-4
t3307,Female,Preferred Smoker,31,4.9e-4
t3307,Female,Preferred Smoker,32,5.2e-4
t3307,Female,Preferred Smoker,33,5.7e-4
t3307,Female,Preferred Smoker,34,7.5e-4
t3307,Female,Preferred Smoker,35,8.4e-4
t3307,Female,Preferred Smoker,36,9.9e-4
t3307,Female,Preferred Smoker,37,0.00118
t3307,Female,Preferred Smoker,38,0.00134
t3307,Female,Preferred Smoker,39,0.00148
t3307,Female,Preferred Smoker,40,0.00159
t3307,Female,Preferred Smoker,41,0.00169
t3307,Female,Preferred Smoker,42,0.00178
t3307,Female,Preferred Smoker,43,0.00187
t3307,Female,Preferred Smoker,44,0.00197
t3307,Female,Preferred Smoker,45,0.00208
t3307,Female,Preferred Smoker,46,0.00227
t3307,Female,Preferred Smoker,47,0.00248
t3307,Female,Preferred Smoker,48,0.0027
t3307,Female,Preferred Smoker,49,0.00295
t3307,Female,Preferred Smoker,50,0.00323
t3307,Female,Preferred Smoker,51,0.00355
t3307,Female,Preferred Smoker,52,0.00389
t3307,Female,Preferred Smoker,53,0.00426
t3307,Female,Preferred Smoker,54,0.00468
t3307,Female,Preferred Smoker,55,0.00515
t3307,Female,Preferred Smoker,56,0.00568
t3307,Female,Preferred Smoker,57,0.00628
t3307,Female,Preferred Smoker,58,0.00696
t3307,Female,Preferred Smoker,59,0.00771
t3307,Female,Preferred Smoker,60,0.00856
t3307,Female,Preferred Smoker,61,0.0095
t3307,Female,Preferred Smoker,62,0.01056
t3307,Female,Preferred Smoker,63,0.01172
t3307,Female,Preferred Smoker,64,0.01299
t3307,Female,Preferred Smoker,65,0.01439
t3307,Female,Preferred Smoker,66,0.0159
t3307,Female,Preferred Smoker,67,0.01752
t3307,Female,Preferred Smoker,68,0.01925
t3307,Female,Preferred Smoker,69,0.02107
t3307,Female,Preferred Smoker,70,0.02309
t3307,Female,Preferred Smoker,71,0.02535
t3307,Female,Preferred Smoker,72,0.02756
t3307,Female,Preferred Smoker,73,0.03002
t3307,Female,Preferred Smoker,74,0.03268
t3307,Female,Preferred Smoker,75,0.03565
t3307,Female,Preferred Smoker,76,0.03893
t3307,Female,Preferred Smoker,77,0.04262
t3307,Female,Preferred Smoker,78,0.04667
t3307,Female,Preferred Smoker,79,0.05116
t3307,Female,Preferred Smoker,80,0.05708
t3307,Female,Preferred Smoker,81,0.06418
t3307,Female,Preferred Smoker,82,0.07225
t3307,Female,Preferred Smoker,83,0.08128
t3307,Female,Preferred Smoker,84,0.09053
t3307,Female,Preferred Smoker,85,0.09907
t3307,Female,Preferred Smoker,86,0.11222
t3307,Female,Preferred Smoker,87,0.12402
t3307,Female,Preferred Smoker,88,0.13692
t3307,Female,Preferred Smoker,89,0.15066
t3307,Female,Preferred Smoker,90,0.16503
t3307,Female,Preferred Smoker,91,0.17951
t3307,Female,Preferred Smoker,92,0.19447
t3307,Female,Preferred Smoker,93,0.20984
t3307,Female,Preferred Smoker,94,0.22413
t3307,Female,Preferred Smoker,95,0.23885
t3307,Female,Preferred Smoker,96,0.25657
t3307,Female,Preferred Smoker,97,0.27509
t3307,Female,Preferred Smoker,98,0.29422
t3307,Female,Preferred Smoker,99,0.31337
t3307,Female,Preferred Smoker,100,0.33199
t3307,Female,Preferred Smoker,101,0.35742
t3307,Female,Preferred Smoker,102,0.38258
t3307,Female,Preferred Smoker,103,0.40703
t3307,Female,Preferred Smoker,104,0.43037
t3307,Female,Preferred Smoker,105,0.45219
t3307,Female,Preferred Smoker,106,0.4721
t3307,Female,Preferred Smoker,107,0.49811
t3307,Female,Preferred Smoker,108,0.52554
t3307,Female,Preferred Smoker,109,0.55448
t3307,Female,Preferred Smoker,110,0.58502
t3307,Female,Preferred Smoker,111,0.61724
t3307,Female,Preferred Smoker,112,0.65123
t3307,Female,Preferred Smoker,113,0.6871
t3307,Female,Preferred Smoker,114,0.72494
t3307,Female,Preferred Smoker,115,0.76487
t3307,Female,Preferred Smoker,116,0.80699
t3307,Female,Preferred Smoker,117,0.85143
t3307,Female,Preferred Smoker,118,0.89833
t3307,Female,Preferred Smoker,119,0.9478
t3307,Female,Preferred Smoker,120,1
t3308,Female,Residual Smoker,18,4.2e-4
t3308,Female,Residual Smoker,19,4.2e-4
t3308,Female,Residual Smoker,20,4.2e-4
t3308,Female,Residual Smoker,21,4.2e-4
t3308,Female,Residual Smoker,22,4.2e-4
t3308,Female,Residual Smoker,23,4.2e-4
t3308,Female,Residual Smoker,24,4.7e-4
t3308,Female,Residual Smoker,25,4.9e-4
t3308,Female,Residual Smoker,26,4.9e-4
t3308,Female,Residual Smoker,27,4.9e-4
t3308,Female,Residual Smoker,28,5e-4
t3308,Female,Residual Smoker,29,5.3e-4
t3308,Female,Residual Smoker,30,5.7e-4
t3308,Female,Residual Smoker,31,6.1e-4
t3308,Female,Residual Smoker,32,6.5e-4
t3308,Female,Residual Smoker,33,7.1e-4
t3308,Female,Residual Smoker,34,0.00093000000000000005
t3308,Female,Residual Smoker,35,0.00104
t3308,Female,Residual Smoker,36,0.00123
t3308,Female,Residual Smoker,37,0.00147
t3308,Female,Residual Smoker,38,0.00167
t3308,Female,Residual Smoker,39,0.00183
t3308,Female,Residual Smoker,40,0.00198
t3308,Female,Residual Smoker,41,0.00211
t3308,Female,Residual Smoker,42,0.00222
t3308,Female,Residual Smoker,43,0.00235
t3308,Female,Residual Smoker,44,0.00248
t3308,Female,Residual Smoker,45,0.00263
t3308,Female,Residual Smoker,46,0.00288
t3308,Female,Residual Smoker,47,0.00315
t3308,Female,Residual Smoker,48,0.00345
t3308,Female,Residual Smoker,49,0.00379
t3308,Female,Residual Smoker,50,0.00416
t3308,Female,Residual Smoker,51,0.00458
t3308,Female,Residual Smoker,52,0.00503
t3308,Female,Residual Smoker,53,0.00553
t3308,Female,Residual Smoker,54,0.00608
t3308,Female,Residual Smoker,55,0.00668
t3308,Female,Residual Smoker,56,0.00736
t3308,Female,Residual Smoker,57,0.00812
t3308,Female,Residual Smoker,58,0.00897
t3308,Female,Residual Smoker,59,0.00991
t3308,Female,Residual Smoker,60,0.01093
t3308,Female,Residual Smoker,61,0.012070000000000001
t3308,Female,Residual Smoker,62,0.01331
t3308,Female,Residual Smoker,63,0.01466
t3308,Female,Residual Smoker,64,0.01611
t3308,Female,Residual Smoker,65,0.01767
t3308,Female,Residual Smoker,66,0.01934
t3308,Female,Residual Smoker,67,0.02112
t3308,Female,Residual Smoker,68,0.02299
t3308,Female,Residual Smoker,69,0.02491
t3308,Female,Residual Smoker,70,0.02703
t3308,Female,Residual Smoker,71,0.02939
t3308,Female,Residual Smoker,72,0.03165
t3308,Female,Residual Smoker,73,0.03415
t3308,Female,Residual Smoker,74,0.03684
t3308,Female,Residual Smoker,75,0.03984
t3308,Female,Residual Smoker,76,0.04314
t3308,Female,Residual Smoker,77,0.04684
t3308,Female,Residual Smoker,78,0.0509
t3308,Female,Residual Smoker,79,0.05538
t3308,Female,Residual Smoker,80,0.06138
t3308,Female,Residual Smoker,81,0.0686
t3308,Female,Residual Smoker,82,0.0768
t3308,Female,Residual Smoker,83,0.08597
t3308,Female,Residual Smoker,84,0.09529
t3308,Female,Residual Smoker,85,0.10346
t3308,Female,Residual Smoker,86,0.11675
t3308,Female,Residual Smoker,87,0.12841
t3308,Female,Residual Smoker,88,0.14117
t3308,Female,Residual Smoker,89,0.15469
t3308,Female,Residual Smoker,90,0.16878
t3308,Female,Residual Smoker,91,0.18282
t3308,Female,Residual Smoker,92,0.1973
t3308,Female,Residual Smoker,93,0.21197
t3308,Female,Residual Smoker,94,0.22537
t3308,Female,Residual Smoker,95,0.23885
t3308,Female,Residual Smoker,96,0.25657
t3308,Female,Residual Smoker,97,0.27509
t3308,Female,Residual Smoker,98,0.29422
t3308,Female,Residual Smoker,99,0.31337
t3308,Female,Residual Smoker,100,0.33199
t3308,Female,Residual Smoker,101,0.35742
t3308,Female,Residual Smoker,102,0.38258
t3308,Female,Residual Smoker,103,0.40703
t3308,Female,Residual Smoker,104,0.43037
t3308,Female,Residual Smoker,105,0.45219
t3308,Female,Residual Smoker,106,0.4721
t3308,Female,Residual Smoker,107,0.49811
t3308,Female,Residual Smoker,108,0.52554
t3308,Female,Residual Smoker,109,0.55448
t3308,Female,Residual Smoker,110,0.58502
t3308,Female,Residual Smoker,111,0.61724
t3308,Female,Residual Smoker,112,0.65123
t3308,Female,Residual Smoker,113,0.6871
t3308,Female,Residual Smoker,114,0.72494
t3308,Female,Residual Smoker,115,0.76487
t3308,Female,Residual Smoker,116,0.80699
t3308,Female,Residual Smoker,117,0.85143
t3308,Female,Residual Smoker,118,0.89833
t3308,Female,Residual Smoker,119,0.9478
t3308,Female,Residual Smoker,120,1
