table,gender,risk,issue_age,duration,q_sel
t3301,Male,Residual Nonsmoker,73,20,0.19873
t3301,Male,Residual Nonsmoker,73,21,0.21528
t3301,Male,Residual Nonsmoker,73,22,0.2304
t3301,Male,Residual Nonsmoker,73,23,0.2434
t3301,Male,Residual Nonsmoker,73,24,0.26243
t3301,Male,Residual Nonsmoker,73,25,0.28269
t3301,Male,Residual Nonsmoker,74,1,0.00503
t3301,Male,Residual Nonsmoker,74,2,0.00796
t3301,Male,Residual Nonsmoker,74,3,0.0125
t3301,Male,Residual Nonsmoker,74,4,0.0164
t3301,Male,Residual Nonsmoker,74,5,0.01962
t3301,Male,Residual Nonsmoker,74,6,0.02361
t3301,Male,Residual Nonsmoker,74,7,0.02865
t3301,Male,Residual Nonsmoker,74,8,0.03484
t3301,Male,Residual Nonsmoker,74,9,0.04379
t3301,Male,Residual Nonsmoker,74,10,0.05486
t3301,Male,Residual Nonsmoker,74,11,0.06918
t3301,Male,Residual Nonsmoker,74,12,0.07917
t3301,Male,Residual Nonsmoker,74,13,0.0903
t3301,Male,Residual Nonsmoker,74,14,0.10517
t3301,Male,Residual Nonsmoker,74,15,0.12459
t3301,Male,Residual Nonsmoker,74,16,0.14571
t3301,Male,Residual Nonsmoker,74,17,0.16416
t3301,Male,Residual Nonsmoker,74,18,0.18163
t3301,Male,Residual Nonsmoker,74,19,0.19873
t3301,Male,Residual Nonsmoker,74,20,0.21528
t3301,Male,Residual Nonsmoker,74,21,0.2304
t3301,Male,Residual Nonsmoker,74,22,0.2434
t3301,Male,Residual Nonsmoker,74,23,0.26243
t3301,Male,Residual Nonsmoker,74,24,0.28269
t3301,Male,Residual Nonsmoker,74,25,0.30471
t3301,Male,Residual Nonsmoker,75,1,0.0055
t3301,Male,Residual Nonsmoker,75,2,0.00876
t3301,Male,Residual Nonsmoker,75,3,0.01392
t3301,Male,Residual Nonsmoker,75,4,0.0184
t3301,Male,Residual Nonsmoker,75,5,0.02219
t3301,Male,Residual Nonsmoker,75,6,0.02697
t3301,Male,Residual Nonsmoker,75,7,0.03284
t3301,Male,Residual Nonsmoker,75,8,0.04
t3301,Male,Residual Nonsmoker,75,9,0.05077
t3301,Male,Residual Nonsmoker,75,10,0.06332
t3301,Male,Residual Nonsmoker,75,11,0.0791
t3301,Male,Residual Nonsmoker,75,12,0.09021
t3301,Male,Residual Nonsmoker,75,13,0.10416
t3301,Male,Residual Nonsmoker,75,14,0.12329
t3301,Male,Residual Nonsmoker,75,15,0.14445
t3301,Male,Residual Nonsmoker,75,16,0.16416
t3301,Male,Residual Nonsmoker,75,17,0.18163
t3301,Male,Residual Nonsmoker,75,18,0.19873
t3301,Male,Residual Nonsmoker,75,19,0.21528
t3301,Male,Residual Nonsmoker,75,20,0.2304
t3301,Male,Residual Nonsmoker,75,21,0.2434
t3301,Male,Residual Nonsmoker,75,22,0.26243
t3301,Male,Residual Nonsmoker,75,23,0.28269
t3301,Male,Residual Nonsmoker,75,24,0.30471
t3301,Male,Residual Nonsmoker,75,25,0.328
t3301,Male,Residual Nonsmoker,76,1,0.00596
t3301,Male,Residual Nonsmoker,76,2,0.00948
t3301,Male,Residual Nonsmoker,76,3,0.01534
t3301,Male,Residual Nonsmoker,76,4,0.02076
t3301,Male,Residual Nonsmoker,76,5,0.02537
t3301,Male,Residual Nonsmoker,76,6,0.03101
t3301,Male,Residual Nonsmoker,76,7,0.03788
t3301,Male,Residual Nonsmoker,76,8,0.04665
t3301,Male,Residual Nonsmoker,76,9,0.05903
t3301,Male,Residual Nonsmoker,76,10,0.07305
t3301,Male,Residual Nonsmoker,76,11,0.09001
t3301,Male,Residual Nonsmoker,76,12,0.10389
t3301,Male,Residual Nonsmoker,76,13,0.12306
t3301,Male,Residual Nonsmoker,76,14,0.14411
t3301,Male,Residual Nonsmoker,76,15,0.16416
t3301,Male,Residual Nonsmoker,76,16,0.18163
t3301,Male,Residual Nonsmoker,76,17,0.19873
t3301,Male,Residual Nonsmoker,76,18,0.21528
t3301,Male,Residual Nonsmoker,76,19,0.2304
t3301,Male,Residual Nonsmoker,76,20,0.2434
t3301,Male,Residual Nonsmoker,76,21,0.26243
t3301,Male,Residual Nonsmoker,76,22,0.28269
t3301,Male,Residual Nonsmoker,76,23,0.30471
t3301,Male,Residual Nonsmoker,76,24,0.328
t3301,Male,Residual Nonsmoker,76,25,0.35209
t3301,Male,Residual Nonsmoker,77,1,0.00617
t3301,Male,Residual Nonsmoker,77,2,0.0098
t3301,Male,Residual Nonsmoker,77,3,0.01602
t3301,Male,Residual Nonsmoker,77,4,0.02223
t3301,Male,Residual Nonsmoker,77,5,0.02782
t3301,Male,Residual Nonsmoker,77,6,0.03409
t3301,Male,Residual Nonsmoker,77,7,0.04212
t3301,Male,Residual Nonsmoker,77,8,0.05415
t3301,Male,Residual Nonsmoker,77,9,0.06805
t3301,Male,Residual Nonsmoker,77,10,0.08309
t3301,Male,Residual Nonsmoker,77,11,0.10356
t3301,Male,Residual Nonsmoker,77,12,0.12255
t3301,Male,Residual Nonsmoker,77,13,0.14392
t3301,Male,Residual Nonsmoker,77,14,0.16416
t3301,Male,Residual Nonsmoker,77,15,0.18163
t3301,Male,Residual Nonsmoker,77,16,0.19873
t3301,Male,Residual Nonsmoker,77,17,0.21528
t3301,Male,Residual Nonsmoker,77,18,0.2304
t3301,Male,Residual Nonsmoker,77,19,0.2434
t3301,Male,Residual Nonsmoker,77,20,0.26243
t3301,Male,Residual Nonsmoker,77,21,0.28269
t3301,Male,Residual Nonsmoker,77,22,0.30471
t3301,Male,Residual Nonsmoker,77,23,0.328
t3301,Male,Residual Nonsmoker,77,24,0.35209
t3301,Male,Residual Nonsmoker,77,25,0.37447
t3301,Male,Residual Nonsmoker,78,1,0.00645
t3301,Male,Residual Nonsmoker,78,2,0.01025
t3301,Male,Residual Nonsmoker,78,3,0.01702
t3301,Male,Residual Nonsmoker,78,4,0.02409
t3301,Male,Residual Nonsmoker,78,5,0.03023
t3301,Male,Residual Nonsmoker,78,6,0.03823
t3301,Male,Residual Nonsmoker,78,7,0.04714
t3301,Male,Residual Nonsmoker,78,8,0.06242
t3301,Male,Residual Nonsmoker,78,9,0.07747
t3301,Male,Residual Nonsmoker,78,10,0.09428
t3301,Male,Residual Nonsmoker,78,11,0.12062
t3301,Male,Residual Nonsmoker,78,12,0.14282
t3301,Male,Residual Nonsmoker,78,13,0.16334
t3301,Male,Residual Nonsmoker,78,14,0.18163
t3301,Male,Residual Nonsmoker,78,15,0.19873
t3301,Male,Residual Nonsmoker,78,16,0.21528
t3301,Male,Residual Nonsmoker,78,17,0.2304
t3301,Male,Residual Nonsmoker,78,18,0.2434
t3301,Male,Residual Nonsmoker,78,19,0.26243
t3301,Male,Residual Nonsmoker,78,20,0.28269
t3301,Male,Residual Nonsmoker,78,21,0.30471
t3301,Male,Residual Nonsmoker,78,22,0.328
t3301,Male,Residual Nonsmoker,78,23,0.35209
t3301,Male,Residual Nonsmoker,78,24,0.37447
t3301,Male,Residual Nonsmoker,78,25,0.3968
t3301,Male,Residual Nonsmoker,79,1,0.00667
t3301,Male,Residual Nonsmoker,79,2,0.01069
t3301,Male,Residual Nonsmoker,79,3,0.01805
t3301,Male,Residual Nonsmoker,79,4,0.02587
t3301,Male,Residual Nonsmoker,79,5,0.03303
t3301,Male,Residual Nonsmoker,79,6,0.04174
t3301,Male,Residual Nonsmoker,79,7,0.05252
t3301,Male,Residual Nonsmoker,79,8,0.06877
t3301,Male,Residual Nonsmoker,79,9,0.0855
t3301,Male,Residual Nonsmoker,79,10,0.10681
t3301,Male,Residual Nonsmoker,79,11,0.13763
t3301,Male,Residual Nonsmoker,79,12,0.16208
t3301,Male,Residual Nonsmoker,79,13,0.18163
t3301,Male,Residual Nonsmoker,79,14,0.19873
t3301,Male,Residual Nonsmoker,79,15,0.21528
t3301,Male,Residual Nonsmoker,79,16,0.2304
t3301,Male,Residual Nonsmoker,79,17,0.2434
t3301,Male,Residual Nonsmoker,79,18,0.26243
t3301,Male,Residual Nonsmoker,79,19,0.28269
t3301,Male,Residual Nonsmoker,79,20,0.30471
t3301,Male,Residual Nonsmoker,79,21,0.328
t3301,Male,Residual Nonsmoker,79,22,0.35209
t3301,Male,Residual Nonsmoker,79,23,0.37447
t3301,Male,Residual Nonsmoker,79,24,0.3968
t3301,Male,Residual Nonsmoker,79,25,0.41866
t3301,Male,Residual Nonsmoker,80,1,0.0069
t3301,Male,Residual Nonsmoker,80,2,0.01115
t3301,Male,Residual Nonsmoker,80,3,0.01912
t3301,Male,Residual Nonsmoker,80,4,0.02801
t3301,Male,Residual Nonsmoker,80,5,0.0358
t3301,Male,Residual Nonsmoker,80,6,0.04513
t3301,Male,Residual Nonsmoker,80,7,0.058
t3301,Male,Residual Nonsmoker,80,8,0.07502
t3301,Male,Residual Nonsmoker,80,9,0.09449
t3301,Male,Residual Nonsmoker,80,10,0.12105
t3301,Male,Residual Nonsmoker,80,11,0.15827
t3301,Male,Residual Nonsmoker,80,12,0.18163
t3301,Male,Residual Nonsmoker,80,13,0.19873
t3301,Male,Residual Nonsmoker,80,14,0.21528
t3301,Male,Residual Nonsmoker,80,15,0.2304
t3301,Male,Residual Nonsmoker,80,16,0.2434
t3301,Male,Residual Nonsmoker,80,17,0.26243
t3301,Male,Residual Nonsmoker,80,18,0.28269
t3301,Male,Residual Nonsmoker,80,19,0.30471
t3301,Male,Residual Nonsmoker,80,20,0.328
t3301,Male,Residual Nonsmoker,80,21,0.35209
t3301,Male,Residual Nonsmoker,80,22,0.37447
t3301,Male,Residual Nonsmoker,80,23,0.3968
t3301,Male,Residual Nonsmoker,80,24,0.41866
t3301,Male,Residual Nonsmoker,80,25,0.43965
t3301,Male,Residual Nonsmoker,81,1,0.00747
t3301,Male,Residual Nonsmoker,81,2,0.01216
t3301,Male,Residual Nonsmoker,81,3,0.0215
t3301,Male,Residual Nonsmoker,81,4,0.03175
t3301,Male,Residual Nonsmoker,81,5,0.04057
t3301,Male,Residual Nonsmoker,81,6,0.05136
t3301,Male,Residual Nonsmoker,81,7,0.06683
t3301,Male,Residual Nonsmoker,81,8,0.08519
t3301,Male,Residual Nonsmoker,81,9,0.11072
t3301,Male,Residual Nonsmoker,81,10,0.14256
t3301,Male,Residual Nonsmoker,81,11,0.17853
t3301,Male,Residual Nonsmoker,81,12,0.19873
t3301,Male,Residual Nonsmoker,81,13,0.21528
t3301,Male,Residual Nonsmoker,81,14,0.2304
t3301,Male,Residual Nonsmoker,81,15,0.2434
t3301,Male,Residual Nonsmoker,81,16,0.26243
t3301,Male,Residual Nonsmoker,81,17,0.28269
t3301,Male,Residual Nonsmoker,81,18,0.30471
t3301,Male,Residual Nonsmoker,81,19,0.328
t3301,Male,Residual Nonsmoker,81,20,0.35209
t3301,Male,Residual Nonsmoker,81,21,0.37447
t3301,Male,Residual Nonsmoker,81,22,0.3968
t3301,Male,Residual Nonsmoker,81,23,0.41866
t3301,Male,Residual Nonsmoker,81,24,0.43965
t3301,Male,Residual Nonsmoker,81,25,0.45936
t3301,Male,Residual Nonsmoker,82,1,0.00821
t3301,Male,Residual Nonsmoker,82,2,0.01355
t3301,Male,Residual Nonsmoker,82,3,0.02452
t3301,Male,Residual Nonsmoker,82,4,0.03651
t3301,Male,Residual Nonsmoker,82,5,0.0468
t3301,Male,Residual Nonsmoker,82,6,0.05884
t3301,Male,Residual Nonsmoker,82,7,0.07785
t3301,Male,Residual Nonsmoker,82,8,0.10231
t3301,Male,Residual Nonsmoker,82,9,0.13187
t3301,Male,Residual Nonsmoker,82,10,0.17354
t3301,Male,Residual Nonsmoker,82,11,0.19873
t3301,Male,Residual Nonsmoker,82,12,0.21528
t3301,Male,Residual Nonsmoker,82,13,0.2304
t3301,Male,Residual Nonsmoker,82,14,0.2434
t3301,Male,Residual Nonsmoker,82,15,0.26243
t3301,Male,Residual Nonsmoker,82,16,0.28269
t3301,Male,Residual Nonsmoker,82,17,0.30471
t3301,Male,Residual Nonsmoker,82,18,0.328
t3301,Male,Residual Nonsmoker,82,19,0.35209
t3301,Male,Residual Nonsmoker,82,20,0.37447
t3301,Male,Residual Nonsmoker,82,21,0.3968
t3301,Male,Residual Nonsmoker,82,22,0.41866
t3301,Male,Residual Nonsmoker,82,23,0.43965
t3301,Male,Residual Nonsmoker,82,24,0.45936
t3301,Male,Residual Nonsmoker,82,25,0.47743
t3301,Male,Residual Nonsmoker,83,1,0.00945
t3301,Male,Residual Nonsmoker,83,2,0.01579
t3301,Male,Residual Nonsmoker,83,3,0.02923
t3301,Male,Residual Nonsmoker,83,4,0.04348
t3301,Male,Residual Nonsmoker,83,5,0.05623
t3301,Male,Residual Nonsmoker,83,6,0.07112
t3301,Male,Residual Nonsmoker,83,7,0.09479
t3301,Male,Residual Nonsmoker,83,8,0.12634
t3301,Male,Residual Nonsmoker,83,9,0.16691
t3301,Male,Residual Nonsmoker,83,10,0.19873
t3301,Male,Residual Nonsmoker,83,11,0.21528
t3301,Male,Residual Nonsmoker,83,12,0.2304
t3301,Male,Residual Nonsmoker,83,13,0.2434
t3301,Male,Residual Nonsmoker,83,14,0.26243
t3301,Male,Residual Nonsmoker,83,15,0.28269
t3301,Male,Residual Nonsmoker,83,16,0.30471
t3301,Male,Residual Nonsmoker,83,17,0.328
t3301,Male,Residual Nonsmoker,83,18,0.35209
t3301,Male,Residual Nonsmoker,83,19,0.37447
t3301,Male,Residual Nonsmoker,83,20,0.3968
t3301,Male,Residual Nonsmoker,83,21,0.41866
t3301,Male,Residual Nonsmoker,83,22,0.43965
t3301,Male,Residual Nonsmoker,83,23,0.45936
t3301,Male,Residual Nonsmoker,83,24,0.47743
t3301,Male,Residual Nonsmoker,83,25,0.50332
t3301,Male,Residual Nonsmoker,84,1,0.01113
t3301,Male,Residual Nonsmoker,84,2,0.01918
t3301,Male,Residual Nonsmoker,84,3,0.03664
t3301,Male,Residual Nonsmoker,84,4,0.05488
t3301,Male,Residual Nonsmoker,84,5,0.07087
t3301,Male,Residual Nonsmoker,84,6,0.09165
t3301,Male,Residual Nonsmoker,84,7,0.1216
t3301,Male,Residual Nonsmoker,84,8,0.16615
t3301,Male,Residual Nonsmoker,84,9,0.19873
t3301,Male,Residual Nonsmoker,84,10,0.21528
t3301,Male,Residual Nonsmoker,84,11,0.2304
t3301,Male,Residual Nonsmoker,84,12,0.2434
t3301,Male,Residual Nonsmoker,84,13,0.26243
t3301,Male,Residual Nonsmoker,84,14,0.28269
t3301,Male,Residual Nonsmoker,84,15,0.30471
t3301,Male,Residual Nonsmoker,84,16,0.328
t3301,Male,Residual Nonsmoker,84,17,0.35209
t3301,Male,Residual Nonsmoker,84,18,0.37447
t3301,Male,Residual Nonsmoker,84,19,0.3968
t3301,Male,Residual Nonsmoker,84,20,0.41866
t3301,Male,Residual Nonsmoker,84,21,0.43965
t3301,Male,Residual Nonsmoker,84,22,0.45936
t3301,Male,Residual Nonsmoker,84,23,0.47743
t3301,Male,Residual Nonsmoker,84,24,0.50332
t3301,Male,Residual Nonsmoker,84,25,0.53061
t3301,Male,Residual Nonsmoker,85,1,0.01319
t3301,Male,Residual Nonsmoker,85,2,0.02317
t3301,Male,Residual Nonsmoker,85,3,0.04514
t3301,Male,Residual Nonsmoker,85,4,0.06771
t3301,Male,Residual Nonsmoker,85,5,0.08923
t3301,Male,Residual Nonsmoker,85,6,0.11691
t3301,Male,Residual Nonsmoker,85,7,0.15652
t3301,Male,Residual Nonsmoker,85,8,0.1934
t3301,Male,Residual Nonsmoker,85,9,0.21528
t3301,Male,Residual Nonsmoker,85,10,0.2304
t3301,Male,Residual Nonsmoker,85,11,0.2434
t3301,Male,Residual Nonsmoker,85,12,0.26243
t3301,Male,Residual Nonsmoker,85,13,0.28269
t3301,Male,Residual Nonsmoker,85,14,0.30471
t3301,Male,Residual Nonsmoker,85,15,0.328
t3301,Male,Residual Nonsmoker,85,16,0.35209
t3301,Male,Residual Nonsmoker,85,17,0.37447
t3301,Male,Residual Nonsmoker,85,18,0.3968
t3301,Male,Residual Nonsmoker,85,19,0.41866
t3301,Male,Residual Nonsmoker,85,20,0.43965
t3301,Male,Residual Nonsmoker,85,21,0.45936
t3301,Male,Residual Nonsmoker,85,22,0.47743
t3301,Male,Residual Nonsmoker,85,23,0.50332
t3301,Male,Residual Nonsmoker,85,24,0.53061
t3301,Male,Residual Nonsmoker,85,25,0.55939
t3301,Male,Residual Nonsmoker,86,1,0.01594
t3301,Male,Residual Nonsmoker,86,2,0.0285
t3301,Male,Residual Nonsmoker,86,3,0.05668
t3301,Male,Residual Nonsmoker,86,4,0.08576
t3301,Male,Residual Nonsmoker,86,5,0.11478
t3301,Male,Residual Nonsmoker,86,6,0.15188
t3301,Male,Residual Nonsmoker,86,7,0.192
t3301,Male,Residual Nonsmoker,86,8,0.21528
t3301,Male,Residual Nonsmoker,86,9,0.2304
t3301,Male,Residual Nonsmoker,86,10,0.2434
t3301,Male,Residual Nonsmoker,86,11,0.26243
t3301,Male,Residual Nonsmoker,86,12,0.28269
t3301,Male,Residual Nonsmoker,86,13,0.30471
t3301,Male,Residual Nonsmoker,86,14,0.328
t3301,Male,Residual Nonsmoker,86,15,0.35209
t3301,Male,Residual Nonsmoker,86,16,0.37447
t3301,Male,Residual Nonsmoker,86,17,0.3968
t3301,Male,Residual Nonsmoker,86,18,0.41866
t3301,Male,Residual Nonsmoker,86,19,0.43965
t3301,Male,Residual Nonsmoker,86,20,0.45936
t3301,Male,Residual Nonsmoker,86,21,0.47743
t3301,Male,Residual Nonsmoker,86,22,0.50332
t3301,Male,Residual Nonsmoker,86,23,0.53061
t3301,Male,Residual Nonsmoker,86,24,0.55939
t3301,Male,Residual Nonsmoker,86,25,0.58972
t3301,Male,Residual Nonsmoker,87,1,0.01914
t3301,Male,Residual Nonsmoker,87,2,0.03492
t3301,Male,Residual Nonsmoker,87,3,0.07059
t3301,Male,Residual Nonsmoker,87,4,0.10854
t3301,Male,Residual Nonsmoker,87,5,0.14619
t3301,Male,Residual Nonsmoker,87,6,0.18898
t3301,Male,Residual Nonsmoker,87,7,0.21528
t3301,Male,Residual Nonsmoker,87,8,0.2304
t3301,Male,Residual Nonsmoker,87,9,0.2434
t3301,Male,Residual Nonsmoker,87,10,0.26243
t3301,Male,Residual Nonsmoker,87,11,0.28269
t3301,Male,Residual Nonsmoker,87,12,0.30471
t3301,Male,Residual Nonsmoker,87,13,0.328
t3301,Male,Residual Nonsmoker,87,14,0.35209
t3301,Male,Residual Nonsmoker,87,15,0.37447
t3301,Male,Residual Nonsmoker,87,16,0.3968
t3301,Male,Residual Nonsmoker,87,17,0.41866
t3301,Male,Residual Nonsmoker,87,18,0.43965
t3301,Male,Residual Nonsmoker,87,19,0.45936
t3301,Male,Residual Nonsmoker,87,20,0.47743
t3301,Male,Residual Nonsmoker,87,21,0.50332
t3301,Male,Residual Nonsmoker,87,22,0.53061
t3301,Male,Residual Nonsmoker,87,23,0.55939
t3301,Male,Residual Nonsmoker,87,24,0.58972
t3301,Male,Residual Nonsmoker,87,25,0.6217
t3301,Male,Residual Nonsmoker,88,1,0.02239
t3301,Male,Residual Nonsmoker,88,2,0.04199
t3301,Male,Residual Nonsmoker,88,3,0.08608
t3301,Male,Residual Nonsmoker,88,4,0.13365
t3301,Male,Residual Nonsmoker,88,5,0.18042
t3301,Male,Residual Nonsmoker,88,6,0.21528
t3301,Male,Residual Nonsmoker,88,7,0.2304
t3301,Male,Residual Nonsmoker,88,8,0.2434
t3301,Male,Residual Nonsmoker,88,9,0.26243
t3301,Male,Residual Nonsmoker,88,10,0.28269
t3301,Male,Residual Nonsmoker,88,11,0.30471
t3301,Male,Residual Nonsmoker,88,12,0.328
t3301,Male,Residual Nonsmoker,88,13,0.35209
t3301,Male,Residual Nonsmoker,88,14,0.37447
t3301,Male,Residual Nonsmoker,88,15,0.3968
t3301,Male,Residual Nonsmoker,88,16,0.41866
t3301,Male,Residual Nonsmoker,88,17,0.43965
t3301,Male,Residual Nonsmoker,88,18,0.45936
t3301,Male,Residual Nonsmoker,88,19,0.47743
t3301,Male,Residual Nonsmoker,88,20,0.50332
t3301,Male,Residual Nonsmoker,88,21,0.53061
t3301,Male,Residual Nonsmoker,88,22,0.55939
t3301,Male,Residual Nonsmoker,88,23,0.58972
t3301,Male,Residual Nonsmoker,88,24,0.6217
t3301,Male,Residual Nonsmoker,88,25,0.65542
t3301,Male,Residual Nonsmoker,89,1,0.0258
t3301,Male,Residual Nonsmoker,89,2,0.04887
t3301,Male,Residual Nonsmoker,89,3,0.10244
t3301,Male,Residual Nonsmoker,89,4,0.16012
t3301,Male,Residual Nonsmoker,89,5,0.21039
t3301,Male,Residual Nonsmoker,89,6,0.2304
t3301,Male,Residual Nonsmoker,89,7,0.2434
t3301,Male,Residual Nonsmoker,89,8,0.26243
t3301,Male,Residual Nonsmoker,89,9,0.28269
t3301,Male,Residual Nonsmoker,89,10,0.30471
t3301,Male,Residual Nonsmoker,89,11,0.328
t3301,Male,Residual Nonsmoker,89,12,0.35209
t3301,Male,Residual Nonsmoker,89,13,0.37447
t3301,Male,Residual Nonsmoker,89,14,0.3968
t3301,Male,Residual Nonsmoker,89,15,0.41866
t3301,Male,Residual Nonsmoker,89,16,0.43965
t3301,Male,Residual Nonsmoker,89,17,0.45936
t3301,Male,Residual Nonsmoker,89,18,0.47743
t3301,Male,Residual Nonsmoker,89,19,0.50332
t3301,Male,Residual Nonsmoker,89,20,0.53061
t3301,Male,Residual Nonsmoker,89,21,0.55939
t3301,Male,Residual Nonsmoker,89,22,0.58972
t3301,Male,Residual Nonsmoker,89,23,0.6217
t3301,Male,Residual Nonsmoker,89,24,0.65542
t3301,Male,Residual Nonsmoker,89,25,0.69096
t3301,Male,Residual Nonsmoker,90,1,0.02971
t3301,Male,Residual Nonsmoker,90,2,0.05679
t3301,Male,Residual Nonsmoker,90,3,0.12086
t3301,Male,Residual Nonsmoker,90,4,0.19122
t3301,Male,Residual Nonsmoker,90,5,0.2304
t3301,Male,Residual Nonsmoker,90,6,0.2434
t3301,Male,Residual Nonsmoker,90,7,0.26243
t3301,Male,Residual Nonsmoker,90,8,0.28269
t3301,Male,Residual Nonsmoker,90,9,0.30471
t3301,Male,Residual Nonsmoker,90,10,0.328
t3301,Male,Residual Nonsmoker,90,11,0.35209
t3301,Male,Residual Nonsmoker,90,12,0.37447
t3301,Male,Residual Nonsmoker,90,13,0.3968
t3301,Male,Residual Nonsmoker,90,14,0.41866
t3301,Male,Residual Nonsmoker,90,15,0.43965
t3301,Male,Residual Nonsmoker,90,16,0.45936
t3301,Male,Residual Nonsmoker,90,17,0.47743
t3301,Male,Residual Nonsmoker,90,18,0.50332
t3301,Male,Residual Nonsmoker,90,19,0.53061
t3301,Male,Residual Nonsmoker,90,20,0.55939
t3301,Male,Residual Nonsmoker,90,21,0.58972
t3301,Male,Residual Nonsmoker,90,22,0.6217
t3301,Male,Residual Nonsmoker,90,23,0.65542
t3301,Male,Residual Nonsmoker,90,24,0.69096
t3301,Male,Residual Nonsmoker,90,25,0.72843
t3301,Male,Residual Nonsmoker,91,1,0.03761
t3301,Male,Residual Nonsmoker,91,2,0.08797
t3301,Male,Residual Nonsmoker,91,3,0.17872
t3301,Male,Residual Nonsmoker,91,4,0.2304
t3301,Male,Residual Nonsmoker,91,5,0.2434
t3301,Male,Residual Nonsmoker,91,6,0.26243
t3301,Male,Residual Nonsmoker,91,7,0.28269
t3301,Male,Residual Nonsmoker,91,8,0.30471
t3301,Male,Residual Nonsmoker,91,9,0.328
t3301,Male,Residual Nonsmoker,91,10,0.35209
t3301,Male,Residual Nonsmoker,91,11,0.37447
t3301,Male,Residual Nonsmoker,91,12,0.3968
t3301,Male,Residual Nonsmoker,91,13,0.41866
t3301,Male,Residual Nonsmoker,91,14,0.43965
t3301,Male,Residual Nonsmoker,91,15,0.45936
t3301,Male,Residual Nonsmoker,91,16,0.47743
t3301,Male,Residual Nonsmoker,91,17,0.50332
t3301,Male,Residual Nonsmoker,91,18,0.53061
t3301,Male,Residual Nonsmoker,91,19,0.55939
t3301,Male,Residual Nonsmoker,91,20,0.58972
t3301,Male,Residual Nonsmoker,91,21,0.6217
t3301,Male,Residual Nonsmoker,91,22,0.65542
t3301,Male,Residual Nonsmoker,91,23,0.69096
t3301,Male,Residual Nonsmoker,91,24,0.72843
t3301,Male,Residual Nonsmoker,91,25,0.76794
t3301,Male,Residual Nonsmoker,92,1,0.05375
t3301,Male,Residual Nonsmoker,92,2,0.13012
t3301,Male,Residual Nonsmoker,92,3,0.2304
t3301,Male,Residual Nonsmoker,92,4,0.2434
t3301,Male,Residual Nonsmoker,92,5,0.26243
t3301,Male,Residual Nonsmoker,92,6,0.28269
t3301,Male,Residual Nonsmoker,92,7,0.30471
t3301,Male,Residual Nonsmoker,92,8,0.328
t3301,Male,Residual Nonsmoker,92,9,0.35209
t3301,Male,Residual Nonsmoker,92,10,0.37447
t3301,Male,Residual Nonsmoker,92,11,0.3968
t3301,Male,Residual Nonsmoker,92,12,0.41866
t3301,Male,Residual Nonsmoker,92,13,0.43965
t3301,Male,Residual Nonsmoker,92,14,0.45936
t3301,Male,Residual Nonsmoker,92,15,0.47743
t3301,Male,Residual Nonsmoker,92,16,0.50332
t3301,Male,Residual Nonsmoker,92,17,0.53061
t3301,Male,Residual Nonsmoker,92,18,0.55939
t3301,Male,Residual Nonsmoker,92,19,0.58972
t3301,Male,Residual Nonsmoker,92,20,0.6217
t3301,Male,Residual Nonsmoker,92,21,0.65542
t3301,Male,Residual Nonsmoker,92,22,0.69096
t3301,Male,Residual Nonsmoker,92,23,0.72843
t3301,Male,Residual Nonsmoker,92,24,0.76794
t3301,Male,Residual Nonsmoker,92,25,0.80958
t3301,Male,Residual Nonsmoker,93,1,0.08016
t3301,Male,Residual Nonsmoker,93,2,0.18197
t3301,Male,Residual Nonsmoker,93,3,0.2434
t3301,Male,Residual Nonsmoker,93,4,0.26243
t3301,Male,Residual Nonsmoker,93,5,0.28269
t3301,Male,Residual Nonsmoker,93,6,0.30471
t3301,Male,Residual Nonsmoker,93,7,0.328
t3301,Male,Residual Nonsmoker,93,8,0.35209
t3301,Male,Residual Nonsmoker,93,9,0.37447
t3301,Male,Residual Nonsmoker,93,10,0.3968
t3301,Male,Residual Nonsmoker,93,11,0.41866
t3301,Male,Residual Nonsmoker,93,12,0.43965
t3301,Male,Residual Nonsmoker,93,13,0.45936
t3301,Male,Residual Nonsmoker,93,14,0.47743
t3301,Male,Residual Nonsmoker,93,15,0.50332
t3301,Male,Residual Nonsmoker,93,16,0.53061
t3301,Male,Residual Nonsmoker,93,17,0.55939
t3301,Male,Residual Nonsmoker,93,18,0.58972
t3301,Male,Residual Nonsmoker,93,19,0.6217
t3301,Male,Residual Nonsmoker,93,20,0.65542
t3301,Male,Residual Nonsmoker,93,21,0.69096
t3301,Male,Residual Nonsmoker,93,22,0.72843
t3301,Male,Residual Nonsmoker,93,23,0.76794
t3301,Male,Residual Nonsmoker,93,24,0.80958
t3301,Male,Residual Nonsmoker,93,25,0.85348
t3301,Male,Residual Nonsmoker,94,1,0.11843
t3301,Male,Residual Nonsmoker,94,2,0.21345
t3301,Male,Residual Nonsmoker,94,3,0.26243
t3301,Male,Residual Nonsmoker,94,4,0.28269
t3301,Male,Residual Nonsmoker,94,5,0.30471
t3301,Male,Residual Nonsmoker,94,6,0.328
t3301,Male,Residual Nonsmoker,94,7,0.35209
t3301,Male,Residual Nonsmoker,94,8,0.37447
t3301,Male,Residual Nonsmoker,94,9,0.3968
t3301,Male,Residual Nonsmoker,94,10,0.41866
t3301,Male,Residual Nonsmoker,94,11,0.43965
t3301,Male,Residual Nonsmoker,94,12,0.45936
